OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,1997,9594.0,8.215668399390974,,1709.7521449128562,124.15399228665271,1282775.0,82592.1300052549,,,,,639.983710908492,1299.2025663357454,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
40,ALABAMA,GENEVA,1997,17867.0,1129.6544049162587,,3224.56058732163,41.91185726874264,5334031.0,412486.7089589147,,,,,1191.8479219097378,2450.271755949097,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
43,ALABAMA,HENRY,1997,8605.0,10.269585499238715,,5069.601531240052,0.0,0.0,56.87292808319007,,,,,574.0108226357696,3852.277266786176,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
44,ALABAMA,HOUSTON,1997,16608.0,731.1944875457966,,3030.68215095145,0.0,123040.0,173058.0009429159,,,,,1107.8642350185776,2302.9478512306514,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
64,ALABAMA,PIKE,1997,17022.0,205.39170998477434,,2444.7857773052997,0.0,2784469.0,216655.8397293547,,,,,1135.4807929001825,1857.7382490595237,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
66,ALABAMA,RUSSELL,1997,0.0,,,110.78767792581749,0.0,0.0,505.53713851724507,,,,,0.0,84.1850884105405,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
84,ALASKA,FAIRBANKS NORTH STAR,1997,451.0,293.7101452782273,,1600.0297331209408,356.64618166420615,115.0,838.8756892270535,,,,,5724.1973500800705,649.8098539251197,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
79,ALASKA,ANCHORAGE,1997,342.0,819.5129228392495,,523.0456717459268,583.6028427232465,673.0,1241.725596482983,,,,,4340.743888530785,212.42119725514897,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
87,ALASKA,KENAI PENINSULA,1997,0.0,,,0.0,84.61450429727286,0.0,695.113565461212,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
86,ALASKA,JUNEAU,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
-2,ALASKA,ALEUTIAN ISLANDS,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
103,ARIZONA,APACHE,1997,19569.0,14.377419698934203,,61.785435766321285,0.0,32.0,1007.9146699187573,,,,,5283.964542064852,66.66504234422754,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
105,ARIZONA,COCONINO,1997,0.0,,,29.827451749258554,0.0,0.0,576.6282986212327,,,,,0.0,32.18312389031674,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
106,ARIZONA,GILA,1997,14634.0,17.458295348705818,,0.0,26.88685183277829,13.0,770.9441362387987,,,,,3951.4301757155226,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
111,ARIZONA,MOHAVE,1997,18119.0,791.7850419913051,,138.48459740727185,0.0,0.0,,,,,,4892.439753573155,149.42164663361348,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
112,ARIZONA,NAVAJO,1997,19365.0,178.69078768675368,,0.0,10323.760314027077,0.0,1214.8689359992545,,,,,5228.881054580504,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
116,ARIZONA,YAVAPAI,1997,0.0,,,209.85742837871197,454.7041118778682,0.0,3055.3400809135996,,,,,0.0,226.43126451401432,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
104,ARIZONA,COCHISE,1997,44566.0,431.3225909680261,,4057.598704033065,0.0,692.0,3704.6393431966862,,,,,12033.581878566212,4378.054246364875,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
107,ARIZONA,GRAHAM,1997,16085.0,27.727880847944533,,0.0,65.63555006237054,0.0,481.84008514924915,,,,,4343.224981302732,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
108,ARIZONA,GREENLEE,1997,0.0,,,44.74117762388783,401.72119797209916,0.0,391.79128235086495,,,,,0.0,48.274685835475125,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
109,ARIZONA,LAPAZ,1997,1397.0,,,76.69916164095056,0.0,0.0,,,,,,377.21388242958756,82.75660428938593,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
110,ARIZONA,MARICOPA,1997,11721.0,109990.34157249641,,5432.857282900664,8054.984493196462,432.0,,,,,,3164.8703764904762,5861.926137164836,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
113,ARIZONA,PIMA,1997,0.0,,,151.26779101409693,774.9739645918448,0.0,1249.624614272315,,,,,0.0,163.21441401517777,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
114,ARIZONA,PINAL,1997,27978.0,11174.335981721648,,0.0,9540.878451837356,25.0,2205.4057667814814,,,,,7554.5382982211895,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
115,ARIZONA,SANTA CRUZ,1997,11507.0,20.53917099847743,,18.10952427633555,122.57241276707751,0.0,306.4818902260798,,,,,3107.0867180510127,19.53975379054945,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
117,ARIZONA,YUMA,1997,1435.0,13.350461149010332,,1066.3314000359933,52968.67969009281,0.0,409.1691214873952,,,,,387.4745320590252,1150.5466790788237,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
121,ARKANSAS,BENTON,1997,54644.0,4485.754946067471,,71013.8362843151,794.7437085865348,18950094.0,2170667.4663475575,,,,,9713.041098949994,16416.549479060886,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
122,ARKANSAS,BOONE,1997,31406.0,1165.5979541635943,,5044.035144026402,347.156704546755,3637580.0,286102.4243296034,,,,,5582.456788551783,1166.0495594760707,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
125,ARKANSAS,CARROLL,1997,32855.0,2995.6380901279335,,1720.4048062518773,688.7778807749969,7434869.0,1848998.924519708,,,,,5840.01839737212,397.71278533344326,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
161,ARKANSAS,MADISON,1997,35428.0,2317.8454471781783,,53091.79884754632,502.151497465124,6043397.0,822674.8037411338,,,,,6297.37244809312,12273.441181568718,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
168,ARKANSAS,NEWTON,1997,11272.0,204.36475143485046,,9070.741130176306,364.55407926208215,0.0,63874.61745165391,,,,,2003.6124600571763,2096.9191127642534,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
189,ARKANSAS,WASHINGTON,1997,58829.0,4656.230065354835,,86091.61314356531,1270.0083542188804,16291890.0,4915658.297925421,,,,,10456.930217592588,19902.138806373303,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
120,ARKANSAS,BAXTER,1997,9624.0,273.1709742797499,,630.637551270038,0.0,190506.0,775.6835469123978,,,,,1710.6783459537146,145.78697765783187,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
129,ARKANSAS,CLEBURNE,1997,13999.0,1095.764772768771,,0.0,329.7593298314279,5190824.0,127393.7791027879,,,,,2488.3402083339615,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
142,ARKANSAS,FULTON,1997,17288.0,2380.489918723534,,857.5392377911834,42.70264702853023,0.0,701.4327796926775,,,,,3072.9641775610776,198.24073820026123,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
150,ARKANSAS,IZARD,1997,15506.0,812.3242129897825,,0.0,228.53824057861547,1783386.0,,,,,,2756.211391558426,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
162,ARKANSAS,MARION,1997,15094.0,752.760617094198,,497.4792845322766,112.29214588983875,265400.0,,,,,,2682.97786303256,115.00425433480994,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
182,ARKANSAS,SEARCY,1997,18601.0,1947.1134106556606,,3681.559758765627,0.0,93.0,1006.3348663608909,,,,,3306.351611916567,851.0807344349103,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
185,ARKANSAS,SHARP,1997,14891.0,207.4456270846221,,876.714028201421,52.98291390576898,1397706.0,635578.668383017,,,,,2646.8943526181174,202.6734503587763,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
186,ARKANSAS,STONE,1997,16410.0,501.15577236284935,,218.37955744992868,0.0,3473712.0,638.2406373780219,,,,,2916.898551236539,50.48366624975596,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
188,ARKANSAS,VAN BUREN,1997,11887.0,3892.172904211474,,10196.727433710817,210.35007610350075,758208.0,976.3185987614295,,,,,2112.929498997486,2357.2178211837268,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
128,ARKANSAS,CLAY,1997,0.0,,,307.8619126977044,0.0,0.0,292.2636582052823,,,,,0.0,71.16965632282671,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
133,ARKANSAS,CRAIGHEAD,1997,0.0,,,1267.6666993434885,146.29610556070543,0.0,85.3093921247851,,,,,0.0,293.05152603516876,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
145,ARKANSAS,GREENE,1997,4626.0,274.19793282967373,,646.6165432785693,146.29610556070543,0.0,535.5534061167065,,,,,822.2774343705197,149.48090445659446,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
