OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2007,0.0,,5313.0,0.0,1183.2328990805852,1670490.0,,,,,,0.0,0.0,11191077.007542107,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
103,ARIZONA,APACHE,2007,19260.0,11.31445668970512,18038.0,110.80222928238149,70152.85301592854,271.0,7240.0436074927375,,,,,14708.251528938918,116.6526536637046,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
105,ARIZONA,COCONINO,2007,0.0,,12651.0,126.48179002988832,36837.11686005669,21.0,2588.6308853480086,,,,,0.0,133.16010465385148,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
106,ARIZONA,GILA,2007,4389.0,9.25728274612237,4189.0,40.76685794351772,491.35544709555995,0.0,1034.597315035868,,,,,3351.740184865675,42.919372574381875,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
111,ARIZONA,MOHAVE,2007,0.0,,6227.0,47.038682242520444,1086.0333012906535,370.0,2167.5241269553103,,,,,0.0,49.52235297044063,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
112,ARIZONA,NAVAJO,2007,0.0,,,0.0,42307.08162702237,0.0,8056.60595117807,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
116,ARIZONA,YAVAPAI,2007,0.0,,15411.0,200.69837756808724,1239.8688851944037,0.0,4401.313784419116,,,,,0.0,211.29537267388002,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
104,ARIZONA,COCHISE,2007,0.0,,28221.0,698.2631052889702,2344.270614413863,422.0,9892.802425590902,,,,,0.0,735.1318174278742,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
107,ARIZONA,GRAHAM,2007,7457.0,4.114347887165498,3095.0,0.0,240.32026540187823,75.0,2483.8885951894185,,,,,5694.674540565809,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
108,ARIZONA,GREENLEE,2007,0.0,,3928.0,0.0,885.5112964011882,0.0,816.5623436853339,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
109,ARIZONA,LAPAZ,2007,0.0,,,55.401114641190745,146.94742343044786,85.0,519.4362552762726,,,,,0.0,58.32632683185229,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
110,ARIZONA,MARICOPA,2007,6779.0,98377.14374304244,64840.0,881.191314009883,6220.774258555625,377.0,,,,,,5176.907430668583,927.7187456462544,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
113,ARIZONA,PIMA,2007,0.0,,6972.0,940.7736448504089,1469.4742343044784,25.0,2434.7238467476313,,,,,0.0,990.4470594088125,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
114,ARIZONA,PINAL,2007,18219.0,68804.23971706862,312406.0,342.8597283454824,1100.5749734009582,155.0,4185.416410826921,,,,,13913.27282480468,360.9629283178784,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
115,ARIZONA,SANTA CRUZ,2007,0.0,,5204.0,18.815472897008178,309.9672212986009,0.0,611.3529588848311,,,,,0.0,19.808941188176256,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
117,ARIZONA,YUMA,2007,739.0,,,284.3227015547903,196.69524907096402,0.0,2137.59775833857,,,,,564.3508764219034,299.3351112879967,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
121,ARKANSAS,BENTON,2007,52148.0,2706.212322783106,39809.0,0.0,1872.0489464108095,20360012.0,3558734.7384170434,,,,,7067.9862346603995,0.0,128203238.94569772,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
122,ARKANSAS,BOONE,2007,31629.0,190.28858978140428,30751.0,169.3392560730736,2843.2795731464257,4396332.0,489826.2511277667,,,,,4286.901446193024,124.11379302203893,27682891.43840471,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
125,ARKANSAS,CARROLL,2007,37604.0,1131.445668970512,31045.0,382.5812822391663,2132.268342068894,8299695.0,2453509.0558479107,,,,,5096.735337274098,280.40523608682867,52261648.04133772,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
161,ARKANSAS,MADISON,2007,37583.0,905.1565351764096,21962.0,306.2740866012998,1490.138715724385,7149103.0,847901.6644203356,,,,,5093.889059163185,224.4774157744284,45016582.51264313,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
168,ARKANSAS,NEWTON,2007,0.0,,6928.0,1377.710737680932,2207.2727561115184,0.0,90884.24389128099,,,,,0.0,1009.765303722514,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
189,ARKANSAS,WASHINGTON,2007,58812.0,1509.9656745897378,42114.0,29704.405184126743,3652.2557531775888,20487381.0,3168777.0545588546,,,,,7971.205155189986,21771.244792020247,129005258.03789052,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
120,ARKANSAS,BAXTER,2007,10075.0,,11142.0,155.75030342523436,698.7656124583275,71.0,3554.825072117042,,,,,1365.5358079735277,114.15404419928271,447.0738998161955,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
129,ARKANSAS,CLEBURNE,2007,0.0,,15250.0,74.21658753819894,905.4104266573947,1991264.0,832865.801788182,,,,,0.0,54.39555126274545,12538622.000614036,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
142,ARKANSAS,FULTON,2007,18366.0,448.4639197010393,34610.0,60.62763489035969,1194.713166536089,0.0,1801.9949102794149,,,,,2489.273513572388,44.43580243998924,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
150,ARKANSAS,IZARD,2007,16329.0,187.20282886603013,12112.0,0.0,361.2457492665176,1655010.0,1795.582117004399,,,,,2213.1845368138693,0.0,10421292.604715519,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
162,ARKANSAS,MARION,2007,14168.0,32.91478309732398,9087.0,268.64314080728343,2162.117037453204,332838.0,,,,,,1920.2889654956766,196.89657288064205,2095819.4741834209,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
182,ARKANSAS,SEARCY,2007,17518.0,543.0939211058458,10752.0,0.0,913.0639382943972,36.0,1389.4385429200706,,,,,2374.3380927126805,0.0,226.6853576532822,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
185,ARKANSAS,SHARP,2007,0.0,,15543.0,294.7757420531281,1176.3447386072828,2284986.0,971322.283791288,,,,,0.0,216.049936001327,14388135.240076188,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
186,ARKANSAS,STONE,2007,0.0,,23848.0,80.48841183720164,1009.4981849206285,1840500.0,,,,,,0.0,58.99235841170987,11589288.91002405,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
188,ARKANSAS,VAN BUREN,2007,11135.0,812.5837077151859,8372.0,3243.5784666342433,528.092302953172,444009.0,2101.2585964468144,,,,,1509.2050840481618,2377.315430539424,2795842.749063227,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
128,ARKANSAS,CLAY,2007,4458.0,,3305.0,25.087297196010905,228.8399979463745,294.0,795.1863661019481,,,,,604.2241818308671,18.387228595857614,1851.2637541684717,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
133,ARKANSAS,CRAIGHEAD,2007,3597.0,,8096.0,260.2807084086131,463.802805202351,0.0,416.83156287602117,,,,,487.526779283452,190.76749668202277,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
145,ARKANSAS,GREENE,2007,4162.0,,2920.0,152.614391275733,926.0749080773014,31.0,1248.357090869725,,,,,564.10521417229,111.85564062480051,195.20128020143747,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
149,ARKANSAS,INDEPENDENCE,2007,0.0,,36912.0,226.83097881393192,1201.6013270093913,3052910.0,179656.5411973235,,,,,0.0,166.25119188754596,19223610.978702273,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
151,ARKANSAS,JACKSON,2007,5663.0,14.400217605079241,4361.0,0.0,479.109828476356,0.0,156.04463635871562,,,,,767.5463305760882,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
155,ARKANSAS,LAWRENCE,2007,11008.0,,6371.0,39.72155389368393,910.7678848032964,1622291.0,,,,,,1491.9918783297858,29.113111943441222,10215267.098686136,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
164,ARKANSAS,MISSISSIPPI,2007,951.0,,600.0,10.453040498337876,71.17765822412316,0.0,,,,,,128.89573730846894,7.661345248274007,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
173,ARKANSAS,POINSETT,2007,1235.0,,593.0,0.0,119.39478153723887,0.0,203.07178704216417,,,,,167.3882603322389,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
178,ARKANSAS,RANDOLPH,2007,0.0,,15987.0,105.57570903321256,1867.456839428608,705078.0,,,,,,0.0,77.37958700756747,4439746.072318359,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
190,ARKANSAS,WHITE,2007,28618.0,856.8129475022149,22496.0,872.8288816112126,2455.2465331503995,1391698.0,,,,,,3878.799379909321,639.7223282308796,8763265.524315488,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
134,ARKANSAS,CRAWFORD,2007,0.0,,10921.0,223.69506666443058,906.1757778210949,1949626.0,344339.2100974853,,,,,0.0,163.95278831306376,12276435.197226057,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
141,ARKANSAS,FRANKLIN,2007,21837.0,677.8388144105157,22911.0,0.0,888.5727010559892,3400720.0,171533.6697156369,,,,,2959.7226241903645,0.0,21413706.374407496,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
153,ARKANSAS,JOHNSON,2007,15102.0,19.543152464036115,12109.0,0.0,603.8620681594966,4985291.0,462349.56954208267,,,,,2046.880572904835,0.0,31391457.592796914,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
159,ARKANSAS,LOGAN,2007,28200.0,218.0604380197714,20978.0,4045.326672856758,1568.2045344218104,7822514.0,201823.42995129444,,,,,3822.1448917968714,2964.940611082041,49256927.328827985,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
174,ARKANSAS,POLK,2007,0.0,,21666.0,17909.194285802285,1601.1146344609213,6225614.0,645894.401061824,,,,,0.0,13126.182813867856,39201542.672257796,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
175,ARKANSAS,POPE,2007,0.0,,16324.0,21832.22038482849,1347.0180481124387,7013239.0,680181.4691055748,,,,,0.0,16001.485685545093,44161071.97285965,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
181,ARKANSAS,SCOTT,2007,13895.0,264.3468517503832,8763.0,78.39780373753408,332.16240504590814,5035676.0,1030880.0325341172,,,,,1883.287350053813,57.46008936205506,31708722.641279154,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
183,ARKANSAS,SEBASTIAN,2007,15351.0,54.51510950494285,11303.0,54.35581059135696,899.2876173477928,3744413.0,194897.6132142775,,,,,2080.6292990770844,39.83899529102484,23577877.780738875,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
192,ARKANSAS,YELL,2007,0.0,,12183.0,15109.870040347401,437.7808656365425,9956525.0,713359.1239127477,,,,,0.0,11074.474556380077,62694400.85024571,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
132,ARKANSAS,CONWAY,2007,20303.0,1162.303278124253,29718.0,27453.8655648346,659.7327031096147,7024492.0,158832.06383558913,,,,,2751.808785040847,20121.757160066856,44231930.03757277,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
140,ARKANSAS,FAULKNER,2007,21451.0,1336.1344763569955,13732.0,352.26746479398645,2111.6038606489874,161.0,,,,,,2907.4053217707337,258.18733486683414,1013.7872939494009,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
