OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2012,0.0,,8102.0,61.62712756086929,1163.940490272528,1871616.0,2515.975979981904,,,,,0.0,16.593283714581794,11167342.578437677,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
-2,ALASKA,ALEUTIAN ISLANDS,2012,0.0,,,0.0,0.0,500.0,817.3931472207452,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
103,ARIZONA,APACHE,2012,21180.0,44.04933110880544,11460.0,265.9096429941212,86937.69344738584,305.0,8664.3673605399,,,,,7387.450263533969,101.74937725541092,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
105,ARIZONA,COCONINO,2012,30369.0,19.927078358745316,18930.0,256.77969817028867,62833.79266776036,83.0,3833.773224647545,,,,,10592.515441608268,98.25583640543975,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
106,ARIZONA,GILA,2012,0.0,,3888.0,0.0,780.2655897584115,89.0,1259.9816318134415,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
111,ARIZONA,MOHAVE,2012,0.0,,,79.88701720853426,696.692839151376,92.0,2763.1875659706166,,,,,0.0,30.56848243724792,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
112,ARIZONA,NAVAJO,2012,0.0,30.415014337032325,,0.0,55108.63150255732,317.0,8082.22394837293,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
116,ARIZONA,YAVAPAI,2012,28042.0,22.02466555440272,15081.0,38.80226550128807,950.450100085465,1034.0,11198.286116924211,,,,,9780.872534939543,14.847548612377562,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
104,ARIZONA,COCHISE,2012,0.0,,24027.0,1290.7459494693178,6210.215122380969,1600.0,30137.883430575625,,,,,0.0,493.89933766467703,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
107,ARIZONA,GRAHAM,2012,0.0,,4826.0,63.9096137668274,415.58449620043916,670.0,5123.65948379833,,,,,0.0,24.454785949798342,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
108,ARIZONA,GREENLEE,2012,0.0,,2353.0,7.988701720853425,1777.8203310951146,0.0,572.1752030545217,,,,,0.0,3.056848243724792,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
109,ARIZONA,LAPAZ,2012,0.0,,,0.0,139.79441919722268,0.0,428.63299183526885,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
110,ARIZONA,MARICOPA,2012,4413.0,109383.92828554436,73127.0,3831.153096700707,5789.312360232809,3490.0,,,,,,1539.226535079103,1465.9770791691608,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
113,ARIZONA,PIMA,2012,0.0,,5593.0,790.8814703644891,1543.8166293954157,299.0,6232.12433710256,,,,,0.0,302.62797612875437,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
114,ARIZONA,PINAL,2012,10220.0,74610.12775593596,225158.0,77.60453100257614,4091.266018353501,90.0,6018.80466209617,,,,,3564.671468050858,29.69509722475512,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
115,ARIZONA,SANTA CRUZ,2012,11951.0,17.829491163087916,9209.0,0.0,223.36716980425797,0.0,1391.5619920977565,,,,,4168.433338030899,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
117,ARIZONA,YUMA,2012,369.0,,,45.64972411916243,560.6971813453822,0.0,2258.796184880742,,,,,128.70487003040768,17.467704249855952,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
121,ARKANSAS,BENTON,2012,54700.0,2081.855291689971,58861.0,0.0,2311.9261827018945,17760938.0,3333662.192550555,,,,,6329.581311264732,0.0,93766025.07802597,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
122,ARKANSAS,BOONE,2012,0.0,,34367.0,75.32204479661802,2975.1899216104566,2246316.0,340208.99608238664,,,,,0.0,110.60210873001618,11859065.235697066,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
125,ARKANSAS,CARROLL,2012,38037.0,393.29759918576286,39916.0,174.6101947557963,2891.6171710034214,8824670.0,2379965.747568017,,,,,4401.431157889883,256.3957975104921,46588430.66313859,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
161,ARKANSAS,MADISON,2012,33024.0,591.5195891753873,20100.0,173.46895165281725,1248.2729931578092,6312832.0,907192.7558311453,,,,,3821.354537901399,254.72000798427976,33327584.59183658,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
168,ARKANSAS,NEWTON,2012,11072.0,,6767.0,2297.3223662968494,1849.9967975284633,0.0,,,,,,1281.190571815779,3373.3643162654944,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
189,ARKANSAS,WASHINGTON,2012,46569.0,904.0600813283402,37067.0,1752.9494061758376,4373.893865860929,14656546.0,2185864.779730427,,,,,5388.706985087519,2574.0127122621957,77376885.15061767,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
120,ARKANSAS,BAXTER,2012,6945.0,,9864.0,57.062155148953046,765.0705441934958,124.0,3708.173789830698,,,,,803.6369690444892,83.78947631061833,654.6381226979802,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
129,ARKANSAS,CLEBURNE,2012,13606.0,,20670.0,159.77403441706852,746.8364895155972,1721680.0,,,,,,1574.4110296356114,234.6105336697313,9089333.573279504,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
142,ARKANSAS,FULTON,2012,17250.0,335.6139513051843,21775.0,402.8588153516085,3342.1502720031663,293.0,3803.8685973102,,,,,1996.0745451428998,591.5537027529655,1546.8465318589372,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
150,ARKANSAS,IZARD,2012,14565.0,,15514.0,0.0,252.23775637759744,1609720.0,2852.9014479826496,,,,,1685.3812028989182,0.0,8498258.700559618,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
162,ARKANSAS,MARION,2012,14733.0,,11372.0,60.48588445789022,1340.9627711037936,0.0,26764.641466923185,,,,,1704.8212332516143,88.81684488925544,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
182,ARKANSAS,SEARCY,2012,13361.0,188.78284760916617,9413.0,899.2995651475,663.263738908562,198.0,1868.0423876727764,,,,,1546.060985371263,1320.522146655345,1045.3092604370972,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
185,ARKANSAS,SHARP,2012,14824.0,,15295.0,53.638425840015856,696.692839151376,3012381.0,569226.6067990595,,,,,1715.351249692658,78.76210773198125,15903382.60234729,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
186,ARKANSAS,STONE,2012,11434.0,,16980.0,49.07345342809962,700.491600542605,1621386.0,,,,,,1323.0792086471838,72.05894962713178,8559847.47749022,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
188,ARKANSAS,VAN BUREN,2012,0.0,,9585.0,0.0,398.8699460790321,489312.0,2055.4447189868006,,,,,0.0,0.0,2583244.2668838236,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
128,ARKANSAS,CLAY,2012,2708.0,,1837.0,19.401132750644035,713.4073892727831,79.0,,,,,,313.35477497083906,28.488421945610238,417.06783623500354,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
133,ARKANSAS,CRAIGHEAD,2012,1846.0,,1529.0,211.12997405112625,486.2414580772963,0.0,935.0180147476331,,,,,213.60890494688655,310.0210623492879,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
145,ARKANSAS,GREENE,2012,4265.0,,3466.0,103.85312237109453,283.38759978567424,71.0,1285.8989755058067,,,,,493.5221991324329,152.49684688532537,374.8331186415855,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
149,ARKANSAS,INDEPENDENCE,2012,19533.0,,16520.0,118.68928270982232,1378.9503850160825,2711377.0,149879.99857294734,,,,,2260.250671900073,174.28211072608616,14314280.235536141,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
151,ARKANSAS,JACKSON,2012,2288.0,,2170.0,0.0,63.05943909439936,0.0,769.5457434809944,,,,,264.75469908909884,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
155,ARKANSAS,LAWRENCE,2012,9660.0,,8449.0,87.87571892938769,597.9250429794253,975060.0,,,,,,1117.801745280024,129.03579351835225,5147672.967079779,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
164,ARKANSAS,MISSISSIPPI,2012,427.0,,246.0,0.0,0.0,0.0,903.1197455877991,,,,,49.41007714643585,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
173,ARKANSAS,POINSETT,2012,1090.0,,755.0,10.271187926811548,119.28110768458674,0.0,853.2787000255586,,,,,126.12876835975426,15.082105735911298,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
178,ARKANSAS,RANDOLPH,2012,15503.0,,15203.0,305.8531515983883,1327.2872300953698,604410.0,2470.1222180646423,,,,,1793.9213723681378,449.11159302491427,3190885.7075797278,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
190,ARKANSAS,WHITE,2012,20234.0,420.5662327293091,21316.0,465.6271860154568,1952.563355091643,806465.0,,,,,,2341.366512836026,683.7221266946457,4257602.690496989,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
134,ARKANSAS,CRAWFORD,2012,0.0,,14574.0,66.19209997278554,982.3596957717876,559687.0,278015.3457880004,,,,,0.0,97.19579252031726,2954777.7982134228,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
141,ARKANSAS,FRANKLIN,2012,19710.0,481.39626140337367,22388.0,28.531077574476523,428.5002849306174,4555250.0,264546.30163526046,,,,,2280.7321324502354,41.89473815530916,24048712.164677214,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
153,ARKANSAS,JOHNSON,2012,12835.0,,18947.0,0.0,398.8699460790321,3562840.0,258982.04730869192,,,,,1485.1951760527027,0.0,18809442.653816715,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
159,ARKANSAS,LOGAN,2012,32407.0,167.80697565259214,28431.0,0.0,762.7912873587585,7329254.0,298388.3715720218,,,,,3749.9587121417944,0.0,38693621.60755373,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
174,ARKANSAS,POLK,2012,0.0,,12496.0,3338.136076213753,1203.4476087413082,5938391.0,536389.3323408329,,,,,0.0,4901.684364171172,31350783.35553694,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
175,ARKANSAS,POPE,2012,16181.0,,13689.0,10704.86030594359,1256.6302682185126,4871203.0,310535.6311964511,,,,,1872.375780577233,15718.905755871996,25716735.380651362,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
181,ARKANSAS,SCOTT,2012,13023.0,226.5394171309994,9306.0,0.0,143.59318058845156,5647782.0,818294.2733245107,,,,,1506.9494957331008,0.0,29816559.724898737,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
183,ARKANSAS,SEBASTIAN,2012,17194.0,,15492.0,46.7909672221415,1042.3801257532039,4197528.0,105778.6478176544,,,,,1989.5945350253346,68.70737057470704,22160176.208808128,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
192,ARKANSAS,YELL,2012,19010.0,,10424.0,10847.515693815973,466.48789884290613,8815994.0,1140620.3022591653,,,,,2199.7320059806684,15928.379446648543,46542627.11190854,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
132,ARKANSAS,CONWAY,2012,0.0,,20244.0,14279.23370447401,451.2928532779906,6888751.0,125455.89260562697,,,,,0.0,20967.478551969136,36368056.63204704,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
