year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1971,-27,OREGON,OTHER (COMBINED) COUNTIES,4.354,,,,,,,,,,,,,,,,,16.3275,,,,,,,,,,,,,,92.76938722156513,,,,,,,,,,,,,,,,,0.4354,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,12,ALABAMA,BARBOUR,,,505.46,478.94,,,,9.48024,,,,1.2346719800000001,,,,19.054000000000002,,,,556.26,600.852,,,,,,,,,,29.942,,,368.7813054243029,1365.1659976549008,,,,17888.77517302611,,,,753.1045451707276,,,,282.74085787459114,,,,1.0922,107.7615,,,,0.780192,,,,0.032101471480000004,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,13,ALABAMA,BIBB,,,44.449999999999996,431.046,,,,,,,,0.987737584,,,,16.332,,,,48.26,435.40000000000003,,,,,,,,,,21.776,,,33.17308471690575,1503.486781558261,,,,,,,,579.3111885928677,,,,259.65997151748167,,,,1.1176,131.9262,,,,,,,,0.0308667995,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,14,ALABAMA,BLOUNT,,,198.12,2351.16,,,,,,,,4.32135193,,,,6.5328,,,,213.35999999999999,2394.7000000000003,,,,,,,,,,9.254800000000001,,,158.11067650784943,7096.457608954993,,,,,,,,2534.4864500937956,,,,110.78825451412551,,,,1.1938,114.0748,,,,,,,,0.0308667995,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,15,ALABAMA,BULLOCK,,,121.92,620.445,,,,0.81648,,,,6.420294296000001,,,,48.996,,,,134.62,792.428,,,,,,,,,,75.6716,,,80.56320574105682,733.7015494004313,,,,940.5192243523798,,,,3765.522725853639,,,,675.1159259454523,,,,0.9905999999999999,44.6285,,,,0.47628000000000004,,,,0.0308667995,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,16,ALABAMA,BUTLER,,,210.82,618.268,,,,0.934416,,,,3.08667995,,,,32.664,,,,238.76,805.49,,,,,,,,,,50.629200000000004,,,128.81496532928335,1142.6499539842785,,,,1588.9300970143643,,,,1882.7613629268199,,,,502.0092782671312,,,,0.9144,69.8817,,,,0.70308,,,,0.032101471480000004,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,17,ALABAMA,CALHOUN,,,104.14,946.995,,,,,,,,5.185622316,,,,24.498,,,,119.38,968.765,,,,,,,,,,31.575200000000002,,,90.04122994588703,2598.025158532675,,,,,,,,3041.3837401125547,,,,415.45595442797065,,,,1.2953999999999999,103.8429,,,,,,,,0.0308667995,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,18,ALABAMA,CHAMBERS,,,38.1,372.267,,,,0.099792,,,,0.061733599,,,,16.332,,,,44.449999999999996,380.975,,,,,,,,,,27.764400000000002,,,24.556699076151006,775.7991792840627,,,,116.69405191038786,,,,33.31039334408989,,,,233.69397436573348,,,,0.9652,78.8074,,,,0.4835376,,,,0.028397455540000005,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,19,ALABAMA,CHEROKEE,,,170.18,4876.4800000000005,,,,,,,,8.889638256,,,,35.386,,,,193.04,4941.79,,,,,,,,,,46.274,,,149.92511014913245,20627.838642979343,,,,,,,,5619.318529350815,,,,675.1159259454523,,,,1.3208,160.0095,,,,,,,,0.033336143459999995,,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,20,ALABAMA,CHILTON,,,127.0,1240.89,,,,,,,,0.493868792,,,,8.166,,,,134.62,1295.315,,,,,,,,,,10.888,,,84.00975999735871,3518.159068846331,,,,,,,,301.24181806829114,,,,129.82998575874083,,,,0.9905999999999999,107.3261,,,,,,,,0.032101471480000004,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,21,ALABAMA,CHOCTAW,,,109.22,507.241,,,,,,,,0.061733599,,,,13.610000000000001,,,,116.83999999999999,529.011,,,,,,,,,,19.054000000000002,,,70.22354297215112,799.8549677889948,,,,,,,,37.65522725853639,,,,194.74497863811126,,,,0.9652,59.6498,,,,,,,,0.032101471480000004,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,22,ALABAMA,CLARKE,,,127.0,293.895,,,,,,,,1.111204782,,,,32.664,,,,134.62,313.488,,,,,,,,,,43.552,,,86.1638564075474,439.0181402150122,,,,,,,,703.8630941403342,,,,467.38794873146696,,,,1.016,56.602000000000004,,,,,,,,0.033336143459999995,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,23,ALABAMA,CLAY,,,41.91,1.0885,,,,,,,,0.037040159399999995,,,,4.3552,,,,46.989999999999995,1.0885,,,,,,,,,,7.0772,,,24.987518358188744,2.405578850493218,,,,,,,,19.98623600645393,,,,66.9345704356175,,,,0.889,83.5968,,,,,,,,0.028397455540000005,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,24,ALABAMA,CLEBURNE,,,59.69,43.54,,,,,,,,0.370401594,,,,8.166,,,,64.77,46.8055,,,,,,,,,,11.432400000000001,,,50.83667528045296,72.16736551479653,,,,,,,,225.93136355121837,,,,134.15765195069886,,,,1.27,62.6976,,,,,,,,0.032101471480000004,,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,25,ALABAMA,COFFEE,,,744.2199999999999,87.08,,,,11.748240000000001,,,,4.568286326,,,,54.440000000000005,,,,886.4599999999999,174.16,,,,,,,,,,80.5712,,,593.2381513659639,138.32078390336002,,,,25906.079524106102,,,,2679.3142472420122,,,,923.2354542843792,,,,1.1938,60.0852,,,,0.911736,,,,0.0308667995,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,26,ALABAMA,COLBERT,,,83.82,4876.4800000000005,,,,,,,,14.692596561999999,,,,391.968,,,,116.83999999999999,4920.02,,,,,,,,,,509.014,,,53.85241025471713,18162.120321223796,,,,,,,,9645.531290071245,,,,7068.521446864777,,,,0.9652,140.8519,,,,,,,,0.03457081544,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,27,ALABAMA,CONECUH,,,281.94,805.49,,,,1.025136,,,,4.568286326,,,,73.494,,,,327.65999999999997,1077.615,,,,,,,,,,118.1348,,,172.3277128150948,1515.514675810727,,,,1911.8914602972716,,,,3012.41818068291,,,,1208.8614229536092,,,,0.9144,71.1879,,,,0.77112,,,,0.03457081544,,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,28,ALABAMA,COOSA,,,16.509999999999998,16.3275,,,,,,,,0.024693439600000002,,,,4.3552,,,,19.05,18.5045,,,,,,,,,,7.0772,,,9.822679630460403,24.657183217555485,,,,,,,,13.324157337635954,,,,62.3183931641956,,,,0.889,57.0374,,,,,,,,0.028397455540000005,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,29,ALABAMA,COVINGTON,,,566.42,511.595,,,,4.80816,,,,21.359825254,,,,206.872,,,,645.16,663.985,,,,,,,,,,283.088,,,374.8127753728312,1226.845213751541,,,,11446.467300821925,,,,13034.50174333952,,,,3058.2174423170063,,,,0.9905999999999999,90.7809,,,,0.9843120000000001,,,,0.032101471480000004,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,30,ALABAMA,CRENSHAW,,,370.84,128.443,,,,3.90096,,,,1.975475168,,,,27.220000000000002,,,,416.56,189.399,,,,,,,,,,40.83,,,258.06074994060447,270.627620680487,,,,9072.775925075443,,,,1204.9672722731646,,,,389.4899572762225,,,,1.0413999999999999,79.6782,,,,0.961632,,,,0.032101471480000004,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,31,ALABAMA,CULLMAN,,,393.7,3744.44,,,,,,,,7.161097484,,,,7.6216,,,,419.09999999999997,3809.75,,,,,,,,,,10.888,,,320.52954583607624,9141.199631874228,,,,,,,,4200.00611729829,,,,121.17465337482477,,,,1.2191999999999998,92.3048,,,,,,,,0.0308667995,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,32,ALABAMA,DALE,,,513.0799999999999,30.478,,,,7.43904,,,,0.432135193,,,,43.552,,,,586.74,52.248000000000005,,,,,,,,,,62.606,,,400.23111301305767,39.09065632051479,,,,18199.295805828166,,,,243.31069920900435,,,,692.4265907132844,,,,1.1683999999999999,48.5471,,,,1.011528,,,,0.029632127520000003,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,33,ALABAMA,DALLAS,,,274.32,4245.15,,,,,,,,27.16278356,,,,108.88000000000001,,,,292.09999999999997,4288.6900000000005,,,,,,,,,,171.48600000000002,,,181.37491773788727,13531.381034024349,,,,,,,,16568.299993756013,,,,1846.4709085687584,,,,0.9905999999999999,120.6058,,,,,,,,0.032101471480000004,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,34,ALABAMA,DE KALB,,,980.4399999999999,4724.09,,,,,,,,5.679491108,,,,10.888,,,,1000.76,4811.17,,,,,,,,,,14.1544,,,931.4312877655874,13711.799447811341,,,,,,,,3591.729369275779,,,,201.95775562470794,,,,1.4223999999999999,109.7208,,,,,,,,0.033336143459999995,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
