year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1969,-27,OREGON,OTHER (COMBINED) COUNTIES,4.354,,,,,,,,,,,,,,,,,11.973500000000001,,,,,,,,,,,,,58.82570940428754,,,,,,,,,,,,,,,,,0.5986750000000001,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,12,ALABAMA,BARBOUR,,,441.96,1012.3050000000001,,,,8.8452,,,,1.2346719800000001,,,,10.888,,,,533.4,1077.615,,,,,,,,,20.6872,,,305.7911174578668,2305.4090882761816,,,,14603.882140875594,,,,7203.25800027901,,,,144.22983846297117,,,,0.8382,85.33840000000001,,,,0.6804,,,,0.029632127520000003,,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,13,ALABAMA,BIBB,,,63.5,428.869,,,,,,,,1.111204782,,,,10.888,,,,68.58,431.046,,,,,,,,,19.054000000000002,,,29.300542613558665,1510.6496394230767,,,,,,,,518.7477993705081,,,,219.22935446371622,,,,0.5588,132.1439,,,,,,,,0.024693439600000002,,,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,14,ALABAMA,BLOUNT,,,246.38,1959.3,,,,,,,,4.568286326,,,,2.722,,,,271.78,2013.7250000000001,,,,,,,,,5.444,,,206.70200971019568,4368.143535681186,,,,,,,,2348.229180892111,,,,51.922741846669624,,,,1.016,83.5968,,,,,,,,0.02716278356,,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,15,ALABAMA,BULLOCK,,,172.72,816.375,,,,0.8845200000000001,,,,6.1733599,,,,32.664,,,,208.28,892.57,,,,,,,,,54.440000000000005,,,101.22005630138447,1243.7075344647822,,,,934.6484570160383,,,,3025.2586027876964,,,,398.0743541578005,,,,0.7111999999999999,57.0374,,,,0.435456,,,,0.025928111580000003,,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,16,ALABAMA,BUTLER,,,274.32,936.11,,,,0.8210160000000001,,,,2.592811158,,,,16.332,,,,314.96,1001.4200000000001,,,,,,,,,27.220000000000002,,,172.60683285078196,1704.7893521200183,,,,1129.8661635829562,,,,1089.197077631507,,,,259.6137092333481,,,,0.762,68.3578,,,,0.5670000000000001,,,,0.02222409564,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,17,ALABAMA,CALHOUN,,,114.3,957.88,,,,,,,,5.062155118000001,,,,16.332,,,,139.7,990.535,,,,,,,,,27.220000000000002,,,64.99393088825741,2087.001911492122,,,,,,,,2477.916130734738,,,,346.1516123111308,,,,0.6858,81.6375,,,,,,,,0.025928111580000003,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,18,ALABAMA,CHAMBERS,,,63.5,544.25,,,,0.12247200000000001,,,,0.061733599,,,,8.166,,,,81.28,559.489,,,,,,,,,14.6988,,,38.623442536054604,1085.969017898517,,,,93.61462910817689,,,,28.883507760050563,,,,121.1530643088958,,,,0.7365999999999999,74.8888,,,,0.31479840000000003,,,,0.024693439600000002,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,19,ALABAMA,CHEROKEE,,,335.28,4027.4500000000003,,,,,,,,9.383507048,,,,24.498,,,,370.84,4092.76,,,,,,,,,35.386,,,239.19897515432436,13650.448549003706,,,,,,,,5042.193949672027,,,,481.7276604663238,,,,0.8635999999999999,127.13680000000001,,,,,,,,0.028397455540000005,,,,2.0142800000000003,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,20,ALABAMA,CHILTON,,,180.34,1219.1200000000001,,,,,,,,0.493868792,,,,5.444,,,,200.66,1230.005,,,,,,,,,8.7104,,,120.93133042323304,2899.9619584105653,,,,,,,,218.9369888211833,,,,80.76870953926387,,,,0.8128,89.257,,,,,,,,0.02345876762,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,21,ALABAMA,CHOCTAW,,,185.42,566.02,,,,,,,,0.061733599,,,,5.444,,,,205.73999999999998,598.6750000000001,,,,,,,,,8.166,,,104.94921627038286,758.3582527224281,,,,,,,,25.995156984045508,,,,80.76870953926387,,,,0.6858,50.2887,,,,,,,,0.02222409564,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,22,ALABAMA,CLARKE,,,175.26,348.32,,,,,,,,1.3581391779999998,,,,16.332,,,,198.12,454.993,,,,,,,,,23.409200000000002,,,106.54742768566787,473.2155496987952,,,,,,,,538.677419724943,,,,268.26749954112637,,,,0.7365999999999999,50.9418,,,,,,,,0.02098942366,,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,23,ALABAMA,CLAY,,,60.96,2.177,,,,,,,,0.037040159399999995,,,,2.722,,,,68.58,2.177,,,,,,,,,5.444,,,39.68891681291128,3.0334330108897127,,,,,,,,15.597094190427308,,,,37.49975800037251,,,,0.7874,52.248000000000005,,,,,,,,0.02222409564,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,24,ALABAMA,CLEBURNE,,,64.77,58.779,,,,,,,,0.246934396,,,,5.444,,,,73.66,63.133,,,,,,,,,10.888,,,49.01181673540723,75.8358252722428,,,,,,,,115.53403104020227,,,,83.65330630852328,,,,0.9144,48.3294,,,,,,,,0.024693439600000002,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,25,ALABAMA,COFFEE,,,561.34,446.285,,,,10.977120000000001,,,,2.839745554,,,,40.83,,,,784.86,515.949,,,,,,,,,59.884,,,318.0440716417186,715.8901905699722,,,,18365.44275794762,,,,1325.4641711087206,,,,758.6489503152285,,,,0.6858,60.0852,,,,0.6894720000000001,,,,0.024693439600000002,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,26,ALABAMA,COLBERT,,,127.0,4027.4500000000003,,,,,,,,15.062998155999999,,,,337.528,,,,152.4,4070.9900000000002,,,,,,,,,408.3,,,90.56531353281768,12922.424626390175,,,,,,,,8442.07164810758,,,,5711.50160313366,,,,0.8635999999999999,120.38810000000001,,,,,,,,0.029632127520000003,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,27,ALABAMA,CONECUH,,,358.14,1284.43,,,,0.9525600000000001,,,,3.08667995,,,,46.274,,,,429.26,1349.74,,,,,,,,,81.66,,,240.26444943118105,2499.548800973123,,,,1247.6957767537817,,,,1656.7580051165007,,,,810.571692161898,,,,0.8128,72.9295,,,,0.539784,,,,0.028397455540000005,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,28,ALABAMA,COOSA,,,26.669999999999998,41.363,,,,,,,,0.024693439600000002,,,,2.722,,,,30.48,47.894,,,,,,,,,5.444,,,13.478249602236986,69.76895925046338,,,,,,,,10.398062793618204,,,,34.615161231113085,,,,0.6095999999999999,63.3507,,,,,,,,0.02222409564,,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,29,ALABAMA,COVINGTON,,,650.24,1219.1200000000001,,,,4.67208,,,,14.198727769999998,,,,171.48600000000002,,,,772.16,1447.705,,,,,,,,,250.424,,,450.1628819719468,2451.013872798888,,,,8228.101801081362,,,,7635.355276369367,,,,2942.288704644612,,,,0.8382,75.3242,,,,0.7257600000000001,,,,0.028397455540000005,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,30,ALABAMA,CRENSHAW,,,347.97999999999996,309.134,,,,3.71952,,,,1.481606376,,,,16.332,,,,416.56,320.019,,,,,,,,,29.942,,,233.33886663161263,582.4191380908248,,,,6304.882860682976,,,,656.8109664635498,,,,285.57508015668293,,,,0.8128,70.7525,,,,0.698544,,,,0.02345876762,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,31,ALABAMA,CULLMAN,,,414.02,3091.34,,,,,,,,6.9141630880000005,,,,5.444,,,,454.65999999999997,3319.925,,,,,,,,,8.7104,,,338.8208200404239,6673.552623957368,,,,,,,,4206.594070173764,,,,83.65330630852328,,,,0.9905999999999999,80.98440000000001,,,,,,,,0.032101471480000004,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,32,ALABAMA,DALE,,,337.82,250.35500000000002,,,,7.2576,,,,0.30866799500000003,,,,10.888,,,,497.84,359.205,,,,,,,,,21.776,,,184.3270498962054,260.87523893651525,,,,12222.325976363576,,,,144.12870372265232,,,,144.22983846297117,,,,0.6604,38.9683,,,,0.6940080000000001,,,,0.024693439600000002,,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,33,ALABAMA,DALLAS,,,335.28,3853.29,,,,,,,,28.397455539999996,,,,65.328,,,,373.38,3962.14,,,,,,,,,103.436,,,175.803255681352,9949.660275718257,,,,,,,,13254.064040932006,,,,1038.4548369333925,,,,0.635,96.87650000000001,,,,,,,,0.024693439600000002,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
1969,34,ALABAMA,DE KALB,,,853.4399999999999,3983.9100000000003,,,,,,,,5.55602391,,,,5.444,,,,899.16,4201.61,,,,,,,,,8.166,,,876.8853298530466,10253.003576807228,,,,,,,,2996.663930105246,,,,109.61467723185811,,,,1.2446,96.4411,,,,,,,,0.028397455540000005,,,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：857875.0,国家总量：559251.06896; 种类：PRODUCTION_CORN,FAO总量：2503046.0,国家总量：119340972.9; 种类：PRODUCTION_RYE,FAO总量：767212.0,国家总量：251002.8; 种类：PRODUCTION_COTTON,FAO总量：5865349.0,国家总量：2104688.768; 种类：PRODUCTION_SOYBEANS,FAO总量：30838992.0,国家总量：1318262.297992351; 种类：PRODUCTION_SUGARBEETS,FAO总量：25069008.0,国家总量：11421790.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：80505.0,国家总量：42892.416000000005; 种类：PRODUCTION_TOBACCO,FAO总量：817950.0,国家总量：503224.70184; 种类：PRODUCTION_WHEAT,FAO总量：39263952.0,国家总量：74101502.4928; "
