year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2009,-46,WYOMING,OTHER (COMBINED) COUNTIES,411.45300000000003,68.0385,,129.54,,,17500.0,,,,,,,,,,,,,,,95.27000000000001,685.755,68.0385,,304.8,,,,,,,,,,,,,,146.988,36969.56811156612,1503.1087553574653,,207.30706708728775,,,44900.0,,,,,,,,,,,,,,,2033.9765872196779,,,9.12163,83.00697,,3.175,,,2.55,,,,,,,,,,,,,,,0.57162,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,83.82,2046.38,,,,,,,6.758640000000001,,,,,,,,,,,,,,124.46,2198.77,,,,,7.8472800000000005,,,,,,,,,,,,118.29459515668357,6590.625983534596,,,,,,,22327.750953613937,,,,,,,,,,,,,,,,2.8194,137.8041,,,,,,,2.859948,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,,,,394.96999999999997,,,44400.0,,,,,,,,,,26.298513174,,,,2.51748,353.0434,,,,576.5799999999999,,,,,,,,,,,27.780119550000002,,,1154.1280000000002,,,,652.8553026787944,,,143650.0,,,,,,,,,,24236.605405095022,,,,5672.052898745063,18252.85016832344,,,,,,13.9446,,,21.85,,,,,,,,,,0.20248620472,,,,8.684172,7.9074100000000005,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,5588.0,,,333750.0,,,,758.9604,,,,,,,,,,,,,,,,,,,,1756.92,,,,,,,,,,,,,1567.7596948476134,,,1000950.0,,,,56525.545049290435,,,,,,,,,,,,,,,,,4.7625,,,50.9,,,,8.55228,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,1762.76,3592.05,,,,,,,,,1796.2163999999998,,185.42,110.009273418,,26600.0,,,,,,,1871.98,3679.13,,,,,,,1800.7522999999999,,233.67999999999998,122.97332920799998,,,,,,,2275.518978575307,12649.749871622855,,,,,,,,,106366.97913421471,,15146.649100348173,95481.67694824895,,792549.1015652418,,,,,40.7,,,,12.827,436.2708,,,,,,,,,1082.71933,,5.9436,0.21236358056,,92.9,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,267.771,,,7246.62,,,310900.0,883500.0,,,75.504,,,,,,102.971643132,,,,3.26592,893.3604,357.028,,,4706.62,,,,,180.048,,,,,,104.9471183,,,1088.8,20122.331796675746,,,6815.446572599212,,,755200.0,2396700.0,,,5191.745660808217,,,,,,95022.57787190935,,,,7493.191725954833,47230.05086295995,,,7.728350000000001,,,24.305259999999997,,,42.35,24.85,,,5.85156,,,,,,0.29940795515,,,,3.0277800000000004,8.23405,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,261.24,1247.3725,,3629.66,,,150500.0,,,,493.68,,,,,,11.976318206,10000.0,,4.8535200000000005,,1480.768,387.50600000000003,1324.4828,,1158.24,,,,,744.876,,,,,,13.334457384,10300.0,6.0328800000000005,1554.2620000000002,16178.155174220927,28553.60050177236,,1843.93157828296,,,391600.0,,,,44184.63562875368,,,,,,8813.062626162075,245574.88083806197,,5861.672143154593,,71412.08209649361,64.0,,8.57738,269.88604999999995,,8.763,,,34.3,,,,7.59396,,,,,,0.040744175339999994,109.5,,1.0704960000000001,,6.206160000000001,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-14,NEW MEXICO,OTHER (COMBINED) COUNTIES,,,,1328.4199999999998,,,81300.0,,,,,1.9051200000000001,,,,594.36,,,,,,364.748,,,,1099.82,,,,,,1.9051200000000001,,,,1109.98,,,,1067.0240000000001,,,,1514.3133416141723,,,232500.0,,,,,4565.418725339591,,,,19453.814780945464,,,,,,17748.535425464863,,,,,,9.8171,,,13.4,,,,,1.036476,,,,3.4543999999999997,,,,,,1.29295,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,314.96,,,47200.0,,,,,,,,,,2.592811158,,,,,19.054000000000002,,,,320.03999999999996,,,,,,,,,,,2.839745554,,,43.552,,,,221.7537783249331,,,76200.0,,,,,,,,,,2240.8407297528374,,,,,585.1165524878526,,,,,,8.2804,,,4.85,,,,,,,,,,0.09506974246000001,,,,,0.8166,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,2374.9,,,,,,,164.076,,,,,944.88,122.97332920799998,,,65.00088000000001,,13849.536,,,,2979.42,,,,,461.736,,,,,1473.2,124.208001188,,67.40496,15278.586000000001,,,,3191.55708126726,,,,,,,11367.297814042535,,,,,53898.127640586026,103256.30118745238,,,113486.24222574466,,478987.5549437463,,,,,,11.1252,,,,,,,5.25624,,,,,4.952999999999999,0.16729805329,,,7.670376,,14.26328,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,,441.96,1763.3700000000001,,855500.0,,,,,,,,,,22.717964432,,,,0.961632,963.5880000000001,,,,571.5,2089.92,,,,,,,,,,28.767857134000003,,,2017.0020000000002,,,,729.7856596057176,6909.527240802399,,1868000.0,,,,,,,,,,21178.677628761576,,,,2236.296626800548,47191.04309279409,,,,,,16.383,330.904,,13.0,,,,,,,,,,0.20619022066,,,,5.368356,6.47836,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,,408.231,,81.28,,,,,,,119.064,,,,,,16.421137333999997,3500.0,,,,293.4316,,444.5182,,185.42,,,,,169.884,,,,,,17.161940522000002,4200.0,,402.856,,8198.775029222537,,104.62528542061553,,,,,,,8053.959886182603,,,,,,12570.569947393966,67131.66302924487,,,,15926.315304859832,69.2,,,314.33786999999995,,7.696199999999999,,,,,,,7.60848,,,,,,0.08642703859999999,87.7,,,,8.68318,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,,,,198.12,1610.98,,24800.0,,,,,2.24532,,,,,28.088787545,,,,0.31752,421.91,,,,322.58,1610.98,,,,,2.3133600000000003,,,,,32.595340272,,,519.902,,,,218.44982194322944,5421.3213735526515,,84600.0,,,,,6616.052636137958,,,,,13568.017345393706,,,,634.5103922195754,16491.92797226476,,,,,,8.5852,455.8638,,3.4,,,,,2.544696,,,,,0.11852851008000001,,,,0.875448,6.2197700000000005,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,,368.3,3221.96,,,,,,,,,3551.6096999999995,,419.09999999999997,74.574187592,,,,,1208.568,,,,381.0,3243.73,,,,,,,3596.9687,,439.41999999999996,81.241416284,,,1567.872,,,,551.6311488275796,14297.406367506503,,,,,,,,,238512.57646631045,,34457.32544477832,42830.11799684905,,,,,45020.53930999392,,,,,,9.6266,380.1042,,,,,,,,,835.05919,,3.8861999999999997,0.13272723785,,,,,3.5386,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,228.585,,,1192.53,1208.2350000000001,,53200.0,,,,,1.27008,,,,,98.15642241,,,,0.848232,1080.9062000000001,415.807,,,1981.1999999999998,1262.66,,,,,1.27008,,,,,101.98390554800001,,,1494.3780000000002,15928.667291259439,,,1872.5010834659267,6537.475773989962,,131500.0,,,,,4554.956307427355,,,,,74387.71403000242,,,,1986.7225391941813,63042.129126619766,,,7.53242,,,20.447,463.4833,,24.3,,,,,1.551312,,,,,0.29323459525,,,,8.101296,10.57497,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-6,MARYLAND,OTHER (COMBINED) COUNTIES,56.602000000000004,,,1353.82,,,28100.0,,,,,,,,,,98.897225598,,,,,,69.664,,,1389.3799999999999,,,,,,,,,,,101.73697115200001,,,,3334.06534503081,,,2192.9200690327157,,,84800.0,,,,,,,,,,90453.44896929136,,,,,,,,3.61382,,,6.096,,,21.2,,,,,,,,,,0.19939952476999998,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,,4660.9,31549.084,,,,,,,88.188912,,,,,302.37116790199997,,,,2.67624,1529.7640000000001,,,,5466.08,31914.82,,,,,89.44992,,,,,328.66968107599996,,,2613.12,,,,8142.632894437873,127241.60164985343,,,,,,,326105.0061643037,,,,,249471.15880382506,,,,5753.834238186697,68597.9501059568,,,,,,21.1582,1172.5322,,,,,,,9.135504000000001,,,,,0.31422401891,,,,2.787372,10.12584,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,,715.01,10210.130000000001,,,,,,,6.758640000000001,,621.4182999999999,,139.7,77.907801938,,,,,662.807,,,,805.18,10536.68,,,,,7.57512,,630.4901,,187.95999999999998,90.00758734200001,,,767.604,,,,729.0406498333728,32687.37886994981,,,,,,,22114.698079764756,,40214.46217545385,,9551.237491113021,57789.09623424787,,,,,32376.449237661178,,,,,,11.4935,851.6424000000001,,,,,,,6.78132,,587.39905,,3.3781999999999996,0.27162783560000003,,,,,7.757700000000001,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,,1511.3,7118.79,,22200.0,,,,,4.5360000000000005,,,,,64.573344554,,,,1.0704960000000001,1758.1398000000002,,,,1684.02,7271.18,,,,,4.58136,,,,,67.042688514,,,2128.6040000000003,,,,2494.5518516447196,32262.17719359274,,44000.0,,,,,16493.05070973983,,,,,50183.90141607452,,,,2077.9040325946244,77238.1711976941,,,,,,18.541999999999998,956.5738,,5.7,,,,,4.769604,,,,,0.22409296436999998,,,,5.826492,8.92816,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,10,ALABAMA,AUTAUGA,,,,,1110.27,,8200.0,,,,,,,,,,2.345876762,,,,,,,,,,1110.27,,,,,,,,,,2.592811158,,,,,,,,3029.561944044129,,21900.0,,,,,,,,,,1557.6575804379484,,,,,,,,,,,,116.6872,,2.65,,,,,,,,,,0.037040159399999995,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,11,ALABAMA,BALDWIN,,,,116.83999999999999,1817.795,,16400.0,,,,,7.34832,,,,,29.138258728000004,,,,,,,,,127.0,1850.45,,,,,7.34832,,,,,29.63212752,,,,,,,184.63285662461567,7175.278288525569,,33400.0,,,,,29019.418337390332,,,,,26042.94165188358,,,,,,,,,,,3.1496,168.9352,,2.05,,,,,1.707804,,,,,0.05000421519,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,12,ALABAMA,BARBOUR,,,,71.11999999999999,,,8000.0,,,,,1.487808,,,,,,,,,,,,,,83.82,,,,,,1.49688,,,,,,,,,,,,98.47085686646167,,,28300.0,,,,,5348.673375405665,,,,,,,,,,,,,,,,2.7685999999999997,,,3.55,,,,,1.5558480000000001,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,14,ALABAMA,BLOUNT,,,,20.32,,,21300.0,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,28.504721724502062,,,61600.0,,,,,,,,,,,,,,,,,,,,,2.794,,,2.9,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,15,ALABAMA,BULLOCK,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10900.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,16,ALABAMA,BUTLER,,,,,,,15500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300.0,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,17,ALABAMA,CALHOUN,,,,27.939999999999998,370.09000000000003,,12000.0,,,,,,,,,,5.185622316,,,,,,,,,30.48,370.09000000000003,,,,,,,,,,5.309089514,,,,,,,36.60265403259924,1381.9054481604799,,29100.0,,,,,,,,,,4372.372155615292,,,,,,,,,,,2.6162,159.7918,,2.45,,,,,,,,,,0.04691753524,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,18,ALABAMA,CHAMBERS,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
