year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2012,-46,WYOMING,OTHER (COMBINED) COUNTIES,74.018,104.3257,,,147.32,,,178700.0,,,,,,,,,,,,,,,163.32,130.62,104.3257,,,373.38,,,,,,,,,,,,,,435.52000000000004,5454.902701457864,3295.2554002103193,,,318.8432165034593,,,318000.0,,,,,,,,,,,,,,,2989.925678448322,,,1.484714,130.18033,,,3.7973,,,11.5,,,,,,,,,,,,,,,1.480768,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,496,GEORGIA,MONTGOMERY,,,,,,1077.615,,,,,,,0.7257600000000001,,,,,2.345876762,,,,,44.913000000000004,,,,,,1088.5,,,,,0.7257600000000001,,,,,2.4693439600000002,,,46.274,,,,,,6537.448873462934,,,,,,,3166.969214987772,,,,,1530.9651456290999,,,,,2408.3936442150143,,,,,,,,225.9726,,,,,,,1.83708,,,,,0.03642282341,,,,,1.4018300000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,497,GEORGIA,MORGAN,,,,,,,,,,,,,,,,,,,,,,,58.523,,,,,,,,,,,,,,,,,,,68.05,,,,,,,,,,,,,,,,,,,,,,,2865.109046710441,,,,,,,,,,,,,,,,,,,,,,,,,1.2793400000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,502,GEORGIA,OGLETHORPE,,,,,,,,,,,,,,,,,,,,,,,57.162,,,,,,,,,,,,,,,,,,,68.05,,,,,,,,,,,,,,,,,,,,,,,3602.661870616099,,,,,,,,,,,,,,,,,,,,,,,,,1.64681,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,504,GEORGIA,PEACH,,,,,,,,,,,,,,,,,,4.074417534,,,,,99.6252,,,,,,,,,,,,,,,,4.444819128,,,106.158,,,,,,,,,,,,,,,,,,3138.342098883181,,,,,5247.972016251797,,,,,,,,,,,,,,,,,,,,0.042966584903999995,,,,,1.37461,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,506,GEORGIA,PIERCE,,,,,101.6,2808.33,,,,,,,4.418064,,,,,2.839745554,,,,0.449064,41.1022,,,,,127.0,2830.1,,,,,4.44528,,,,,2.839745554,,,43.552,,,,,242.35026490862705,15946.48743900772,,,,,,,21030.04403100676,,,,,1910.295190624545,,,,1174.7168262653897,2836.741630406377,,,,,,,4.18592,211.3867,,,,,,,2.0040048,,,,,0.03753402819199999,,,,1.1408040000000002,1.8019640000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,508,GEORGIA,POLK,,,,,30.48,,,,,,,,,,,,,2.1977161244,,,,,,,,,,33.019999999999996,,,,,,,,,,,2.222409564,,,,,,,,36.95933478500307,,,,,,,,,,,,,1522.778166240709,,,,,,,,,,,,2.12852,,,,,,,,,,,,,0.038645232974,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,509,GEORGIA,PULASKI,,,,,88.89999999999999,3309.04,,,,,,,4.073328,,,,,,,,,,122.21780000000001,,,,,91.44,3309.04,,,,,4.0824,,,,,,,,144.26600000000002,,,,,161.81201298906817,16313.073357145828,,,,,,,17203.289562896538,,,,,,,,,,8793.89905425977,,,,,,,3.19278,183.5211,,,,,,,1.7781120000000001,,,,,,,,,,1.8781800000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,513,GEORGIA,RANDOLPH,,,,,204.47,2351.16,,,,,,,5.30712,,,,,7.284564682000001,,,,,172.03040000000001,,,,,208.28,2438.2400000000002,,,,,5.35248,,,,,7.40803188,,,193.262,,,,,603.8530121092044,16496.366316214884,,,,,,,28004.218521419647,,,,,7095.382136605453,,,,,9644.92154338168,,,,,,,5.1815999999999995,261.24,,,,,,,2.2212792,,,,,0.054449034318,,,,,1.464436,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,514,GEORGIA,RICHMOND,,,,,,,,,,,,,,,,,,,,,,,13.610000000000001,,,,,,,,,,,,,,,,,,,19.054000000000002,,,,,,,,,,,,,,,,,,,,,,,663.7975415150921,,,,,,,,,,,,,,,,,,,,,,,,,1.273896,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,517,GEORGIA,SCREVEN,,,,,133.35,5703.74,,,,,,,4.7628,,,,,6.2227467792,,,,,70.49980000000001,,,,,137.16,5769.05,,,,,4.80816,,,,,6.2968270980000005,,,70.772,,,,,321.7852531032606,39102.49793473157,,,,,,,21259.747045056796,,,,,6658.743235891272,,,,,4822.460771690841,,,,,,,4.234179999999999,255.3621,,,,,,,1.8792648,,,,,0.05975812383200001,,,,,1.7856319999999999,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,518,GEORGIA,SEMINOLE,,,,,299.71999999999997,5899.67,,,,,,,9.61632,,,,,3.580548742,,,,,165.7698,,,,,302.26,5921.4400000000005,,,,,9.66168,,,,,3.580548742,,,168.764,,,,,920.4897011628127,39713.47446496176,,,,,,,58598.70507361633,,,,,3493.1112057134537,,,,,10410.841783591404,,,,,,,5.38734,250.5727,,,,,,,2.5655616,,,,,0.054449034318,,,,,1.6413659999999999,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,522,GEORGIA,SUMTER,,,,,243.84,5964.9800000000005,,,,,,,6.62256,,,,,,,,,,,,,,,254.0,6008.52,,,,,6.71328,,,,,,,,,,,,,675.9329088043347,41179.81813751419,,,,,,,38120.92573596392,,,,,,,,,,,,,,,,,4.8641,257.1037,,,,,,,2.4231312000000003,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,525,GEORGIA,TATTNALL,,,,,92.71,2242.31,,,,,,,3.4292160000000003,,,,,8.9760652946,,,,,,,,,,101.6,2285.85,,,,,3.44736,,,,,9.013105454,,,,,,,,237.9372100089252,13808.069583202088,,,,,,,15898.380951165465,,,,,7395.571380846454,,,,,,,,,,,,4.50342,229.2381,,,,,,,1.9518408,,,,,0.04605326485399999,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,526,GEORGIA,TAYLOR,,,,,,,,,,,,,,,,,,4.383085529000001,,,,,76.7604,,,,,,,,,,,,,,,,4.444819128,,,81.66,,,,,,,,,,,,,,,,,,2202.2974554771545,,,,,3489.1922053998437,,,,,,,,,,,,,,,,,,,,0.028027053946,,,,,1.186792,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,527,GEORGIA,TELFAIR,,,,,67.31,1937.53,,,,,,,,,,,,,,,,,13.882200000000001,,,,,78.74,1959.3,,,,,,,,,,,,,40.83,,,,,161.444258414093,10569.893972982129,,,,,,,,,,,,,,,,,692.164957819156,,,,,,,4.20878,203.1141,,,,,,,,,,,,,,,,,1.301116,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,528,GEORGIA,TERRELL,,,,,264.15999999999997,5398.96,,,,,,,7.302960000000001,,,,,2.5310775590000003,,,,,221.57080000000002,,,,,266.7,5486.04,,,,,7.34832,,,,,2.592811158,,,231.37,,,,,657.1774254806019,30548.82651150904,,,,,,,33233.627564686496,,,,,1814.7804310933182,,,,,11205.12944010519,,,,,,,4.36372,210.7336,,,,,,,1.9160064,,,,,0.040003372152,,,,,1.32017,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,529,GEORGIA,THOMAS,,,,,,7554.1900000000005,,,,,,,,,,,,2.963212752,,,,,93.36460000000001,,,,,,7575.96,,,,,,,,,,2.963212752,,,95.27000000000001,,,,,,45823.23976726356,,,,,,,,,,,,2401.513953928,,,,,4737.358522778649,,,,,,,,225.7549,,,,,,,,,,,,0.045312461666,,,,,1.325614,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,530,GEORGIA,TIFT,,,,,40.64,5725.51,,,,,,,5.94216,,,,,,,,,,,,,,,43.18,5747.28,,,,,5.98752,,,,,,,,,,,,,106.64882674279492,37636.15426217914,,,,,,,28126.40097570158,,,,,,,,,,,,,,,,,4.60502,244.69480000000001,,,,,,,1.9926648,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,531,GEORGIA,TOOMBS,,,,,90.17,1621.865,,,,,,,1.95048,,,,,5.136235436800001,,,,,54.9844,,,,,101.6,1632.75,,,,,1.95048,,,,,5.185622316,,,59.884,,,,,260.73799365738483,9592.331524613839,,,,,,,9046.388915034515,,,,,5485.276190221908,,,,,3092.0483771429513,,,,,,,5.07238,220.3124,,,,,,,1.9527480000000002,,,,,0.059634656634000006,,,,,1.46988,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,535,GEORGIA,TURNER,,,,,60.96,5834.36,,,,,,,6.441120000000001,,,,,,,,,,,,,,,60.96,5877.900000000001,,,,,6.48648,,,,,,,,,,,,,174.6834231131986,34520.173958005216,,,,,,,30056.883753356164,,,,,,,,,,,,,,,,,5.02666,220.3124,,,,,,,1.9645416,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,537,GEORGIA,UNION,,,,,11.43,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,17.28446502383228,,,,,,,,,,,,,,,,,,,,,,,,,2.65176,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,539,GEORGIA,WALKER,,,,,,,,,,,,,,,,,,1.543339975,,,,,,,,,,,,,,,,,,,,,1.6050735740000002,,,,,,,,,,,,,,,,,,,,,1678.3307746201363,,,,,,,,,,,,,,,,,,,,,,,,,0.060745861416000003,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
