year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1981,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,14.150500000000001,,12.7,,,,28.314,,,,,,,,,,,,,,,,15.239,,,12.7,,,47.19,,,,,,,,849.1595940450503,,,3.585667541296212,,,,1568.7467429061428,,,,,,,,,,,,,2.5187890000000004,,,1.143,,,,4.0104239999999995,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,8.2726,,,257.9745,,,,0.254016,,24.384,13.969999999999999,,,,,,,,,,,,8.708,,,,272.125,,,,88.89999999999999,36.83,,,,,328.7771761559041,,,,909.9037107947428,,,,280.77602083178004,,766.2404233472869,411.87344346828553,,,,,,,,,3.30904,,,,638.9495000000001,,,,2.6236224,,3.3553399999999995,3.8861999999999997,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,147.32,,,,32.67,,95.25389999999999,,86.36,2.716278356,,,,,97.992,,170.18,,,,,,,210.82,,,58.08,104.3257,,124.46,2.963212752,,,125.212,,,,100.39869115629394,,,,1988.4488649558684,,3323.977326275727,,4207.173517636168,1261.4633675502657,,,,,1815.330939450583,,,,,,17.399,,,,9.336359999999999,,678.11705,,7.0866,0.1049471183,,,,,15.13432,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,22.858500000000003,,175.26,,,,161.172,,,,31.75,0.8272302266,,,,0.011340000000000001,16.332,,,,,,33.743500000000004,,,,,,436.326,,,147.57399999999998,0.926003985,,,57.162,1162.6954441539917,,,32.612500018456025,,,,7443.108961665067,,,,1448.1268125869597,395.71557377718113,,,,17.179670675681074,220.45248290179492,,,5.52958,,,2.1717,,,,6.368472000000001,,,,8.4836,0.12655387794999998,,,,3.846528,4.660064,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-6,MARYLAND,OTHER (COMBINED) COUNTIES,,,,,,2000.0,143.748,,,,,,,,,,,,,,,,,,,,,,159.72,,,,,,,,,,,,,,4000.0,7644.155083066508,,,,,,,,,,,,,,,,,,,2.0,3.7737479999999994,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,5.08,52.030300000000004,,,23.3772,0.054432,,25.4,29.464,0.6667228692000001,,,,0.036288,17.9652,,26.669999999999998,,,,,,,46.736,82.2906,,65.7756,,236.982,47.751999999999995,0.7284564682000001,,,20.6872,,,,3.517369111938189,89.51803497786466,,,1086.236051542682,143.3652439157376,,1004.504707369086,955.3947789899311,279.71579019592843,,,,62.44237634920881,312.9880930087212,,,,,,7.94512,365.19175,,,7.178687999999999,3.6015840000000003,,3.29692,4.57454,0.114083690952,,,,2.3247,3.544044,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,71.11999999999999,755.419,,,,,,,236.22,,,,,,114.324,,76.2,,,,,,,88.89999999999999,868.623,,,,,327.65999999999997,,,,195.984,,,,70.58642674151685,1651.9611060059894,,,,,,,10458.553266964625,,,,,,1850.7122021385253,,,,,,7.401559999999999,347.14441999999997,,,,,,,15.387319999999999,,,,,,2.792772,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,688.3399999999999,,,,,,,,2.286,,,,,,6.5328,,,,,,,,,,,,,,,3.048,,,,8.7104,,,,129.5962697068488,,,,,,,,69.74053398604099,,,,,,130.63850838624884,,,,,,0.7111999999999999,,,,,,,,1.6129,,,,,,4.3552,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,10,ALABAMA,AUTAUGA,,,132.07999999999998,3809.75,,,,0.18144000000000002,,,50.8,24.816906798,,,,,174.208,,,,,,,,,157.48,3809.75,,,,,71.11999999999999,25.187308392000002,,,217.76000000000002,,,,30.73429321111039,10600.819931589236,,,,406.2778637484322,,,1591.9034931596314,10585.323040747882,,,,,3755.8571161046543,,,,,,0.43942,118.29818,,,,1.006992,,,0.8000999999999999,0.023705702016,,,,,4.224544,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,11,ALABAMA,BALDWIN,,,1239.52,48.9825,,,210.54,,,,20.32,153.09932552,,,,,838.3760000000001,,,,,,,,,1259.84,48.9825,,367.356,,,35.559999999999995,154.3339975,,,914.592,,,,1690.3861266110714,212.01639863178474,,,12517.689164629932,,,,631.7077353808061,87342.62664451297,,,,,18752.06922460947,,,,,,2.57556,183.91296,,,1.3431,,,,0.79502,0.031731069885999996,,,,,4.665508,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,12,ALABAMA,BARBOUR,,,353.06,912.163,,,,10.8864,,,25.4,5.432556712,,,,,157.876,,,,,,,,,391.15999999999997,925.225,,,,,55.879999999999995,5.55602391,,,163.32,,,,179.96636135839083,2885.778759154848,,,,28814.123847447994,,,707.5126636265027,2522.926735100531,,,,,2830.5010150353914,,,,,,0.96266,134.16851,,,,1.1884320000000002,,,0.7111999999999999,0.025804644382,,,,,3.843464,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,13,ALABAMA,BIBB,,,,149.1245,,,,,,,,15.43339975,,,,,76.21600000000001,,,,,,,,,,150.213,,,,,,15.680334146000002,,,87.104,,,,,453.47951929576175,,,,,,,,8336.627472506105,,,,,1611.208270097069,,,,,,,129.22672,,,,,,,,0.030002529114,,,,,4.317092,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,14,ALABAMA,BLOUNT,,,73.66,162.1865,,,,,,,,35.80548742,,,,,277.644,,,,,,,,,157.48,167.629,,,,,,36.175889014000006,,,364.748,,,,53.27277489925801,453.47951929576175,,,,,,,,19936.60583063137,,,,,5279.973047277558,,,,,,1.36652,118.4288,,,,,,,,0.030990266698,,,,,3.6474800000000003,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,15,ALABAMA,BULLOCK,,,83.82,29.3895,,,,0.86184,,,22.86,45.68286326,,,,,195.984,,,,,,,,,96.52,29.3895,,,,,40.64,46.176732052,,,217.76000000000002,,,,24.928926715678426,58.893444064384646,,,,2436.7511106444863,,,682.2443542112705,21198.069198181638,,,,,3320.3954214838245,,,,,,0.5613400000000001,85.25132,,,,1.27008,,,0.762,0.025804644382,,,,,3.5059360000000006,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,16,ALABAMA,BUTLER,,,104.14,289.541,,,,1.08864,,,12.7,15.680334146000002,,,,,266.75600000000003,,,,,,,,,116.83999999999999,315.665,,,,,20.32,16.050735739999997,,,386.524,,,,70.6888743855539,588.9344406438464,,,,2720.7333829376403,,,442.1954147665643,8034.973188961475,,,,,5851.516521467396,,,,,,1.2827,85.79557000000001,,,,1.12266,,,0.889,0.028520922738,,,,,4.039448,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,17,ALABAMA,CALHOUN,,,35.559999999999995,206.815,,,,,,,15.24,23.45876762,,,,,217.76000000000002,,,,,,,,,40.64,206.815,,,,,22.86,23.829169214,,,261.312,,,,22.265287970715526,600.7131294567233,,,,,,,682.2443542112705,12011.325108413399,,,,,3646.991692449447,,,,,,1.18364,123.32705,,,,,,,1.143,0.028520922738,,,,,3.342616,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,18,ALABAMA,CHAMBERS,,,,111.027,,,,,,,,1.481606376,,,,,32.664,,,,,,,,,,111.027,,,,,,1.6050735740000002,,,48.996,,,,,341.58197557343095,,,,,,,,630.7316837751329,,,,,636.862728382963,,,,,,,130.75062,,,,,,,,0.023705702016,,,,,3.5386,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,19,ALABAMA,CHEROKEE,,,73.66,2938.9500000000003,,,,,,,22.86,56.054107892000005,,,,,386.524,,,,,,,,,101.6,3004.26,,,,,45.72,56.794911080000006,,,419.18800000000005,,,,64.88350789012193,9010.69694185085,,,,,,,1238.1471613463798,35567.782341580314,,,,,8600.368468761382,,,,,,1.6637,130.01044000000002,,,,,,,1.3817599999999999,0.035311618628,,,,,4.65462,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,20,ALABAMA,CHILTON,,,96.52,957.88,,,,,,,,8.64270386,,,,,146.988,,,,,,,,,124.46,957.88,,,,,,8.766171058000001,,,190.54000000000002,,,,41.320549761603964,1678.4631558349627,,,,,,,,3866.659452708423,,,,,2939.3664386905994,,,,,,0.80772,74.47517,,,,,,,,0.024816906798000003,,,,,3.8597960000000007,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,21,ALABAMA,CHOCTAW,,,55.879999999999995,219.877,,,,,,,,2.345876762,,,,,,,,,,,,,,91.44,219.877,,,,,,2.4693439600000002,,,,,,,34.49070682580166,494.704930140831,,,,,,,,1124.347784120889,,,,,,,,,,,1.16586,95.54853,,,,,,,,0.026668914768000002,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,22,ALABAMA,CLARKE,,,106.67999999999999,,,,,,,,,2.345876762,,,,,,,,,,,,,,116.83999999999999,,,,,,,2.4693439600000002,,,,,,,76.49424088098584,,,,,,,,,1357.4442759508293,,,,,,,,,,,1.3538199999999998,,,,,,,,,0.032224938678,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,23,ALABAMA,CLAY,,,33.019999999999996,,,,,,,,,,,,,,,,,,,,,,,43.18,,,,,,,,,,,,,,9.937421471592359,,,,,,,,,,,,,,,,,,,,0.5689599999999999,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,24,ALABAMA,CLEBURNE,,,48.26,,,,,,,,,3.950950336,,,,,27.220000000000002,,,,,,,,,50.8,,,,,,,4.074417534,,,65.328,,,,23.153167552369826,,,,,,,,,2358.3880349852793,,,,,443.62660139497007,,,,,,0.90678,,,,,,,,,0.033212676261999995,,,,,2.5151280000000003,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,25,ALABAMA,COFFEE,,,530.86,228.585,,,21.78,14.0616,,,127.0,26.421980372,,,,,272.2,,,,,,,,,566.42,250.35500000000002,,29.04,,,187.95999999999998,26.792381966,,,370.192,,,,284.8044504229562,477.0368969215157,,,842.3392239739252,38354.55408872882,,,4017.6611970219265,15082.714177231439,,,,,4599.564149432512,,,,,,1.01346,87.90726000000001,,,0.97284,1.22472,,,0.80772,0.031731069885999996,,,,,3.195628,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,26,ALABAMA,COLBERT,,,68.58,6639.85,,,,,,,38.1,35.80548742,,,,,930.9240000000001,,,,,,,,,81.28,6639.85,,,,,45.72,36.299356212,,,947.2560000000001,,,,50.19934557814697,26089.7957205224,,,,,,,1794.0499684814895,18976.796746625736,,,,,20521.132359006588,,,,,,1.3817599999999999,166.91059,,,,,,,1.20142,0.029508660321999995,,,,,4.758056000000001,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,27,ALABAMA,CONECUH,,,365.76,178.514,,,7.26,1.17936,,,,31.607602688,,,,,217.76000000000002,,,,,,,,,393.7,189.399,,21.78,,,,31.854537083999997,,,250.424,,,,301.1960734688818,477.0368969215157,,,359.5350346230168,2380.8707280319622,,,,15905.4076778077,,,,,4572.347793518709,,,,,,1.5570199999999998,112.92099000000002,,,0.948156,0.9072,,,,0.028027053946,,,,,4.273540000000001,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
