year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1985,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3251.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.2716131577209,,,,,,,,,,,,,,,,,,,,2.1209,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,58.779,,17.779999999999998,,63.5,,,,,121.92,22.86,3.950950336,,,4.5360000000000005,,549.844,,10.16,,99.06,394.69,78.372,,,25.4,,68.58,,,144.78,256.53999999999996,3.950950336,,4.626720000000001,713.164,1885.3475688671733,,,7.701165017697488,,655.3199999999999,,,,,5372.443872443872,1111.8187295797989,1917.4799779432456,,,2795.781418060328,,9033.08433453628,,,3.400474,,,3.1038799999999998,,3.97256,,,,,8.64616,7.840979999999999,0.178780502704,,,8.365835520000001,,32.195816,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,10.16,5.4425,,,,,,,116.83999999999999,0.987737584,,,,,97.992,,,,,,,,,15.24,5.4425,,,,,154.94,1.2346719800000001,,,212.316,,,,12.488375704374306,14.357861268771044,,,,,,,7661.165505646678,595.9085645738407,,,,,1692.8528038811592,,,,,,2.286,114.9456,,,,,,,6.6548,0.07531499078000001,,,,,11.26908,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,740.0,,,,,,,,,,,,,,,,,,,,,810.0,,,,,,,,,,,,,,,,13028.337843078692,,,,,64.21000000000001,,,,,,,,,,,,,,,72.4,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,16.3275,,,,,,,0.049896,,57.15,27.939999999999998,,,,,0.013608,,,,,,,18.5045,,,,,,,,204.47,54.61,,,,,526.8523229397875,,,,,,,,134.87494758666386,,1448.7072787072786,1051.0359288738418,,,,,26.039931703730222,,,,2.183531,,,,,,,,4.735584,,3.60426,2.01168,,,,,0.86184,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,129.54,,,,26.136,,54.4308,,60.96,4568.780194792,,,,,119.768,,137.16,,,,,,,162.56,,,47.916,63.502599999999994,,81.28,4631.007662584,,,190.54000000000002,,,,111.00778403888272,,,,1561.0526193012608,,2388.190011963056,,2963.1615344154097,2356169.6014684313,,,,,1673.8014057667408,,,,,,23.1394,,,,9.46704,,585.1311,,7.2898,0.55066370308,,,,,12.385100000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,62.044500000000006,,193.04,,,,62.436,,,,,1.2099785404,,,,,212.316,,,,,,106.673,,,45.72,,,246.84,,,,1.2346719800000001,,,381.08000000000004,2651.678220415955,,,125.82038522157112,,,,2996.8699019463006,,,,,595.9085645738407,,,,,4409.037849336781,,,10.49314,,,9.91362,,,,6.121632,,,,,0.12717121394,,,,,18.912456,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-6,MARYLAND,OTHER (COMBINED) COUNTIES,,,,,,,119.064,,,,,,,,,,,,,,,,,,,,,,130.68,,,,,,,,,,,,,,,7081.063427758296,,,,,,,,,,,,,,,,,,,,4.0786679999999995,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,14.478,53.7719,,,17.8596,0.03402,,23.368,28.194,0.432135193,,,,0.072576,29.3976,,37.592,,,,,,,76.708,72.2764,,89.8788,,375.91999999999996,92.456,1.5309932552,,,106.70240000000001,,,,8.464343532964806,119.45740575617509,,,703.570950910943,54.86438545898191,,878.1166881166881,1251.112647864284,242.6885686369271,,,,130.38239488148432,408.2442453089612,,,,,,8.05688,702.0825,,,5.7760560000000005,2.258928,,4.7371,8.80618,0.181002912268,,,,3.9481344000000003,10.730124,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,73.66,337.435,,,,,140.6129,,,,,,,,,,75.946,,,,,,,101.6,370.09000000000003,,,140.6129,,,,,,,,,,59.07695506819289,1008.4961755184781,,,,,7050.846701986165,,,,,,,,,,,,,,8.989059999999998,536.04271,,,,,249.47449999999998,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,4.1363,,812.8,,,,1.3068,,,,2.286,,,,,0.0049896,8.7104,,,1.5972,,,11.1027,,,,,,2.9766,,,3.048,,,,9.7992,150.21822430927824,,,155.41089765443581,,,,45.35391864886512,,,,77.24480923048716,,,,,9.136818141659726,130.63815849886757,,,3.17842,,,0.7111999999999999,,,,2.574396,,,,1.651,,,,,0.8255520000000001,6.2606,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,10,ALABAMA,AUTAUGA,,,58.419999999999995,3570.28,,14000.0,,0.09072000000000001,,,139.7,14.81606376,,,,,217.76000000000002,,58.419999999999995,,,,,,,63.5,3570.28,,,,,162.56,15.43339975,,,326.64,,,,45.09691226579611,14070.704043395624,,47600.0,,267.46387911253674,,,7040.6744151067,6848.142778368735,,,,,3075.4399813275077,,,,,,2.8702,171.69999,,6.8,,1.32678,,,1.2827,0.029385193124,,,,,2.564124,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,11,ALABAMA,BALDWIN,,,787.4,117.558,,23000.0,84.216,,,,266.7,111.12047820000001,,,,,1551.54,,787.4,,,,,,,800.1,117.558,,217.8,,,330.2,114.20715815000001,,,1605.98,,,,860.310326301341,459.4515606006734,,60000.0,3145.513712743871,,,,10561.011622660048,53583.71366934133,,,,,30808.83237931627,,,,,,4.064,170.26317,,5.22,0.7463280000000001,,,,1.00838,0.030619865104000003,,,,,4.251764,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,12,ALABAMA,BARBOUR,,,170.18,1230.005,,10400.0,,7.0308,,,63.5,7.40803188,,,,,185.096,,170.18,,,,,,,182.88,1230.005,,,,,73.66,7.654966276,,,195.984,,,,146.39151520127658,4939.104276457239,,25600.0,,20345.542941039123,,,2912.5092004937787,3844.57138434736,,,,,2449.465471853767,,,,,,3.2003999999999997,175.05257,,4.92,,1.301832,,,1.1683999999999999,0.032965741866,,,,,2.8036600000000003,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,13,ALABAMA,BIBB,,,17.779999999999998,93.611,,7000.0,,,,,,9.136572652000002,,,,,152.43200000000002,,17.779999999999998,,,,,,,22.86,93.611,,,,,,9.26003985,,,217.76000000000002,,,,14.222872329981849,387.6622542568182,,32000.0,,,,,,3964.7142401082147,,,,,2231.7352076889874,,,,,,2.97688,180.32091,,9.14,,,,,,0.027533185154000002,,,,,2.711112,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,14,ALABAMA,BLOUNT,,,76.2,267.771,,30000.0,,,,,55.879999999999995,13.087522988000002,,,,,288.53200000000004,,81.28,,,,,,,139.7,267.771,,,,,71.11999999999999,13.334457384,,,408.3,,,,95.39731440841483,631.745895825926,,75000.0,,,,,3874.903545004766,7568.999912933864,,,,,4354.605283295586,,,,,,4.51104,102.73263,,5.0,,,,,1.7652999999999999,0.036669757806,,,,,2.8036600000000003,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,15,ALABAMA,BULLOCK,,,45.72,283.01,,18000.0,,0.40824,,,50.8,21.606759649999997,,,,,201.428,,45.72,,,,,,,50.8,283.01,,,,,58.419999999999995,24.199570808,,,272.2,,,,41.62791901458102,1091.1974564265995,,38000.0,,1165.8681910033656,,,2152.724191669314,10981.057016542145,,,,,2531.1143209155593,,,,,,3.38836,168.10794,,4.22,,1.285956,,,1.0795,0.032224938678,,,,,2.3790280000000004,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,16,ALABAMA,BUTLER,,,114.3,202.461,,9000.0,,0.63504,,,50.8,9.26003985,,,,,266.75600000000003,,114.3,,,,,,,127.0,204.638,,,,,71.11999999999999,9.877375840000001,,,315.752,,,,80.82754275331148,689.1773409010102,,17000.0,,1828.8128486327305,,,1924.7886890219756,4565.428518912489,,,,,4082.442453089612,,,,,,2.6314399999999996,148.10130999999998,,3.78,,1.295028,,,0.9652,0.031237201093999998,,,,,3.07586,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,17,ALABAMA,CALHOUN,,,30.48,117.558,,20000.0,,,,,53.339999999999996,9.877375840000001,,,,,157.876,,30.48,,,,,,,38.1,117.558,,,,,60.96,10.247777434,,,163.32,,,,31.567838586057274,574.3144507508418,,30000.0,,,,,3925.5558789263973,6175.342786107948,,,,,3184.3051134098973,,,,,,3.85064,212.88883,,3.0,,,,,1.8745199999999997,0.039632970558,,,,,4.317092,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,18,ALABAMA,CHAMBERS,,,,65.31,,10000.0,,,,,55.879999999999995,0.6173359900000001,,,,,38.108000000000004,,,,,,,,,,65.31,,,,,76.2,0.6173359900000001,,,54.440000000000005,,,,,315.872947912963,,19600.0,,,,,2608.5951969639927,264.31428267388094,,,,,734.8396415561302,,,,,,,210.7336,,3.92,,,,,1.1887199999999998,0.02716278356,,,,,3.5712639999999998,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,19,ALABAMA,CHEROKEE,,,38.1,2242.31,,11000.0,8.712,,,,287.02,31.484135490000003,,,,,375.636,,38.1,,,,,,,50.8,2242.31,,11.616,,,345.44,32.101471479999994,,,408.3,,,,48.21900619188968,10969.406009341079,,28000.0,438.90889015030757,,,,19501.14855982791,18694.228356389034,,,,,7838.289509932054,,,,,,4.70916,213.1283,,5.1,1.2705,,,,1.7297399999999998,0.037657495390000004,,,,,4.360644,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,20,ALABAMA,CHILTON,,,50.8,441.931,,17000.0,,,,,12.7,4.074417534,,,,,87.104,,50.8,,,,,,,63.5,441.931,,,,,17.779999999999998,4.32135193,,,136.1,,,,46.83140889140365,2124.9634677781146,,59000.0,,,,,759.785008824464,1802.1428364128246,,,,,1088.6513208238964,,,,,,3.429,209.53625,,6.94,,,,,1.524,0.028027053946,,,,,2.23204,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,21,ALABAMA,CHOCTAW,,,50.8,137.151,,21000.0,,,,,,1.481606376,,,,,,,50.8,,,,,,,55.879999999999995,137.151,,,,,,1.6050735740000002,,,,,,,33.99613386190783,287.1572253754209,,45000.0,,,,,,672.7999922607879,,,,,,,,,,,2.4892,91.23807000000001,,4.28,,,,,,0.028767857134,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,22,ALABAMA,CLARKE,,,48.26,60.956,,16000.0,,,,,,1.3581391779999998,,,,,,,48.26,,,,,,,50.8,60.956,,,,,,1.6050735740000002,,,,,,,34.689932512150854,114.86289015016835,,45400.0,,,,,,648.771421108617,,,,,,,,,,,2.67208,82.13821,,5.68,,,,,,0.03024946351,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,23,ALABAMA,CLAY,,,15.24,,,13400.0,,,,,,,,,,,,,15.24,,,,,,,22.86,,,,,,,,,,,,,,11.10077840388827,,,17200.0,,,,,,,,,,,,,,,,,2.7076399999999996,,,2.56,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,24,ALABAMA,CLEBURNE,,,12.7,,,5000.0,,,,,22.86,1.481606376,,,,,48.996,,12.7,,,,,,,20.32,,,,,,25.4,1.481606376,,,54.440000000000005,,,,13.182174354617322,,,8000.0,,,,,1392.9391828448504,720.8571345651299,,,,,979.7861887415067,,,,,,3.8608,,,3.2,,,,,1.5519399999999999,0.0308667995,,,,,4.13744,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
