year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1970,-27,OREGON,OTHER (COMBINED) COUNTIES,4.354,,,,,,,,,,,,,,,,,11.973500000000001,,,,,,,,,,,,,104.0385466729876,,,,,,,,,,,,,,,,0.9252250000000001,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,10,ALABAMA,AUTAUGA,,,184.15,1872.22,,,,,,,,3.4570815440000002,,,,59.884,,,,203.2,1893.99,,,,,,,,,92.548,,,92.51490457115582,9074.665984761472,,,,,,,,2005.324007295991,,,,1033.83791476581,,,0.5841999999999999,183.5211,,,,,,,,0.0308667995,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,11,ALABAMA,BALDWIN,,,414.02,306.957,,,,,,,,128.40588591999997,,,,1224.9,,,,607.06,313.488,,,,,,,,,1529.7640000000001,,,252.61554781106022,715.1557961500763,,,,,,,,80212.96029183963,,,,14538.345676394203,,,0.7111999999999999,88.16850000000001,,,,,,,,0.033336143459999995,,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,12,ALABAMA,BARBOUR,,,388.62,977.4730000000001,,,,9.11736,,,,1.2346719800000001,,,,10.888,,,,472.44,1110.27,,,,,,,,,19.054000000000002,,,228.79434483764885,2235.613077040575,,,,15785.845691301345,,,,658.8921738258255,,,,152.72605559040375,,,0.6858,86.6446,,,,0.7257600000000001,,,,0.028397455540000005,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,13,ALABAMA,BIBB,,,48.26,446.285,,,,,,,,0.987737584,,,,10.888,,,,55.879999999999995,452.81600000000003,,,,,,,,,16.332,,,27.36668434619819,1520.4572808904984,,,,,,,,481.27776175103776,,,,176.2223718350812,,,0.6604,128.8784,,,,,,,,0.025928111580000003,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,14,ALABAMA,BLOUNT,,,219.70999999999998,1872.22,,,,,,,,4.444819128,,,,2.722,,,,254.0,1959.3,,,,,,,,,5.444,,,139.0493475889827,5018.109998195914,,,,,,,,2478.007523301474,,,,44.0555929587703,,,0.7365999999999999,101.4482,,,,,,,,0.029632127520000003,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,15,ALABAMA,BULLOCK,,,134.62,753.242,,,,0.8845200000000001,,,,6.420294296000001,,,,32.664,,,,167.64,883.862,,,,,,,,,51.718,,,67.58573866874858,865.3986104673191,,,,880.5910189737131,,,,3580.935727314269,,,,422.93369240419497,,,0.5841999999999999,43.54,,,,0.417312,,,,0.029632127520000003,,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,16,ALABAMA,BUTLER,,,238.76,881.6850000000001,,,,0.86184,,,,2.592811158,,,,19.054000000000002,,,,314.96,914.34,,,,,,,,,27.764400000000002,,,109.13434850609401,1466.3698677362906,,,,1025.8836285702678,,,,1263.3541245964743,,,,287.8298739972994,,,0.5334,62.9153,,,,0.49896,,,,0.025928111580000003,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,17,ALABAMA,CALHOUN,,,100.33,914.34,,,,,,,,4.9386879200000005,,,,16.332,,,,124.46,946.995,,,,,,,,,26.1312,,,57.060090843287725,2151.4771010229183,,,,,,,,2635.5686953033014,,,,281.95579493612996,,,0.6604,89.0393,,,,,,,,0.028397455540000005,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,18,ALABAMA,CHAMBERS,,,49.53,548.604,,,,0.12247200000000001,,,,0.061733599,,,,9.7992,,,,68.58,559.489,,,,,,,,,17.4208,,,23.76580482696159,1165.8842391018052,,,,127.13103339698533,,,,30.07986010943986,,,,126.88010772125848,,,0.5588,80.549,,,,0.4350024,,,,0.025928111580000003,,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,19,ALABAMA,CHEROKEE,,,276.86,4114.53,,,,,,,,9.013105454,,,,27.220000000000002,,,,307.34,4201.61,,,,,,,,,37.5636,,,181.15193889082607,14783.892928816702,,,,,,,,4812.777617510377,,,,513.9819178523203,,,0.762,136.0625,,,,,,,,0.028397455540000005,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,20,ALABAMA,CHILTON,,,138.43,1121.155,,,,,,,,0.432135193,,,,5.9884,,,,167.64,1153.81,,,,,,,,,9.254800000000001,,,75.34147917171971,2812.545484018787,,,,,,,,240.63888087551888,,,,87.2300740583652,,,0.635,94.91720000000001,,,,,,,,0.029632127520000003,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,21,ALABAMA,CHOCTAW,,,139.7,513.772,,,,,,,,0.061733599,,,,5.444,,,,182.88,537.719,,,,,,,,,9.254800000000001,,,67.03175720425064,847.36947274925,,,,,,,,34.37698298221699,,,,76.36302779520187,,,0.5588,62.4799,,,,,,,,0.029632127520000003,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,22,ALABAMA,CLARKE,,,124.46,413.63,,,,,,,,1.2346719800000001,,,,16.332,,,,175.26,485.471,,,,,,,,,24.498,,,57.060090843287725,504.81585610593623,,,,,,,,658.8921738258255,,,,229.0890833856056,,,0.5334,46.1524,,,,,,,,0.028397455540000005,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,23,ALABAMA,CLAY,,,50.8,2.177,,,,,,,,0.037040159399999995,,,,2.722,,,,64.77,2.177,,,,,,,,,5.444,,,25.4831473669052,3.60582754361383,,,,,,,,17.188491491108493,,,,39.65003366289327,,,0.5841999999999999,62.6976,,,,,,,,0.024693439600000002,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,24,ALABAMA,CLEBURNE,,,54.61,50.071,,,,,,,,0.246934396,,,,5.444,,,,63.5,54.425000000000004,,,,,,,,,9.7992,,,31.022962011884594,78.12626344496631,,,,,,,,126.04893760146227,,,,91.04822544812531,,,0.6604,58.996700000000004,,,,,,,,0.02716278356,,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,25,ALABAMA,COFFEE,,,490.21999999999997,171.983,,,,11.476080000000001,,,,2.901479153,,,,38.108000000000004,,,,675.64,324.373,,,,,,,,,59.884,,,288.62434300342625,198.32051489876065,,,,18379.515113964168,,,,1346.4318334701652,,,,657.8968548509698,,,0.6858,43.7577,,,,0.671328,,,,0.024693439600000002,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,26,ALABAMA,COLBERT,,,102.86999999999999,4332.2300000000005,,,,,,,,15.186465353999997,,,,351.13800000000003,,,,128.26999999999998,4441.08,,,,,,,,,427.35400000000004,,,62.59990548826712,14062.72742009394,,,,,,,,8107.238486639505,,,,6255.8942001453825,,,0.7111999999999999,122.78280000000001,,,,,,,,0.028397455540000005,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,27,ALABAMA,CONECUH,,,312.41999999999996,1197.3500000000001,,,,0.9525600000000001,,,,3.4570815440000002,,,,47.3628,,,,431.79999999999995,1327.97,,,,,,,,,78.938,,,142.9272178404683,1742.8166460800178,,,,1133.8713789460855,,,,1604.2592058367923,,,,816.496989502543,,,0.5334,55.0781,,,,0.49896,,,,0.024693439600000002,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,28,ALABAMA,COOSA,,,19.05,26.124000000000002,,,,,,,,0.024693439600000002,,,,2.722,,,,25.4,30.478,,,,,,,,,5.444,,,9.971666360962903,44.471873037903904,,,,,,,,11.45899432740566,,,,38.18151389760094,,,0.6095999999999999,64.4392,,,,,,,,0.024693439600000002,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,29,ALABAMA,COVINGTON,,,543.56,1349.74,,,,4.7628,,,,15.556866947999998,,,,160.598,,,,736.6,1491.2450000000001,,,,,,,,,255.86800000000002,,,260.9252697785293,1472.3795803089806,,,,7730.9412200869465,,,,7219.166426265567,,,,2246.8352408972855,,,0.5588,41.363,,,,0.6804,,,,0.024693439600000002,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,30,ALABAMA,CRENSHAW,,,294.64,230.762,,,,3.90096,,,,1.481606376,,,,17.9652,,,,396.24,239.47,,,,,,,,,29.942,,,135.17147733749712,282.45649091641667,,,,6226.475515987487,,,,687.5396596443396,,,,261.3965182220372,,,0.5334,46.3701,,,,0.66906,,,,0.024693439600000002,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
