year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_SOYBEANS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1973,-30,MISSOURI,OTHER (COMBINED) COUNTIES,34.28775,,,97.965,,,,,,,,,,,,,,,,,,,,47.894000000000005,,,119.735,,,,,,,,,,1114.8511169362364,,,113.69428307905665,,,,,,,,,,,,,,4.911312000000001,,,48.87365,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,10,ALABAMA,AUTAUGA,,,208.28,2786.56,,,,0.154224,,,35.559999999999995,4.197884732,,,,,108.88000000000001,,,,,,,,,222.25,2830.1,,,,,68.58,,,,168.764,,,181.2975822711003,9948.249769417458,,,,288.32427940632937,,,1415.4191421987596,1634.9473536292312,,,,,1647.8478252314098,,,2.3774399999999996,156.87462000000002,,,,0.83916,,,1.016,0.021730226848000002,,,,,2.689336,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,11,ALABAMA,BALDWIN,,,393.7,283.01,,,,0.002268,,,25.4,144.45662166,,,,,544.4,,,,,,,,,439.41999999999996,296.072,,,,,50.8,,,,680.5,,,487.122796809219,966.4014061719814,,,,1.925217763921436,,,985.7383311741361,82701.0869710786,,,,,4668.902171488994,,,3.30454,149.7776,,,,0.38102400000000003,,,0.9905999999999999,0.031978004282,,,,,1.6658640000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,12,ALABAMA,BARBOUR,,,459.74,372.267,,,,10.024560000000001,,,12.7,2.716278356,,,,,16.332,,,,,,,,,528.3199999999999,385.329,,,,,22.86,,,,27.220000000000002,,,341.53534437939607,852.7071230929249,,,,14193.438771919846,,,366.49245646217884,1144.4631475404617,,,,,131.82782601851278,,,1.9583399999999997,100.72979,,,,0.6354936,,,0.7365999999999999,0.023582234818,,,,,1.3936640000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,13,ALABAMA,BIBB,,,22.86,389.683,,,,0.018144,,,,1.5062998156,,,,,5.444,,,,,,,,,26.669999999999998,396.214,,,,,,,,,16.332,,,17.809282702893437,909.5542646324532,,,,22.55255094879397,,,,591.305959562572,,,,,71.4067390933611,,,2.03708,102.58024,,,,0.557928,,,,0.021977161244,,,,,1.8890680000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,14,ALABAMA,BLOUNT,,,196.85,2155.23,,,,0.040824,,,7.62,5.7659181466,,,,,5.444,,,,,,,,,231.14,2177.0,,,,,20.32,,,,16.332,,,169.39420565734116,3581.3699169902843,,,,35.52485159616936,,,303.3041018997342,2111.806998437757,,,,,71.4067390933611,,,2.2453600000000002,72.97304,,,,0.3905496,,,1.016,0.020495554868,,,,,1.8890680000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,15,ALABAMA,BULLOCK,,,99.06,143.68200000000002,,,,0.81648,,,5.08,11.297248617000001,,,,,5.444,,,,,,,,,114.3,148.036,,,,,10.16,,,,16.332,,,70.96243750510239,289.9204218515944,,,,1189.0511618124299,,,171.87232440984937,5558.821002339387,,,,,38.4497825887329,,,1.8821399999999997,88.6039,,,,0.6536376,,,0.8635999999999999,0.027533185154000002,,,,,1.018028,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,16,ALABAMA,BUTLER,,,213.35999999999999,505.064,,,,1.002456,,,7.62,5.185622316,,,,,32.664,,,,,,,,,232.41,511.595,,,,,15.24,,,,65.328,,,146.50309678472752,858.3918372468778,,,,1990.3084597492561,,,272.97369170976077,2302.550856361167,,,,,296.61260854165374,,,1.8567399999999998,74.86703,,,,0.891324,,,0.9144,0.024816906798000003,,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,17,ALABAMA,CALHOUN,,,67.31,718.41,,,,0.013608,,,5.08,11.420715815,,,,,16.332,,,,,,,,,76.2,740.1800000000001,,,,,12.7,,,,27.220000000000002,,,61.80599395605692,1648.5671046463215,,,,11.826337692660251,,,222.42300805980506,4850.343815766719,,,,,214.2202172800833,,,2.43586,100.77333,,,,0.390096,,,1.1176,0.023705702016,,,,,2.264704,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,18,ALABAMA,CHAMBERS,,,38.1,185.04500000000002,,,,0.009072,,,5.08,0.28397455539999994,,,,,81.66,,,,,,,,,40.132,187.222,,,,,10.16,,,,103.436,,,34.794485486372785,414.41566182316154,,,,8.250933273949013,,,176.92739277484492,144.4203495705821,,,,,700.3353257233492,,,2.5095199999999998,98.55279,,,,0.40824,,,0.889,0.028397455540000005,,,,,1.654976,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,19,ALABAMA,CHEROKEE,,,198.12,4724.09,,,,0.009072,,,7.62,21.236358055999997,,,,,32.664,,,,,,,,,220.98,4767.63,,,,,17.779999999999998,,,,48.996,,,191.8274923525026,11710.511157142835,,,,8.159256237571801,,,341.21711463720095,8855.964832158335,,,,,313.09108679396786,,,2.58826,109.08947,,,,0.403704,,,1.143,0.023335300421999997,,,,,1.725748,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,20,ALABAMA,CHILTON,,,143.51,1034.075,,,,0.022680000000000002,,,2.54,1.3210990186,,,,,43.552,,,,,,,,,162.56,1047.137,,,,,7.62,,,,76.21600000000001,,,118.11812178268654,3069.7456431345295,,,,25.44037759467612,,,93.51876475241804,485.03438157667193,,,,,549.28260841047,,,2.1844,130.59823,,,,0.503496,,,0.9398,0.020495554868,,,,,2.1394919999999997,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,21,ALABAMA,CHOCTAW,,,88.89999999999999,398.391,,,,0.004536,,,,0.185200797,,,,,5.444,,,,,,,,,96.52,413.63,,,,,,,,,10.888,,,69.58897097274557,682.1656984743399,,,,3.3920503459568163,,,,95.37192896170514,,,,,49.4354347569423,,,2.11836,75.17181000000001,,,,0.335664,,,,0.028767857134,,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,22,ALABAMA,CLARKE,,,123.19,169.806,,,,0.022680000000000002,,,2.54,1.85200797,,,,,16.332,,,,,,,,,139.7,171.983,,,,,7.62,,,,27.220000000000002,,,88.81750242574104,198.96499538834917,,,,18.06037616631062,,,106.15643566490698,980.9684121775387,,,,,140.06706514466984,,,1.9126199999999998,51.42074,,,,0.3574368,,,1.0668,0.029632127520000003,,,,,1.480768,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,23,ALABAMA,CLAY,,,35.559999999999995,,,,,0.009072,,,,0.13581391780000002,,,,,5.444,,,,,,,,,37.592,,,,,,,,,,10.888,,,33.878841131468235,,,,,11.00124436526535,,,,72.21017478529104,,,,,46.68902171488994,,,2.61366,,,,,0.54432,,,,0.029755594718000003,,,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,24,ALABAMA,CLEBURNE,,,36.83,0.4354,,,,0.004536,,,2.54,0.987737584,,,,,5.444,,,,,,,,,40.64,0.4354,,,,,7.62,,,,16.332,,,35.71012984127733,1.1369428307905665,,,,3.9421125642200834,,,106.15643566490698,435.9859609677949,,,,,68.66032605130874,,,2.6060399999999997,119.735,,,,0.390096,,,1.0668,0.024693439600000002,,,,,1.812852,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,25,ALABAMA,COFFEE,,,802.64,58.779,,,,12.0204,,,30.48,9.939109439000001,,,,,32.664,,,,,,,,,960.12,58.779,,,,,50.8,,,,65.328,,,497.6527068906213,113.69428307905665,,,,24313.20843241831,,,1031.2339464590962,4523.354345040872,,,,,329.569565046282,,,1.60528,85.25132,,,,0.9081072,,,0.8635999999999999,0.025434242788,,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,26,ALABAMA,COLBERT,,,60.96,5311.88,,,,0.013608,,,2.54,18.026210908,,,,,157.876,,,,,,,,,74.92999999999999,5442.5,,,,,7.62,,,,206.872,,,54.02301693936827,12108.441147919535,,,,11.963853247226067,,,108.68396984740474,7657.003439496899,,,,,2389.379346585544,,,2.26568,100.12022999999999,,,,0.39463200000000004,,,1.0922,0.023705702016,,,,,2.879876,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,27,ALABAMA,CONECUH,,,403.85999999999996,692.2860000000001,,,,1.025136,,,7.62,6.667228692,,,,,43.552,,,,,,,,,469.9,703.171,,,,,15.24,,,,70.772,,,298.9578818763346,1193.7899723300948,,,,2158.994206683325,,,288.1388968047475,3760.3789133472324,,,,,329.569565046282,,,1.94056,75.80314,,,,0.9453024000000001,,,0.9652,0.031607602688,,,,,1.317448,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,28,ALABAMA,COOSA,,,13.969999999999999,19.3753,,,,0.009072,,,,0.1975475168,,,,,5.444,,,,,,,,,15.24,19.3753,,,,,,,,,10.888,,,13.276843146115931,34.108284923716994,,,,9.167703637721123,,,,99.45929734577821,,,,,46.68902171488994,,,2.5654,76.63040000000001,,,,0.4536,,,,0.028150521144,,,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,29,ALABAMA,COVINGTON,,,609.6,417.98400000000004,,,,5.03496,,,20.32,35.064684232000005,,,,,70.772,,,,,,,,,673.1,426.692,,,,,43.18,,,,119.768,,,380.4502294628393,733.3281258599154,,,,11462.379858242723,,,707.7095710993797,15477.501614356723,,,,,571.2539127468888,,,1.6764,76.97872000000001,,,,1.0219608,,,0.889,0.024693439600000002,,,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,30,ALABAMA,CRENSHAW,,,480.06,45.717,,,,4.03704,,,7.62,4.9386879200000005,,,,,16.332,,,,,,,,,538.48,45.717,,,,,15.24,,,,27.220000000000002,,,364.8842754294619,113.69428307905665,,,,9190.622896815428,,,250.2258840672807,2193.5543661192182,,,,,131.82782601851278,,,2.02692,109.43779,,,,1.0219608,,,0.8382,0.024816906798000003,,,,,1.3936640000000002,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,31,ALABAMA,CULLMAN,,,358.14,3396.12,,,,0.018144,,,5.08,9.753908642,,,,,16.332,,,,,,,,,408.94,3504.9700000000003,,,,,12.7,,,,32.664,,,342.9088109117528,5286.784163176134,,,,20.306463557552295,,,181.9824611398405,3787.6280359077186,,,,,238.9379346585544,,,2.5298399999999996,68.29249,,,,0.5025888000000001,,,0.9144,0.021730226848000002,,,,,2.36814,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,32,ALABAMA,DALE,,,535.9399999999999,5.2248,,,,7.66584,,,17.779999999999998,1.7285407720000001,,,,,10.888,,,,,,,,,619.76,5.2248,,,,,35.559999999999995,,,,32.664,,,347.9448548637278,5.684714153952832,,,,14419.881051771556,,,601.5531354344728,790.2245542541284,,,,,126.33499993440807,,,1.7043399999999997,45.97824,,,,0.8441496,,,0.8635999999999999,0.025557709986000002,,,,,1.671308,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
