year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1974,-32,IDAHO,OTHER (COMBINED) COUNTIES,,,88.89999999999999,,,,18.876,,,,,,,,,,,,,,,,,,33.019999999999996,,,26.136,,,,,,,,,,31.852290682934445,,,,981.1504126819165,,,,,,,,,,,,,1.8160999999999998,,,,2.567136,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,10,ALABAMA,AUTAUGA,,,218.44,3526.7400000000002,,,1.452,0.13608,,,68.58,3.08667995,,,,,130.656,,,,,,,,223.51999999999998,3592.05,,7.26,,,76.2,3.2101471480000003,,,190.54000000000002,,,189.2277532019066,12704.556455456632,,,59.10544654710339,287.3211023188423,,,3001.8896216799953,1362.8594830132417,,,,,1829.0115748163037,,,2.1082,157.31002,,,0.69696,0.9525600000000001,,,1.1176,0.024693439600000002,,,,,2.5695680000000003,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,11,ALABAMA,BALDWIN,,,612.14,261.24,,,111.804,,,,30.48,141.9872777,,,,,653.28,,,,,,,,673.1,261.24,,429.792,,,55.879999999999995,143.468884076,,,1088.8,,,984.8015793713844,904.1981621451115,,,3191.694113543583,,,,818.6971695490895,81498.99708419185,,,,,4899.138146829386,,,3.78206,151.34504,,,0.514008,,,,0.6858,0.032101471480000004,,,,,1.3065600000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,12,ALABAMA,BARBOUR,,,434.34,570.374,,,,9.9792,,,12.7,2.4693439600000002,,,,,16.332,,,,,,,,457.2,587.79,,1.452,,,17.779999999999998,2.592811158,,,32.664,,,268.75370263725944,1413.5249749990035,,,,19975.657589786177,,,492.7344075989891,1526.4026209748308,,,,,114.31322342601898,,,1.4859,108.17513,,,,0.9031176000000001,,,0.9905999999999999,0.03457081544,,,,,1.14324,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,13,ALABAMA,BIBB,,,27.939999999999998,402.745,,,,,,,,1.2346719800000001,,,,,5.444,,,,,,,,30.48,435.40000000000003,,,,,,1.3581391779999998,,,10.888,,,20.16962485679237,1030.0991720640511,,,,,,,,654.1725518463561,,,,,62.60009854281992,,,1.7043399999999997,111.07054,,,,,,,,0.029632127520000003,,,,,1.8781800000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,14,ALABAMA,BLOUNT,,,154.94,2438.2400000000002,,,0.726,,,,7.62,4.32135193,,,,,5.444,,,,,,,,195.57999999999998,2481.78,,4.356,,,22.86,4.444819128,,,10.888,,,134.21968541065468,4749.9017378509025,,,29.552723273551695,,,,288.0601152117167,2480.4042590841,,,,,68.04358537263035,,,1.88976,85.09893,,,0.678084,,,,0.9652,0.032101471480000004,,,,,2.0415,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,15,ALABAMA,BULLOCK,,,101.6,148.036,,,1.452,0.644112,,,5.08,14.198727769999998,,,,,5.444,,,,,,,,109.22,163.275,,4.356,,,17.779999999999998,14.445662166,,,10.888,,,77.53518126766937,246.07924665974554,,,53.19490189239305,1085.4352754267375,,,202.14744927138014,6582.611302953959,,,,,54.43486829810428,,,1.81356,72.16755,,,0.69696,0.7602336000000001,,,1.016,0.025928111580000003,,,,,1.6332,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,16,ALABAMA,BUTLER,,,205.73999999999998,478.94,,,,0.993384,,,5.08,6.1733599,,,,,38.108000000000004,,,,,,,,231.14,544.25,,2.904,,,10.16,6.2968270980000005,,,59.884,,,152.76526255170532,829.8021108293744,,,,2184.552508106753,,,156.66427318531962,3134.576810930456,,,,,361.9918741823935,,,1.7271999999999998,74.84526000000001,,,,0.9920232,,,0.7874,0.028397455540000005,,,,,1.6930840000000003,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,17,ALABAMA,CALHOUN,,,66.03999999999999,870.8000000000001,,,2.904,,,,5.08,8.64270386,,,,,16.332,,,,,,,,83.82,892.57,,10.164,,,22.86,9.013105454,,,21.776,,,55.84628596711862,1888.5151487840935,,,118.21089309420678,,,,252.68431158922522,4197.607207680784,,,,,171.4698351390285,,,1.8618199999999998,94.61242,,,0.746328,,,,1.27,0.02716278356,,,,,2.003392,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,18,ALABAMA,CHAMBERS,,,63.5,195.93,,,2.904,,,,,0.493868792,,,,,97.992,,,,,,,,66.03999999999999,206.815,,7.26,,,,0.6173359900000001,,,141.544,,,47.149772392501646,515.0495860320256,,,106.3898037847861,,,,,207.15464141801274,,,,,1322.7672996439342,,,1.7932399999999997,114.40135000000001,,,0.731808,,,,,0.02345876762,,,,,2.4879080000000005,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,19,ALABAMA,CHEROKEE,,,200.66,5464.27,,,1.452,,,,5.08,14.198727769999998,,,,,38.108000000000004,,,,,,,,231.14,5486.04,,7.26,,,12.7,14.569129363999998,,,48.996,,,173.82549422035606,14879.210263147404,,,59.10544654710339,,,,136.4495282581816,7209.526665140047,,,,,533.4617093214218,,,1.9939,118.97305,,,0.69696,,,,0.6858,0.028397455540000005,,,,,2.711112,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,20,ALABAMA,CHILTON,,,165.1,1138.571,,,0.726,,,,5.08,1.7285407720000001,,,,,48.996,,,,,,,,167.64,1153.81,,2.904,,,10.16,1.85200797,,,59.884,,,143.020976257255,2746.9311255041366,,,23.642178618841356,,,,217.30850796673366,686.8811794386738,,,,,538.9051961512324,,,2.11836,105.47565,,,0.5808,,,,1.0922,0.02222409564,,,,,2.1776,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,21,ALABAMA,CHOCTAW,,,96.52,544.25,,,0.726,,,,5.08,0.246934396,,,,,5.444,,,,,,,,109.22,544.25,,1.452,,,7.62,0.246934396,,,10.888,,,63.70458136586889,887.0298426107106,,,20.686906291486185,,,,141.5032144899661,125.38307243721823,,,,,62.60009854281992,,,1.5316199999999998,71.36206,,,0.60984,,,,0.7111999999999999,0.028397455540000005,,,,,1.8781800000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,22,ALABAMA,CLARKE,,,121.92,261.24,,,0.726,,,,,1.481606376,,,,,16.332,,,,,,,,124.46,283.01,,4.356,,,,1.6050735740000002,,,27.220000000000002,,,88.01290846600307,240.35647348161189,,,20.686906291486185,,,,,752.2984346233095,,,,,114.31322342601898,,,1.76022,39.94795,,,0.47480400000000006,,,,,0.028397455540000005,,,,,1.2194559999999999,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,23,ALABAMA,CLAY,,,38.1,,,,,,,,,0.246934396,,,,,5.444,,,,,,,,43.18,,,,,,7.62,0.370401594,,,10.888,,,30.64735205512607,,,,,,,,,141.73738623337715,,,,,65.32184195772514,,,1.86436,,,,,,,,,0.032101471480000004,,,,,1.95984,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,24,ALABAMA,CLEBURNE,,,43.18,,,,1.452,,,,,0.740803188,,,,,5.444,,,,,,,,45.72,,,7.26,,,,0.8642703860000001,,,10.888,,,45.420947404776584,,,,59.10544654710339,,,,,261.66902073854243,,,,,54.43486829810428,,,2.51968,,,,0.69696,,,,,0.019754751679999998,,,,,1.6332,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,25,ALABAMA,COFFEE,,,777.24,420.161,,,2.904,12.024936,,,38.1,9.26003985,,,,,38.108000000000004,,,,,,,,871.2199999999999,457.17,,11.616,,,50.8,9.383507048,,,65.328,,,529.0204462438685,600.8911837040298,,,73.88180818387924,25069.906340423426,,,1288.6899891050487,3884.149526587739,,,,,304.835262469384,,,1.58496,62.0445,,,0.454476,0.9407664,,,0.8635999999999999,0.02345876762,,,,,1.377332,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,26,ALABAMA,COLBERT,,,43.18,6770.47,,,0.726,,,,7.62,15.309932552,,,,,190.54000000000002,,,,,,,,66.03999999999999,6814.01,,2.904,,,10.16,15.803801344,,,228.648,,,41.85852015734313,17168.31953440085,,,31.030359437229283,,,,212.25482173494916,7097.772187532963,,,,,2286.26446852038,,,1.97358,110.80930000000001,,,0.7623,,,,0.7111999999999999,0.025928111580000003,,,,,2.39536,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,27,ALABAMA,CONECUH,,,426.71999999999997,783.72,,,,1.084104,,,,7.284564682000001,,,,,48.996,,,,,,,,457.2,849.03,,2.904,,,,7.40803188,,,70.772,,,360.8529247106126,1630.990355768081,,,,2430.827738665761,,,,3859.618055893501,,,,,440.9224332146446,,,2.01422,90.36727,,,,1.011528,,,,0.029632127520000003,,,,,1.66042,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,28,ALABAMA,COOSA,,,15.24,,,,,,,,,0.123467198,,,,,5.444,,,,,,,,17.779999999999998,,,,,,,0.123467198,,,10.888,,,14.459263533700504,,,,,,,,,65.41725518463561,,,,,54.43486829810428,,,2.16916,,,,,,,,,0.029632127520000003,,,,,1.6332,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,29,ALABAMA,COVINGTON,,,520.6999999999999,431.046,,,8.712,5.084856,,,12.7,34.57081544,,,,,87.104,,,,,,,,563.88,446.285,,36.3,,,38.1,35.064684232000005,,,136.1,,,311.45044097046923,1138.8318624485898,,,317.69177519068074,12651.249806864578,,,391.66068296329905,18316.83145169797,,,,,522.5747356618011,,,1.41732,115.07622,,,0.6446879999999999,1.12266,,,0.7874,0.029632127520000003,,,,,1.072468,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,30,ALABAMA,CRENSHAW,,,502.91999999999996,224.231,,,1.452,4.118688000000001,,,10.16,4.815220721999999,,,,,21.776,,,,,,,,579.12,228.585,,8.712,,,12.7,4.9386879200000005,,,38.108000000000004,,,404.54504712766413,715.3466472667021,,,51.71726572871547,11333.221258132111,,,363.86540868848425,2551.272952200789,,,,,217.7394731924171,,,1.85166,139.34977,,,0.5924159999999999,1.2415032000000001,,,0.9144,0.029632127520000003,,,,,1.709416,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,31,ALABAMA,CULLMAN,,,353.06,2917.18,,,4.356,,,,2.54,13.334457384,,,,,21.776,,,,,,,,391.15999999999997,3221.96,,21.78,,,20.32,14.075260572,,,27.220000000000002,,,342.25495893357026,5207.723592101591,,,150.71888869511363,,,,70.75160724498305,6476.308263278925,,,,,391.9310517463508,,,2.286,77.39235000000001,,,0.5924159999999999,,,,0.7111999999999999,0.02716278356,,,,,3.527712,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,32,ALABAMA,DALE,,,546.1,,,,,7.552440000000001,,,27.939999999999998,1.7285407720000001,,,,,10.888,,,,,,,,574.04,,,2.904,,,35.559999999999995,2.222409564,,,21.776,,,428.01515605193157,,,,,19724.82170680941,,,1000.6298738933318,954.0016381092693,,,,,87.09578927696685,,,1.88468,,,,,1.1784528,,,0.9144,0.0308667995,,,,,1.3065600000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
