year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1983,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,23.947000000000003,,,,,,23.232,,,,,,,,,,54.440000000000005,,,,,70.772,23.947000000000003,,,,,,47.916,,,,,,,70.772,1665.6028936724135,,,,,,,1676.6855794775286,,,,,,,,,,2014.0134510810756,,,3.02603,,,,,,,4.926636,,,,,,,,,,10.430704,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,9.7965,,,190.4875,,,2.178,0.18144000000000002,,22.86,16.509999999999998,,,,,0.015876,,,,,,,11.973500000000001,,,,190.4875,,3.63,,149.85999999999999,35.559999999999995,,,,,394.0838219015775,,,,372.0946319867183,,,108.36221212343854,194.39105805416781,,573.5896203748198,555.5292736809092,,,,,21.495833476837685,,,,2.6211080000000004,,,,271.31951,,,0.7158359999999999,2.533356,,3.2689800000000004,1.60274,,,,,0.6100920000000001,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,73.66,,,,60.984,,47.626949999999994,,50.8,1.111204782,,,,,87.104,,73.66,,,,,,,114.3,,,108.9,47.626949999999994,,81.28,1.111204782,,,114.324,,,,80.79235396909591,,,,3094.1804623895355,,1931.7502379064633,,2222.117094723637,353.8081471233561,,,,,1319.995302397732,,,,,,20.573999999999998,,,,9.08952,,796.821553,,6.6293999999999995,0.035805487420000004,,,,,12.46676,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,16.980600000000003,,355.346,,,,5.9532,,,,38.1,0.679069589,,,,,15.2432,,187.95999999999998,,,,25.2532,,,553.72,,,12.342,,,148.33599999999998,0.740803188,,,26.1312,806.4566167532836,,,270.5118110541729,,,,303.26775852383946,,,,1252.4659988442318,307.540927884148,,,,,307.2731332798019,,,7.48888,,,13.6906,,,,5.59746,,,,5.9563,0.09753908642,,,,,7.1860800000000005,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-6,MARYLAND,OTHER (COMBINED) COUNTIES,,,,,,,98.736,,,,,,,,,,,,,,,,,,,,,,119.064,,,,,,,,,,,,,,,5621.655842457845,,,,,,,,,,,,,,,,,,,,3.911688,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,8.382,57.2551,,,17.7144,,,43.434,38.862,0.8642703860000001,,,,0.0127008,23.9536,,8.889999999999999,,,,,,,11.43,86.6446,,35.7192,,317.246,149.85999999999999,0.926003985,,,63.150400000000005,,,,9.194486714443777,79.61094451808856,,,921.5181093145928,,,1275.0831331090822,1579.4707303973128,398.44240568353337,,,,26.206622515378708,295.0257541853899,,,,,,6.63194,362.99298000000005,,,7.698504000000001,,,3.9522399999999998,8.158479999999999,0.10111963516200001,,,,1.8361728000000002,12.477648,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,162.56,426.692,,,,,,,33.019999999999996,,,,,,97.992,,168.656,,,,,,,264.15999999999997,450.639,,,,,55.879999999999995,,,,141.544,,,,253.14937576983382,1044.172533172031,,,,,,,1398.923716451017,,,,,,1417.9743351530276,,,,,,15.742919999999998,417.06966,,,,,,,1.7221199999999999,,,,,,2.662116,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,812.8,,,,,,,,1.27,,,,,,7.6216,,,,,,9.7965,,,,,,,,,3.048,,,,8.7104,,,,196.65809454359933,,,,,,,,33.58426972707315,,,,,,119.75215114536124,,,,,,0.5308599999999999,,,,,,,,1.3208,,,,,,3.37528,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,10,ALABAMA,AUTAUGA,,,50.8,1698.06,,8000.0,,0.13608,,,111.75999999999999,17.532342116000002,,,,,244.98000000000002,,53.339999999999996,,,,,,,68.58,1719.83,,,,,124.46,18.5200797,,,353.86,,,,48.15857962079443,4730.505398900914,,16200.0,,285.4118122960017,,,5176.5227774812,7484.4031122248425,,,,,4191.325290087644,,,,,,1.88468,120.77995999999999,,4.06,,0.943488,,,1.18364,0.023952636411999996,,,,,3.152076,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,11,ALABAMA,BALDWIN,,,619.76,76.19500000000001,,13200.0,225.06,,,,63.5,128.40588591999997,,,,,1388.22,,619.76,,,,,,,624.8399999999999,80.549,,332.508,,,73.66,130.87522988,,,1660.42,,,,1472.0050060408612,106.72481692642307,,24200.0,8932.560729094259,,,,3383.678303329175,85512.70755858347,,,,,25855.578088202998,,,,,,4.83616,60.5206,,3.66,0.95832,,,,1.36144,0.037287093796,,,,,3.7236960000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,12,ALABAMA,BARBOUR,,,182.88,648.746,,12000.0,,7.66584,,,76.2,8.889638256,,,,,163.32,,187.95999999999998,,,,,,,210.82,681.4010000000001,,,,,83.82,9.136572652000002,,,190.54000000000002,,,,259.1691982224332,1782.5928881224177,,28400.0,,19090.57407309378,,,2752.395037782687,3783.0255730881927,,,,,2503.9086148575534,,,,,,2.8473399999999995,118.73358,,4.74,,1.120392,,,0.9220199999999998,0.023829169214,,,,,3.1030800000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,13,ALABAMA,BIBB,,,15.24,75.1065,,15800.0,,,,,,11.852851008,,,,,163.32,,15.24,,,,,,,20.32,77.2835,,,,,,12.099785404,,,190.54000000000002,,,,8.237651777241151,138.45381655319753,,34800.0,,,,,,4681.153946555173,,,,,1741.8494712052545,,,,,,1.10236,79.78705000000001,,4.4,,,,,,0.022100628441999996,,,,,2.155824,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,14,ALABAMA,BLOUNT,,,35.559999999999995,64.2215,,36000.0,,,,,17.779999999999998,28.767857134000003,,,,,272.2,,40.64,,,,,,,78.74,65.31,,,,,27.939999999999998,29.01479153,,,408.3,,,,31.68327606631212,89.41808985727337,,66800.0,,,,,770.1655839667151,10097.140198674242,,,,,3728.6465242987483,,,,,,1.7018,60.25936,,3.72,,,,,1.10744,0.019631284481999998,,,,,2.4879080000000005,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,15,ALABAMA,BULLOCK,,,40.64,39.186,,10600.0,,0.58968,,,25.4,33.33614346,,,,,244.98000000000002,,40.64,,,,,,,43.18,41.363,,,,,27.939999999999998,34.323881044000004,,,326.64,,,,68.43587630323418,92.30254436879832,,24000.0,,1198.3636990633404,,,1111.0585473618185,16384.03881294311,,,,,3429.266146435345,,,,,,3.429,101.75298,,4.52,,0.914004,,,1.1176,0.027533185154000002,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,16,ALABAMA,BUTLER,,,114.3,59.8675,,14000.0,,0.86184,,,45.72,11.729383810000002,,,,,299.42,,116.83999999999999,,,,,,,134.62,59.8675,,,,,48.26,12.099785404,,,326.64,,,,126.09943874392224,103.84036241489812,,22400.0,,1610.0153514133428,,,2373.625078454794,4572.289901286449,,,,,4545.1384639262105,,,,,,2.2224999999999997,75.19358,,3.2,,0.8414280000000001,,,1.32588,0.021853694046,,,,,3.1684080000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,17,ALABAMA,CALHOUN,,,22.86,163.275,,21800.0,,,,,25.4,14.198727769999998,,,,,217.76000000000002,,22.86,,,,,,,25.4,174.16,,,,,35.559999999999995,14.569129363999998,,,283.088,,,,14.574306990503574,207.68072482979625,,30000.0,,,,,1174.1868739164672,5769.794399242423,,,,,2830.505390708539,,,,,,1.30048,54.77332,,2.76,,,,,1.1811,0.022717964431999995,,,,,2.5042400000000002,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,18,ALABAMA,CHAMBERS,,,,56.602000000000004,,29000.0,,,,,40.64,0.987737584,,,,,92.548,,,,,,,,,,57.6905,,,,,55.879999999999995,1.111204782,,,108.88000000000001,,,,,115.37818046099791,,42000.0,,,,,1704.4648169755174,459.95059126036296,,,,,1197.5215114536124,,,,,,,88.21204,,2.9,,,,,1.07188,0.026051578778,,,,,2.607676,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,19,ALABAMA,CHEROKEE,,,30.48,1763.3700000000001,,12400.0,,,,,91.44,50.868485576000005,,,,,353.86,,35.559999999999995,,,,,,,50.8,1817.795,,,,,134.62,52.47355915,,,489.96000000000004,,,,31.049610544985878,3057.5217822164445,,24800.0,,,,,3636.1916095477704,20629.73657842338,,,,,5606.5779854419125,,,,,,1.92532,74.99765000000001,,4.0,,,,,1.016,0.022717964431999995,,,,,2.972424,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,20,ALABAMA,CHILTON,,,73.66,494.17900000000003,,8800.0,,,,,12.7,5.185622316,,,,,108.88000000000001,,76.2,,,,,,,88.89999999999999,500.71000000000004,,,,,20.32,5.309089514,,,136.1,,,,70.3368728672129,732.6514459273367,,15800.0,,,,,542.9036083699796,2381.400990253359,,,,,1496.9018893170157,,,,,,1.9126199999999998,64.33035,,3.6,,,,,1.0922,0.025681177184,,,,,2.69478,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,21,ALABAMA,CHOCTAW,,,30.48,65.31,,11800.0,,,,,,1.85200797,,,,,,,30.48,,,,,,,38.1,67.487,,,,,,1.975475168,,,,,,,42.455589928858245,100.95590790337317,,19400.0,,,,,,830.0883451740278,,,,,,,,,,,2.83464,66.85567,,3.28,,,,,,0.025063841194,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,22,ALABAMA,CLARKE,,,53.339999999999996,,,15800.0,,,,,12.7,1.975475168,,,,,,,53.339999999999996,,,,,,,58.419999999999995,,,,,,20.32,1.975475168,,,,,,,86.81217642169521,,,28000.0,,,,,631.2832655464878,966.1684017599341,,,,,,,,,,,3.31216,,,3.54,,,,,1.27,0.027409717955999995,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,23,ALABAMA,CLAY,,,15.24,,,7000.0,,,,,,,,,,,,,15.24,,,,,,,17.779999999999998,,,,,,,,,,,,,,10.455481101883,,,8400.0,,,,,,,,,,,,,,,,,1.397,,,2.4,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,24,ALABAMA,CLEBURNE,,,22.86,,,2600.0,,,,,,2.345876762,,,,,54.440000000000005,,22.86,,,,,,,25.4,,,,,,,2.4693439600000002,,,70.772,,,,24.079289810397214,,,3400.0,,,,,,898.128373466981,,,,,870.9247356026273,,,,,,2.14376,,,2.62,,,,,,0.021483292451999998,,,,,3.0813040000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,25,ALABAMA,COFFEE,,,243.84,246.001,,8000.0,10.164,9.02664,,,124.46,25.187308392000002,,,,,435.52000000000004,,246.38,,,,,,,261.62,246.001,,13.068,,,134.62,25.92811158,,,544.4,,,,361.18934715595816,444.2059947748419,,16600.0,531.5605810920025,26652.15753603849,,,5555.292736809093,12356.069138000285,,,,,6967.397884821017,,,,,,3.00228,78.30669,,4.16,1.338744,1.329048,,,1.1404599999999998,0.027533185154000002,,,,,3.1357440000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,26,ALABAMA,COLBERT,,,45.72,4332.2300000000005,,25000.0,,,,,25.4,23.335300422,,,,,544.4,,45.72,,,,,,,60.96,4397.54,,,,,33.019999999999996,23.705702016,,,653.28,,,,39.92092784355327,11076.3053242558,,30400.0,,,,,1111.0585473618185,10042.70817603988,,,,,10124.500051380543,,,,,,1.778,110.72222000000001,,2.44,,,,,1.1176,0.02407610361,,,,,3.7128080000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
