year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUNFLOWER,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUNFLOWER,YIELD_WHEAT,标记
2020,-85,NEW JERSEY,OTHER COUNTIES,,,,,,,,,,,,,,,14.754330160999999,,,,,,,,,,,,,,,,14.939530957999999,,,,,,,,,,,,,,,,,15327.792697961388,,,,,,,,,,,,,,,,,0.05815305025800001,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-57,ARKANSAS,OTHER COUNTIES,,,,,723.9,5573.12,,,,,,,2224.85895,,52.9797746618,,1425.2392,,,,,810.26,5616.66,,,,,,2385.8833999999997,,57.53571426800001,,3138.4660000000003,,,,,818.8243755180873,37427.81370785555,,,,,,,162703.56030837662,,41100.91003633041,,78476.01238215352,,,,,3.7515799999999997,241.8647,,,,,,,331.57428999999996,,0.043460453696000004,,1.45627,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-56,ALABAMA,OTHER COUNTIES,,,,,920.242,15648.276,,,,,6.640704,,,,32.5583001126,,,,,,,960.12,15783.25,,,,6.71328,,,,35.064684232000005,,,,,,,979.870467425395,77647.71073366421,,,,,22703.62515160716,,,,30274.567821754703,,,,,,,3.5331399999999995,178.73170000000002,,,,,1.5009624000000001,,,,0.052103157556,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-55,WYOMING,OTHER COUNTIES,605.8591,,,,,,,,,,,,,,,,,855.561,,,,,,,,,,,,,,,,61958.1137330267,,,,,,,,,,,,,,,,,2.06815,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-54,WASHINGTON,OTHER COUNTIES,267.55330000000004,,,,528.3199999999999,,,,,,,,,,,,519.0854,461.524,,,,1831.34,,,,,,,,,,,533.5120000000001,29650.378708925367,,,,948.851445979657,,,,,,,,,,,,29217.973256305842,2.2423100000000002,,,,5.9588399999999995,,,,,,,,,,,,2.828158,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-53,VIRGINIA,OTHER COUNTIES,95.78800000000001,,,,2161.286,1628.396,,,,,1.17936,,,,64.9560928678,,867.7736,415.807,,,,3037.8399999999997,1654.52,,,,1.22472,,,,66.67228692,,1518.876,6439.5195362464965,,,,1853.4983554413438,8148.840452849563,,,,,4976.522169454449,,,,62285.48716007534,,47845.622233350245,1.360625,,,,2.8447999999999998,180.25560000000002,,,,,1.852956,,,,0.05370823113,,1.458992,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-52,NORTH DAKOTA,OTHER COUNTIES,3573.3278,2419.44906,39.567528,,1378.712,,1602.994,141610.0,1480.9713499999998,495.858,,8044.87224,,,55.251571105000004,65.72664,12332.565400000001,4591.293000000001,2648.9656,40.55184,,1254.76,,1699.26,1519.5265,2111.208,,8146.4764,,,57.165312674000006,66.63384,12744.404,227398.46280835514,88776.99996873533,72653.64915332501,,535.4719351015347,,33487.36,183680.0,23715.414679467325,33501.13090385998,,233487.13515966196,,,27479.53175982176,303833.1841945289,554014.9212531763,1.286607,65.77055,0.7575120000000001,,2.2453600000000002,,0.5308599999999999,2.8,63.502599999999994,0.935088,,107.50083,,,0.027903586748,0.834624,3.6991980000000004,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-51,MONTANA,OTHER COUNTIES,1666.0581000000002,,18.896976000000002,59.459983660899994,,,,,2426.7065,520.8324,,4259.210099999999,,,,,10879.0174,3452.722,,19.9584,60.69444698949999,,,,2576.3912,871.2,,4458.789699999999,,,,,11383.404,106622.32128792415,,32983.16834188336,53684.98036649214,,,,,55869.44317126044,24412.952769120115,,109426.22766717713,,,,,425616.6975159649,1.295315,,0.7212240000000001,3.14788148793,,,,,91.17159,0.6490440000000001,,94.80031,,,,,3.119412,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-50,MINNESOTA,OTHER COUNTIES,822.2529000000001,,,,7428.991999999999,,,,,774.6419999999999,,,,,206.9557172876,,1021.0222,1197.3500000000001,,,,4505.96,,,,1269.048,,,,,208.78303181799998,,1077.912,40605.52930279449,,,,6745.149418278342,,,,,54457.436346199946,,,,,257341.99114721856,,49588.7240332181,0.999243,,,,5.53212,,,,,0.97284,,,,,0.069635499672,,1.2847840000000001,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-49,IDAHO,OTHER COUNTIES,1993.4789,,,,809.4979999999999,,,,,196.3104,,,,,,,2488.1802000000002,2177.0,,,,2898.14,,,,712.932,,,,,,,2697.502,211184.83992942882,,,,1109.8586425622677,,,,,21671.105969791417,,,,,,,238401.3988983252,2.1421680000000003,,,,4.5491399999999995,,,,,1.527504,,,,,,,5.19902,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-48,CALIFORNIA,OTHER COUNTIES,439.754,,,,2283.46,23990.54,,,,58.08,,,2653.5015,,,,1147.323,883.8620000000001,,,,11176.0,24099.39,,,1379.4,,,2667.1092,,,,5563.768,21108.876267288368,,,,2323.62614505217,221724.26348451135,,,,4572.284823783266,,,219946.90937700536,,,,65744.64344839202,0.9709420000000001,,,,5.3721,758.6845000000001,,,,1.089,,,376.02610999999996,,,,3.4542180000000005,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-47,ARIZONA,OTHER COUNTIES,174.16,,,,,3330.81,,,,,,,,,,,106.158,261.24,,,,,3330.81,,,,,,,,,,111.602,22871.073753189885,,,,,21603.90259592675,,,,,,,,,,,9985.002753905403,2.65594,,,,,465.0072,,,,,,,,,,,2.4879080000000005,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,-41,COLORADO,OTHER COUNTIES,404.922,,,,2012.1879999999999,,,,,,,,,2918.714,,,924.3912,561.666,,,,3467.1,,,,,,,,4371.34,,,1007.14,57365.15220062381,,,,2437.5699987515927,,,,,,,,,62314.14785499786,,,26962.029608566903,2.864932,,,,4.01828,,,,,,,,,0.54102,,,0.7703260000000001,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,10,ALABAMA,AUTAUGA,,,,,26.162,1536.962,,,,,,,,,,,,,,,,27.939999999999998,1545.67,,,,,,,,,,,,,,,31.369079368009572,7201.300865308916,,,,,,,,,,,,,,,,3.9776399999999996,168.7175,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,11,ALABAMA,BALDWIN,,,,,160.01999999999998,2351.16,,,,,11.294640000000001,,,,6.8771229286,,,,,,,162.56,2394.7000000000003,,,,11.38536,,,,7.161097484,,,,,,,179.8908767229315,8780.533511209995,,,,,44048.31298763825,,,,5633.616989485098,,,,,,,3.72872,134.5386,,,,,1.71234,,,,0.045929797656000006,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,12,ALABAMA,BARBOUR,,,,,38.354,1319.262,,,,,1.351728,,,,,,,,,,,43.18,1327.97,,,,1.3608,,,,,,,,,,,44.53514677789331,5779.991483997946,,,,,5262.367604799761,,,,,,,,,,,3.8531799999999996,157.8325,,,,,1.7091648000000002,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,14,ALABAMA,BLOUNT,,,,,48.513999999999996,,,,,,,,,,3.6546290607999996,,,,,,,50.8,,,,,,,,,3.70401594,,,,,,,50.369445482420815,,,,,,,,,,3782.960200668738,,,,,,,3.4442399999999997,,,,,,,,,,0.05802958306000001,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,16,ALABAMA,BUTLER,,,,,38.1,,,,,,,,,,,,,,,,,38.1,,,,,,,,,,,,,,,,31.563555991493818,,,,,,,,,,,,,,,,,2.74828,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,17,ALABAMA,CALHOUN,,,,,49.275999999999996,1038.429,,,,,,,,,2.6792381966,,,,,,,50.8,1044.96,,,,,,,,2.716278356,,,,,,,57.17612730436957,6310.613653020708,,,,,,,,,2073.824225114804,,,,,,,3.8480999999999996,218.7885,,,,,,,,,0.043336986498,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,19,ALABAMA,CHEROKEE,,,,,103.378,5943.21,,,,,,,,,3.7780962588,,,,,,,106.67999999999999,5964.9800000000005,,,,,,,,3.827483138,,,,,,,96.84935849515664,35311.641962348105,,,,,,,,,3020.925052332588,,,,,,,3.10896,213.9991,,,,,,,,,0.044818592873999995,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,20,ALABAMA,CHILTON,,,,,12.192,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,11.18240585034439,,,,,,,,,,,,,,,,,3.0429199999999996,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,25,ALABAMA,COFFEE,,,,,,3787.98,,,,,5.85144,,,,,,,,,,,,3831.52,,,,5.896800000000001,,,,,,,,,,,,13770.908672257401,,,,,17427.199574577306,,,,,,,,,,,,130.8377,,,,,1.3077288,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,26,ALABAMA,COLBERT,,,,,568.9599999999999,,,,,,,,,,20.125153274,,,,,,,586.74,,,,,,,,,20.37208767,,,,,,,762.7373173052296,,,,,,,,,,18724.29221625965,,,,,,,4.44754,,,,,,,,,,0.052103157556,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,27,ALABAMA,CONECUH,,,,,20.32,1447.705,,,,,,,,,,,,,,,,22.86,1458.59,,,,,,,,,,,,,,,17.094495204265595,5641.019011158652,,,,,,,,,,,,,,,,2.79146,140.4165,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,29,ALABAMA,COVINGTON,,,,,105.91799999999999,3853.29,,,,,3.1752000000000002,,,,0.9506974246000002,,,,,,,109.22,3875.06,,,,3.2205600000000003,,,,0.987737584,,,,,,,91.79296628456612,15981.834376518911,,,,,12694.348923777874,,,,734.8196073241432,,,,,,,2.87528,149.3422,,,,,1.755432,,,,0.043336986498,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,31,ALABAMA,CULLMAN,,,,,91.18599999999999,,,,,,,,,,9.753908642,,,,,,,93.97999999999999,,,,,,,,,10.000843038,,,,,,,121.9368429246249,,,,,,,,,,10995.078568850146,,,,,,,4.437379999999999,,,,,,,,,,0.063091738178,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,32,ALABAMA,DALE,,,,,46.736,2503.55,,,,,4.9896,,,,,,,,,,,48.26,2525.32,,,,5.03496,,,,,,,,,,,40.45113768472405,9664.9037929146,,,,,16958.600500240726,,,,,,,,,,,2.8702,139.1103,,,,,1.4923440000000001,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,33,ALABAMA,DALLAS,,,,,148.33599999999998,3309.04,,,,,,,,,7.803126913600001,,,,,,,152.4,3374.35,,,,,,,,8.148835068,,,,,,,162.58245723283324,16234.511599863084,,,,,,,,,7348.196073241432,,,,,,,3.6372799999999996,176.7724,,,,,,,,,0.052720493546,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,34,ALABAMA,DE KALB,,,,,355.59999999999997,757.596,,,,,,,,,11.729383810000002,,,,,,,360.68,761.95,,,,,,,,11.976318206,,,,,,,424.54246906611826,4598.72546486394,,,,,,,,,10314.69004355001,,,,,,,3.95986,218.5708,,,,,,,,,0.049263412002,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,35,ALABAMA,ELMORE,,,,,,2547.09,,,,,,,,,,,,,,,,,2568.86,,,,,,,,,,,,,,,,11749.49088550402,,,,,,,,,,,,,,,,,166.1051,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,36,ALABAMA,ESCAMBIA,,,,,146.04999999999998,4419.31,,,,,6.758640000000001,,,,,,,,,,,147.32,4441.08,,,,6.84936,,,,,,,,,,,199.92196894180927,18508.606609960636,,,,,29114.06048853154,,,,,,,,,,,4.54152,150.86610000000002,,,,,1.891512,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
