year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1977,-37,KANSAS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,5832.23943219479,,,,,,,,,,,,,,,,,,,0.275702253134,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,10,ALABAMA,AUTAUGA,,,30.48,3679.13,,,,0.154224,,,40.64,4.9386879200000005,,,,,108.88000000000001,,,,,,,,170.18,3679.13,,,,,71.11999999999999,5.55602391,,,174.208,,,7.650743671216564,7299.636765404371,,,,210.3286513920735,,,1050.246183098753,3271.9435804739355,,,,,1306.3871973315192,,,,,0.44958,87.64602000000001,,,,0.61236,,,0.6604,0.037040159399999995,,,,,2.12316,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,11,ALABAMA,BALDWIN,,,949.9599999999999,,,,140.844,,,,25.4,140.75260572000002,,,,,762.1600000000001,,,,,,,,1219.2,,,455.928,,,45.72,143.22194968,,,920.0360000000001,,,763.0341688093321,,,,6090.433016267754,,,,883.6205867417391,65575.20259199846,,,,,8763.680782098943,,,,,2.16916,,,,0.814572,,,,0.889,0.026051578778,,,,,2.2919240000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,12,ALABAMA,BARBOUR,,,101.6,566.02,,,,10.5462,,,,3.950950336,,,,,32.664,,,,,,,,528.3199999999999,583.436,,,,,,4.9386879200000005,,,87.104,,,34.00330520540695,944.9917362965349,,,,29351.615329559645,,,,1826.8351657646137,,,,,408.2459991660998,,,,,0.60452,73.56083,,,,1.249668,,,,0.025804644382,,,,,1.872736,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,13,ALABAMA,BIBB,,,17.779999999999998,298.249,,,,,,,,2.963212752,,,,,27.220000000000002,,,,,,,,30.48,298.249,,,,,,3.08667995,,,54.440000000000005,,,5.950578410946218,331.030039361361,,,,,,,,1445.1084147093216,,,,,381.0295992216932,,,,,0.8051799999999999,49.09135,,,,,,,,0.027286250758,,,,,2.28648,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,14,ALABAMA,BLOUNT,,,50.8,391.86,,,,,,,,30.249463509999998,,,,,,,,,,,,,203.2,400.568,,,,,,30.8667995,,,,,,23.80231364378487,458.3492852695768,,,,,,,,13360.436286935237,,,,,,,,,,0.889,51.61667,,,,,,,,0.024693439600000002,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,15,ALABAMA,BULLOCK,,,25.4,,,,,1.0206,,,12.7,22.964898828,,,,,54.440000000000005,,,,,,,,134.62,,,,,,45.72,23.45876762,,,92.548,,,12.751239452027606,,,,,2536.31609031618,,,492.3028983275404,10143.0250994692,,,,,544.327998888133,,,,,0.90678,,,,,1.115856,,,0.9905999999999999,0.024693439600000002,,,,,1.731192,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,16,ALABAMA,BUTLER,,,40.64,,,,,1.079568,,,17.779999999999998,12.593654196000001,,,,,141.544,,,,,,,,231.14,,,,,,40.64,14.198727769999998,,,255.86800000000002,,,14.961454290379057,,,,,2698.9885766869565,,,406.4654699012,4171.728065104267,,,,,1932.3643960528725,,,,,0.6578599999999999,,,,,1.12266,,,0.5841999999999999,0.018520079699999997,,,,,2.308256,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,17,ALABAMA,CALHOUN,,,17.779999999999998,631.33,,,,,,,,16.915006125999998,,,,,,,,,,,,,83.82,653.1,,,,,,17.28540772,,,,,,8.925867616419325,995.919434659821,,,,,,,,9434.103990366513,,,,,,,,,,0.9245599999999999,69.48984,,,,,,,,0.031237201093999998,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,18,ALABAMA,CHAMBERS,,,53.339999999999996,158.921,,,,,,,,0.987737584,,,,,48.996,,,,,,,,81.28,158.921,,,,,,1.111204782,,,97.992,,,17.85173523283865,203.71079345314524,,,,,,,,349.0073152505531,,,,,514.3899589492856,,,,,0.84074,56.75439,,,,,,,,0.019754751679999998,,,,,1.71486,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,19,ALABAMA,CHEROKEE,,,124.46,4506.39,,,,,,,,30.8667995,,,,,,,,,,,,,320.03999999999996,4593.47,,,,,,31.607602688,,,,,,52.067561095779396,7582.568422978184,,,,,,,,13633.09825197473,,,,,,,,,,0.88138,74.34455,,,,,,,,0.024693439600000002,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,20,ALABAMA,CHILTON,,,86.36,842.499,,,,,,,,5.802958306,,,,,59.884,,,,,,,,193.04,883.862,,,,,,6.1733599,,,103.436,,,27.45766895336611,922.3572036906298,,,,,,,,2808.4182399067945,,,,,838.265118287725,,,,,0.6985,48.17701,,,,,,,,0.027039316362,,,,,2.406248,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,21,ALABAMA,CHOCTAW,,,116.83999999999999,224.231,,,,,,,,1.2346719800000001,,,,,,,,,,,,,139.7,246.001,,,,,,1.2346719800000001,,,,,,37.1486109369071,158.4417282413352,,,,,,,,899.7844846303323,,,,,,,,,,0.8864599999999999,30.891630000000003,,,,,,,,0.040744175339999994,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,22,ALABAMA,CLARKE,,,104.14,,,,,,,,,4.197884732,,,,,,,,,,,,,177.79999999999998,,,,,,,4.32135193,,,,,,31.368049051987914,,,,,,,,,2399.425292347553,,,,,,,,,,0.7239,,,,,,,,,0.031978004282,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,23,ALABAMA,CLAY,,,15.24,,,,,,,,,,,,,,,,,,,,,,45.72,,,,,,,,,,,,,4.760462728756973,,,,,,,,,,,,,,,,,,,0.6324599999999999,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,24,ALABAMA,CLEBURNE,,,60.96,,,,,,,,,2.222409564,,,,,,,,,,,,,71.11999999999999,,,,,,,2.345876762,,,,,,25.502478904055213,,,,,,,,,927.0506811342817,,,,,,,,,,1.1785599999999998,,,,,,,,,0.023335300421999997,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,25,ALABAMA,COFFEE,,,109.22,174.16,,,,13.1544,,,17.779999999999998,15.803801344,,,,,136.1,,,,,,,,894.0799999999999,276.479,,,,,48.26,16.050735739999997,,,272.2,,,40.20890840539372,215.02805975609775,,,,37142.023613473895,,,441.81029337086954,8370.722326712485,,,,,1701.0249965254159,,,,,0.6273799999999999,52.77048,,,,1.2678120000000002,,,0.635,0.029632127520000003,,,,,2.0415,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,26,ALABAMA,COLBERT,,,43.18,5856.13,,,,,,,,29.508660321999997,,,,,146.988,,,,,,,,104.14,5877.900000000001,,,,,,30.8667995,,,206.872,,,33.96080107390019,14825.61885686779,,,,,,,,10415.687064508695,,,,,2278.012675346837,,,,,1.6890999999999998,112.02842000000001,,,,,,,,0.019754751679999998,,,,,2.88532,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,27,ALABAMA,CONECUH,,,322.58,230.762,,,,1.016064,,,,15.062998155999999,,,,,65.328,,,,,,,,571.5,274.302,,,,,,15.43339975,,,141.544,,,118.75654342988378,350.8352553915279,,,,2771.389288930851,,,,9325.039204350716,,,,,1175.7484775983676,,,,,0.87376,66.31142000000001,,,,1.22472,,,,0.03457081544,,,,,2.863544,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,28,ALABAMA,COOSA,,,12.7,,,,,,,,,,,,,,,,,,,,,,20.32,,,,,,,,,,,,,2.5502478904055215,,,,,,,,,,,,,,,,,,,0.49529999999999996,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,29,ALABAMA,COVINGTON,,,109.22,,,,23.232,5.30712,,,,64.82027895,,,,,261.312,,,,,,,,622.3,,,107.448,,,,65.43761494,,,435.52000000000004,,,36.553553095812475,,,,773.0164982185996,16458.331529518746,,,,38527.13566008059,,,,,3646.9975925504914,,,,,0.5969,,,,0.582252,1.392552,,,,0.033212676261999995,,,,,2.4334680000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,30,ALABAMA,CRENSHAW,,,154.94,128.443,,,,4.508784,,,,10.741646226,,,,,87.104,,,,,,,,584.1999999999999,174.16,,,,,,11.11204782,,,146.988,,,46.66953639442104,246.15054208921717,,,,12639.881307187266,,,,4280.792851120065,,,,,1437.0259170646711,,,,,0.57912,82.74777,,,,1.25874,,,,0.02222409564,,,,,2.863544,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,31,ALABAMA,CULLMAN,,,200.66,1018.836,,,,,,,,43.830855289999995,,,,,32.664,,,,,,,,429.26,1099.385,,,,,,44.44819128,,,48.996,,,87.30348611488235,1165.6784292041089,,,,,,,,19358.999517804117,,,,,506.2250389659637,,,,,0.97028,50.20162,,,,,,,,0.024693439600000002,,,,,2.8145480000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,32,ALABAMA,DALE,,,137.16,,,,,7.8472800000000005,,,12.7,2.4693439600000002,,,,,27.220000000000002,,,,,,,,728.98,,,,,,35.559999999999995,3.08667995,,,65.328,,,45.904462027299374,,,,,23544.436682300937,,,290.3324785008572,1254.2450391816753,,,,,244.94759949965987,,,,,0.60452,,,,,1.3471920000000002,,,0.5841999999999999,0.028397455540000005,,,,,1.38822,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,33,ALABAMA,DALLAS,,,111.75999999999999,4571.7,,,,,,,35.559999999999995,76.54966276,,,,,190.54000000000002,,,,,,,,238.76,4637.01,,,,,91.44,77.78433474,,,304.86400000000003,,,44.88436287113717,8657.708721758672,,,,,,,1024.9998806204173,32228.644267668267,,,,,3021.0203938291384,,,,,0.89408,83.70565,,,,,,,0.7365999999999999,0.023582234818,,,,,2.8036600000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,34,ALABAMA,DE KALB,,,980.4399999999999,,,,,,,,,20.619022066,,,,,,,,,,,,,1419.86,,,,,,,22.84143163,,,,,,475.7912480866567,,,,,,,,,9106.909632319122,,,,,,,,,,1.2446,,,,,,,,,0.024693439600000002,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,35,ALABAMA,ELMORE,,,60.96,3875.06,,,,,,,,15.43339975,,,,,59.884,,,,,,,,137.16,3896.83,,,,,,16.050735739999997,,,97.992,,,15.301487342433129,6054.737472079593,,,,,,,,7852.664593137445,,,,,538.8847188992518,,,,,0.55118,69.16329,,,,,,,,0.028397455540000005,,,,,1.5787600000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,36,ALABAMA,ESCAMBIA,,,205.73999999999998,1066.73,,,26.136,0.335664,,,,52.597026348,,,,,571.62,,,,,,,,546.1,1077.615,,110.352,,,,53.09089514,,,898.26,,,137.71338608189816,2195.5496627727875,,,1238.5832528275291,939.3763297467335,,,,33673.75268237759,,,,,9416.874380764704,,,,,1.39954,90.91152000000001,,,0.843612,1.256472,,,,0.035805487420000004,,,,,2.93976,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,37,ALABAMA,ETOWAH,,,116.83999999999999,914.34,,,,,,,,16.544604531999997,,,,,,,,,,,,,228.6,925.225,,,,,,17.28540772,,,,,,48.8797512327725,1307.1442579910154,,,,,,,,8397.988523216434,,,,,,,,,,0.9601199999999999,63.154770000000006,,,,,,,,0.028397455540000005,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,38,ALABAMA,FAYETTE,,,60.96,827.26,,,,,,,,10.618179028,,,,,,,,,,,,,175.26,877.331,,,,,,11.11204782,,,,,,20.40198312324417,1143.043896598204,,,,,,,,4935.181567214852,,,,,,,,,,0.6858,60.760070000000006,,,,,,,,0.025928111580000003,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
