year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1965,-26,ARIZONA,OTHER (COMBINED) COUNTIES,8.708,,,45.717,,135400.0,,,,,,,,,,,51.1595,,7.62,50.071,,,,,,,,,,256.90807483245646,,,294.462138625757,,729600.0,,,,,,,,,,,0.5986750000000001,,,159.3564,,14.0,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,552,GEORGIA,WORTH,,,847.3439999999999,3979.556,,,,13.129452,,,,1.4322194968,,0.58968,48.996,,,,920.75,,,,,,,,,,,,,836.6776485168566,15229.21373205087,,,,31287.259076680635,,,,691.3392369778807,,1873.1057351753934,805.2652011237737,,,,1.2649199999999998,94.6995,,,,0.8654688,,,,0.02531077559,,0.8817984000000001,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,558,IDAHO,ADA,95.78800000000001,,,,,,,,,,,,,,489.96000000000004,408.3,104.49600000000001,,,,,,,,,,,,506.29200000000003,5703.359261280535,,,,,,,,,,,,,,10073.52828225717,,1.2082350000000002,,,,,,,,,,,,,,4.826106,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,559,IDAHO,ADAMS,26.124000000000002,,,,,,,,,,,,,,38.108000000000004,38.108000000000004,26.124000000000002,,,,,,,,,,,,43.552,1275.198262350193,,,,,,,,,,,,,,647.9145296398179,,0.990535,,,,,,,,,,,,,,3.7645260000000005,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,560,IDAHO,BANNOCK,335.25800000000004,,,,,,,,,,,,,,2994.2000000000003,3051.362,343.966,,,,,,,,,,,,3326.284,16185.20871444476,,,,,,,,,,,,,,53175.271039725056,,0.97965,,,,,,,,,,,,,,4.303482,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,561,IDAHO,BEAR LAKE,241.64700000000002,,,,,,,,,,,,,,979.9200000000001,849.264,252.532,,,,,,,,,,,,1083.356,10369.744111419153,,,,,,,,,,,,,,16382.981678035396,,0.8708,,,,,,,,,,,,,,3.925124,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,562,IDAHO,BENEWAH,113.20400000000001,,,,,,,,,,,,,,1214.012,1241.232,115.381,,,,,,,,,,,,1301.116,4979.345595843612,,,,,,,,,,,,,,35644.555052041986,,0.8925700000000001,,,,,,,,,,,,,,6.481082,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,563,IDAHO,BINGHAM,461.524,,,,,,,,,,,,,,2819.992,2242.928,470.232,,,,,,,,,,,,3168.4080000000004,27974.95382130149,,,,,,,,,,,,,,93059.03829998185,,1.230005,,,,,,,,,,,,,,7.656986000000001,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,564,IDAHO,BLAINE,74.018,,,,,,,,,,,,,,244.98000000000002,204.15,82.726,,,,,,,,,,,,293.976,3970.397520137964,,,,,,,,,,,,,,6411.268536150197,,1.0885,,,,,,,,,,,,,,5.795138000000001,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,565,IDAHO,BOISE,8.708,,,,,,,,,,,,,,16.332,10.888,8.708,,,,,,,,,,,,16.332,331.64496932917115,,,,,,,,,,,,,,342.46910852390374,,0.772835,,,,,,,,,,,,,,4.79072,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,566,IDAHO,BONNER,10.885,,,,,,,,,,,,,,48.996,43.552,13.062000000000001,,,,,,,,,,,,54.440000000000005,420.39503154401973,,,,,,,,,,,,,,860.8007322357581,,0.7837200000000001,,,,,,,,,,,,,,4.058502,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,567,IDAHO,BONNEVILLE,529.0110000000001,,,,,,,,,,,,,,4186.436000000001,3584.8740000000003,550.7810000000001,,,,,,,,,,,,4839.716,26674.06475146805,,,,,,,,,,,,,,96425.1085468249,,1.02319,,,,,,,,,,,,,,5.234406000000001,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,568,IDAHO,BOUNDARY,63.133,,,,,,,,,,,,,,593.3960000000001,615.172,65.31,,,,,,,,,,,,724.052,2811.9756554388878,,,,,,,,,,,,,,15691.87284641959,,0.903455,,,,,,,,,,,,,,5.841412,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,569,IDAHO,BUTTE,117.558,,,,,,,,,,,,,,413.744,345.694,124.08900000000001,,,,,,,,,,,,451.85200000000003,6684.281001549914,,,,,,,,,,,,,,8191.490839017698,,1.15381,,,,,,,,,,,,,,4.4314160000000005,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,570,IDAHO,CAMAS,283.01,,,,,,,,,,,,,,996.2520000000001,1627.756,289.541,,,,,,,,,,,,1894.5120000000002,12296.554672662578,,,,,,,,,,,,,,13402.574841692234,,0.881685,,,,,,,,,,,,,,2.64034,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,571,IDAHO,CANYON,309.134,,,,,,,,,,,,,,930.9240000000001,737.662,313.488,,,,,,,,,,,,969.032,23215.147853041977,,,,,,,,,,,,,,38948.91915320505,,1.5239,,,,,,,,,,,,,,10.036014,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,572,IDAHO,CARIBOU,1071.084,,,,,,,,,,,,,,2477.02,2259.26,1090.6770000000001,,,,,,,,,,,,2825.436,57453.987644349356,,,,,,,,,,,,,,50552.7598483258,,1.0885,,,,,,,,,,,,,,4.84516,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,573,IDAHO,CASSIA,415.807,,,,,,,,,,,,,,2819.992,2643.062,424.51500000000004,,,,,,,,,,,,3059.5280000000002,28549.493697744987,,,,,,,,,,,,,,68037.19622674889,,1.39328,,,,,,,,,,,,,,5.781528000000001,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,574,IDAHO,CLARK,52.248000000000005,,,,,,,,,,,,,,277.644,272.2,54.425000000000004,,,,,,,,,,,,326.64,1882.4355301359992,,,,,,,,,,,,,,4415.074723402759,,0.7314720000000001,,,,,,,,,,,,,,3.7100860000000004,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,575,IDAHO,CLEARWATER,89.257,,,,,,,,,,,,,,342.97200000000004,332.084,91.43400000000001,,,,,,,,,,,,353.86,3638.752550808793,,,,,,,,,,,,,,9404.016601629359,,0.82726,,,,,,,,,,,,,,6.208882,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,576,IDAHO,CUSTER,65.31,,,,,,,,,,,,,,141.544,108.88000000000001,80.549,,,,,,,,,,,,179.65200000000002,2977.798140103473,,,,,,,,,,,,,,3362.984939559055,,0.9252250000000001,,,,,,,,,,,,,,4.581126,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,577,IDAHO,ELMORE,80.549,,,,,,,,,,,,,,326.64,283.088,89.257,,,,,,,,,,,,353.86,4234.3121788294875,,,,,,,,,,,,,,7343.031335917935,,1.06673,,,,,,,,,,,,,,5.250738,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
