year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1988,-43,NEW JERSEY,OTHER (COMBINED) COUNTIES,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,21.77,,,,58.419999999999995,,,,,93.97999999999999,63.5,8.519236661999999,,,3.44736,,500.848,,,,129.54,405.57800000000003,41.363,,,,,68.58,,,149.85999999999999,274.32,8.64270386,,3.5380800000000003,778.4920000000001,422.4334074280611,,,,,378.46,,,,,4455.69298245614,2009.9496751417084,6160.564731644116,,,1519.1552005785238,,3481.2847009364546,,,1.595741,,,,,2.9032199999999997,,,,,9.03732,7.848599999999999,0.188164009752,,,4.9701859200000005,,14.38577,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,17.779999999999998,,,,,,,,101.6,1.975475168,,,,,95.27000000000001,,,,,,,,,35.559999999999995,,,,,,177.79999999999998,3.2101471480000003,,,201.428,,,,25.09583859241326,,,,,,,,5053.948931582736,891.8196884961471,,,,,2289.1011989738536,,,,,,3.1496,,,,,,,,6.1468,0.08519236662,,,,,15.40652,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,56.602000000000004,,46.989999999999995,431.046,,,34.848,0.167832,,53.339999999999996,92.71,3.70401594,,,,0.013608,133.37800000000001,,,,,,65.31,,,80.00999999999999,636.7725,,72.6,,175.26,320.03999999999996,4.074417534,,,163.32,3231.397817645581,,,53.043477024873475,658.0207768773671,,,1992.9734905990892,421.5273070876668,,2398.5,2730.4976718906228,1534.7032579811748,,,,25.445118785019567,2648.3893776475147,,,7.218932000000001,,,3.62712,221.05258,,,4.038012,3.036852,,3.1038799999999998,4.68122,0.07506805638399999,,,,0.845964,11.906028,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,119.38,198.107,,,42.108,,34.01925,,73.66,3953.296212762,,,,,152.43200000000002,,,,,,,,,152.4,239.47,,62.436,45.358999999999995,,124.46,4016.017549346,,,244.98000000000002,,,,155.53716327616127,442.511788817094,,,2789.5728132663785,,1461.1851713315089,,3011.1321548349365,2011715.615972492,,,,,2814.4240662770094,,,,,,13.0048,190.42219,,,14.42562,,621.191505,,5.9182,0.565232832444,,,,,10.12584,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,291.718,,843.28,,,,174.24,,,,,3.827483138,,,,0.2526552,157.876,,,,,,452.81600000000003,,,711.1999999999999,,,508.2,,,,4.444819128,,,239.536,19887.03252598187,,,390.98175807043845,,,,9382.16980030363,,,,,1761.887677272876,,,,425.7513625279167,4112.760893756828,,,10.101280000000001,,,11.24712,,,,7.47054,,,,,0.11642956771400001,,,,6.813072,14.241504000000003,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,26.924,32.655,,,26.7168,0.07030800000000001,,63.245999999999995,35.559999999999995,0.432135193,,,,0.047628000000000004,21.776,,,,,,,,,109.982,63.133,,87.9912,,461.01,246.634,0.8395769464,,,73.494,,,,18.36559096990243,55.17030094342991,,,1416.176573630737,191.56175886088113,,4577.254385964912,1112.4249774369202,164.34617565782656,,,,92.42030644416037,408.28202122006894,,,,,,4.91744,338.17518,,,10.31646,4.443465600000001,,8.6868,6.855459999999999,0.093341201688,,,,3.3874848,10.653908,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,104.14,402.745,,,,,222.2591,,317.5,,,,,,146.988,,,,,,,,,132.07999999999998,457.17,,,235.86679999999998,,406.4,,,,185.096,,,,132.6086925621837,988.4678919031192,,,,,10911.093008353977,,13586.754156240931,,,,,,2830.7553471258116,,,,,,6.0325,307.6101,,,,,242.806727,,12.03452,,,,,,11.181976,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,508.0,,,,3.3396,,,,2.286,,,,,,5.444,,,,,,,,,,,,12.342,,,3.302,,,,5.444,,,,104.94623411372817,,,,194.72427887422631,,,,78.3753961376012,,,,,,89.82204466841517,,,,,,0.5308599999999999,,,,3.210372,,,,2.6416,,,,,,7.1860800000000005,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,10,ALABAMA,AUTAUGA,,,12.7,2438.2400000000002,,16000.0,,0.117936,,,45.72,2.963212752,,,,,97.992,,,,,,,,,35.559999999999995,2468.718,,,,,58.419999999999995,3.08667995,,,201.428,,,,5.703599680093923,7758.32357016983,,44000.0,,182.87518745668842,,,1643.3550803045416,1401.7762041402857,,,,,2041.4101061003448,,,,,,0.508,138.47897,,5.5,,0.698544,,,0.91694,0.029879061916000003,,,,,2.2701480000000003,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,11,ALABAMA,BALDWIN,,,220.98,113.20400000000001,,23000.0,59.532,,,,12.7,71.24057324600001,,,,,1306.56,,,,,,,,,279.4,180.691,,101.64,,,20.32,71.61097484000001,,,1551.54,,,,302.2907830449779,293.09222376197135,,54000.0,2950.367861730702,,,,530.930102867621,38693.85694532064,,,,,25367.922918473618,,,,,,1.54686,108.95885,,4.7,0.708576,,,,1.0668,0.034200413846,,,,,2.112272,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,12,ALABAMA,BARBOUR,,,86.36,1240.89,,14000.0,,8.70912,,,12.7,0.987737584,,,,,65.328,,,,,,,,,96.52,1240.89,,,,,17.779999999999998,0.987737584,,,103.436,,,,57.03599680093922,3678.020062895327,,26000.0,,18744.70671431056,,,328.6710160609083,483.3711048759605,,,,,1279.2836664895497,,,,,,0.74676,129.07433,,3.72,,0.9684360000000001,,,0.6604,0.0308667995,,,,,2.1340480000000004,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,13,ALABAMA,BIBB,,,,78.372,,9400.0,,,,,,,,,,,,,,,,,,,,,78.372,,,,,,,,,,,,,,209.7620817119991,,18000.0,,,,,,,,,,,,,,,,,,116.62189000000001,,3.82,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,14,ALABAMA,BLOUNT,,,17.779999999999998,341.789,,39000.0,,,,,,8.272302265999999,,,,,87.104,,,,,,,,,45.72,341.789,,,,,,8.395769464,,,152.43200000000002,,,,21.673678784356905,821.8076078031745,,60000.0,,,,,,4060.317280958068,,,,,2313.598120247058,,,,,,1.37922,104.64839,,3.08,,,,,,0.030990266698,,,,,2.8907640000000003,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,15,ALABAMA,BULLOCK,,,25.4,130.62,,34000.0,,0.517104,,,,5.309089514,,,,,27.220000000000002,,,,,,,,,30.48,130.62,,,,,,6.1733599,,,54.440000000000005,,,,13.688639232225414,224.129347582684,,68000.0,,1097.2511247401305,,,,1909.315864260044,,,,,353.84441839072645,,,,,,0.6095999999999999,74.71464,,4.0,,0.954828,,,,0.022717964431999995,,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,16,ALABAMA,BUTLER,,,55.879999999999995,206.815,,16000.0,,0.6940080000000001,,,,2.963212752,,,,,87.104,,,,,,,,,63.5,206.815,,,,,,3.08667995,,,114.324,,,,56.46563683292983,468.3728673843268,,44000.0,,1463.0014996535074,,,,1401.7762041402857,,,,,1714.7844891242898,,,,,,1.143,98.66164,,5.5,,0.9480240000000001,,,,0.029879061916000003,,,,,2.144936,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,17,ALABAMA,CALHOUN,,,27.939999999999998,171.983,,18000.0,,,,,,8.64270386,,,,,76.21600000000001,,,,,,,,,30.48,171.983,,,,,,8.889638256,,,92.548,,,,34.22159808056354,574.6906348273948,,48000.0,,,,,,3939.474504739078,,,,,1905.3160990269885,,,,,,1.3842999999999999,145.59776,,5.34,,,,,,0.028767857134,,,,,2.722,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,18,ALABAMA,CHAMBERS,,,,69.664,,20000.0,,,,,,,,,,,,,,,,,,,,,69.664,,,,,,,,,,,,,,186.7744563189033,,50000.0,,,,,,,,,,,,,,,,,,116.86135999999999,,5.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,19,ALABAMA,CHEROKEE,,,38.1,3461.4300000000003,,16000.0,,,,,12.7,28.644389936,,,,,223.204,,,,,,,,,50.8,3461.4300000000003,,,,,17.779999999999998,28.891324332,,,250.424,,,,27.947638432460217,9884.678919031192,,32000.0,,,,,758.471575525173,14984.504251154778,,,,,6804.700353667817,,,,,,0.83058,124.28493,,4.0,,,,,1.524,0.032965741866,,,,,3.32084,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,20,ALABAMA,CHILTON,,,12.7,370.09000000000003,,21000.0,,,,,,1.2346719800000001,,,,,,,,,,,,,,25.4,370.09000000000003,,,,,,1.2346719800000001,,,,,,,9.125759488150274,1471.2080251581308,,36000.0,,,,,,652.5509915825467,,,,,,,,,,,0.8128,173.13681,,3.42,,,,,,0.033336143459999995,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,21,ALABAMA,CHOCTAW,,,12.7,113.20400000000001,,10000.0,,,,,,,,,,,,,,,,,,,,22.86,113.20400000000001,,,,,,,,,,,,,10.266479424169061,270.1045983688756,,20000.0,,,,,,,,,,,,,,,,,0.9144,103.92998,,4.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,22,ALABAMA,CLARKE,,,22.86,,,16000.0,,,,,,0.8642703860000001,,,,,,,,,,,,,,27.939999999999998,,,,,,,0.8642703860000001,,,,,,,11.407199360187846,,,46000.0,,,,,,604.2138810949506,,,,,,,,,,,0.5638799999999999,,,5.76,,,,,,0.044077789686,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,23,ALABAMA,CLAY,,,,,,9600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,24,ALABAMA,CLEBURNE,,,,,,8000.0,,,,,,1.3581391779999998,,,,,,,,,,,,,,,,,,,,,1.3581391779999998,,,,,,,,,,12000.0,,,,,,773.3937678015367,,,,,,,,,,,,,,3.0,,,,,,0.035928954618,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,25,ALABAMA,COFFEE,,,88.89999999999999,587.79,,20000.0,7.26,12.51936,,,12.7,6.9141630880000005,,,,,146.988,,,,,,,,,185.42,674.87,,10.164,,,12.7,7.037630286,,,174.208,,,,85.55399520140884,1356.269898192652,,60000.0,221.27758962980263,32460.34577356219,,,328.6710160609083,3987.811615226674,,,,,1660.3468862949474,,,,,,1.0896599999999999,99.38005,,6.0,0.4356,1.1657520000000001,,,0.6604,0.03642282341,,,,,1.230344,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,26,ALABAMA,COLBERT,,,15.24,7728.35,,18000.0,,,,,,9.383507048,,,,,304.86400000000003,,,,,,,,,35.559999999999995,7728.35,,,,,,10.741646226,,,326.64,,,,18.821878944309944,19022.26001278677,,32000.0,,,,,,3891.1373942514824,,,,,7076.8883678145285,,,,,,1.397,107.28256,,3.56,,,,,,0.026175045976,,,,,2.526016,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
