year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1975,-36,UTAH,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,4866.606445829222,,,,,,,,,,,,,,,,,,,18.6,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,29.209999999999997,,,,,,,,151.13,,,,,,201.428,,,,,,,,39.37,,,,,,320.03999999999996,,,,356.582,,,25.4140975977414,,,,,,,,5222.501129812261,,,,,,2373.267225928611,,,,,2.40792,,,,,,,,11.65352,,,,,,12.107456,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,705.1039999999999,,,,,,,,2.286,,,,,,5.444,,,,,,,,,,,,,,4.064,,,,5.9884,,,156.94870984612658,,,,,,,,102.93258885392689,,,,,,75.93366468280762,,,,,0.61722,,,,,,,,3.3528,,,,,,2.9942,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,10,ALABAMA,AUTAUGA,,,218.44,2938.9500000000003,,,,0.13608,,,71.11999999999999,4.568286326,,,,,136.1,,,,,,,,241.29999999999998,2982.4900000000002,,,,,86.36,4.9386879200000005,,,185.096,,,241.4815191216102,10419.863837703853,,,,329.4916630516374,,,3186.6108588684983,1607.587243139425,,,,,1360.8183634911757,,,,,2.85496,155.67727000000002,,,,1.08864,,,1.143,0.019631284481999998,,,,,1.8890680000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,11,ALABAMA,BALDWIN,,,728.98,,,,117.612,,,,33.019999999999996,170.38473324000003,,,,,756.716,,,,,,,,825.5,,,406.56,,,58.419999999999995,172.85407719999998,,,1088.8,,,846.8510349329783,,,,3719.1715319908362,,,,1315.109243342555,101523.22149046605,,,,,7566.150101010938,,,,,2.96672,,,,0.577896,,,,1.016,0.033336143459999995,,,,,1.845516,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,12,ALABAMA,BARBOUR,,,411.47999999999996,454.993,,,,10.11528,,,,2.963212752,,,,,27.220000000000002,,,,,,,,457.2,457.17,,,,,,3.08667995,,,54.440000000000005,,,385.4947388421448,785.7602238268479,,,,21634.78869781834,,,,1245.198932397826,,,,,176.90638725385284,,,,,2.413,75.86845,,,,0.961632,,,,0.02345876762,,,,,1.06158,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,13,ALABAMA,BIBB,,,30.48,283.01,,,,,,,,2.345876762,,,,,27.220000000000002,,,,,,,,33.019999999999996,285.187,,,,,,2.4693439600000002,,,54.440000000000005,,,19.988616088111215,407.1148985769538,,,,,,,,1144.3841391839974,,,,,299.38003996805867,,,,,1.70942,63.176539999999996,,,,,,,,0.027286250758,,,,,1.7965200000000001,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,14,ALABAMA,BLOUNT,,,167.64,1240.89,,,,,,,,8.02536787,,,,,,,,,,,,,200.66,1262.66,,,,,,8.395769464,,,,,,131.92486618153401,2214.9328048452453,,,,,,,,5313.212074782845,,,,,,,,,,1.9583399999999997,78.41554,,,,,,,,0.037040159399999995,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,15,ALABAMA,BULLOCK,,,101.6,,,,,0.86184,,,,18.767014096,,,,,27.220000000000002,,,,,,,,106.67999999999999,,,,,,,19.75475168,,,54.440000000000005,,,70.43607573905855,,,,,1591.170156153532,,,,8691.870009516555,,,,,299.38003996805867,,,,,1.83388,,,,,0.830088,,,,0.025928111580000003,,,,,1.7965200000000001,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,16,ALABAMA,BUTLER,,,215.89999999999998,152.39000000000001,,,,1.08864,,,,10.000843038,,,,,70.772,,,,,,,,238.76,178.514,,,,,,10.49471183,,,103.436,,,153.7219761061886,170.81743996235824,,,,2581.0180272378257,,,,4414.053108281132,,,,,884.5319362692644,,,,,1.8389600000000002,48.67772,,,,1.06596,,,,0.024693439600000002,,,,,2.2919240000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,17,ALABAMA,CALHOUN,,,68.58,544.25,,,,,,,,12.840588592000001,,,,,,,,,,,,,83.82,566.02,,,,,,13.58139178,,,,,,55.25424590070743,1116.0072744207407,,,,,,,,6512.090696785128,,,,,,,,,,1.98628,89.73594,,,,,,,,0.028397455540000005,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,18,ALABAMA,CHAMBERS,,,76.2,134.974,,,,,,,,0.740803188,,,,,92.548,,,,,,,,78.74,134.974,,,,,,0.8642703860000001,,,119.768,,,61.39360655634158,185.0522266258881,,,,,,,,408.70862113714196,,,,,1110.4277846087994,,,,,2.14884,60.34644,,,,,,,,0.0308667995,,,,,2.3137000000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,19,ALABAMA,CHEROKEE,,,208.28,3592.05,,,,,,,,20.248620472,,,,,,,,,,,,,233.67999999999998,3853.29,,,,,,20.98942366,,,,,,214.63966323186088,7402.089065035524,,,,,,,,10108.726562791979,,,,,,,,,,2.6416,89.97541000000001,,,,,,,,0.027903586748,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,20,ALABAMA,CHILTON,,,198.12,835.9680000000001,,,,,,,,3.4570815440000002,,,,,59.884,,,,,,,,203.2,849.03,,,,,,3.580548742,,,87.104,,,163.33554860570877,1320.9882023755706,,,,,,,,1553.0927603211396,,,,,808.3261079137584,,,,,2.20726,69.35922000000001,,,,,,,,0.025187308392,,,,,2.4824640000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,21,ALABAMA,CHOCTAW,,,106.67999999999999,239.47,,,,,,,,0.740803188,,,,,,,,,,,,,124.46,272.125,,,,,,0.740803188,,,,,,89.94877239650046,353.02270925554035,,,,,,,,408.70862113714196,,,,,,,,,,2.1234399999999996,64.17796,,,,,,,,0.0308667995,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,22,ALABAMA,CLARKE,,,134.62,43.54,,,,,,,,2.345876762,,,,,,,,,,,,,144.78,54.425000000000004,,,,,,2.4693439600000002,,,,,,105.93966526698942,79.71480531576718,,,,,,,,1144.3841391839974,,,,,,,,,,2.0599399999999997,79.00332999999999,,,,,,,,0.027286250758,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,23,ALABAMA,CLAY,,,40.64,,,,,,,,,,,,,,,,,,,,,,43.18,,,,,,,,,,,,,36.55061227540337,,,,,,,,,,,,,,,,,,,2.36728,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,24,ALABAMA,CLEBURNE,,,45.72,,,,,,,,,1.2346719800000001,,,,,,,,,,,,,48.26,,,,,,,1.2346719800000001,,,,,,34.26619900819065,,,,,,,,,517.6975867737132,,,,,,,,,,1.97866,,,,,,,,,0.02345876762,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,25,ALABAMA,COFFEE,,,698.5,108.85000000000001,,,,12.20184,,,48.26,13.951793374,,,,,65.328,,,,,,,,843.28,113.20400000000001,,,,,66.03999999999999,14.198727769999998,,,119.768,,,510.4235893928399,176.51135462777017,,,,30651.877209998147,,,1633.7703292294045,5858.156902965701,,,,,721.2337326503232,,,,,1.8110199999999999,71.10082000000001,,,,1.129464,,,0.8635999999999999,0.02345876762,,,,,1.8564040000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,26,ALABAMA,COLBERT,,,43.18,5355.42,,,,,,,,20.37208767,,,,,195.984,,,,,,,,78.74,5442.5,,,,,,21.977161243999998,,,239.536,,,44.49846676758092,10818.437864282689,,,,,,,,8991.589665017122,,,,,2449.4730542841166,,,,,2.16408,88.71275,,,,,,,,0.024693439600000002,,,,,2.4498,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,27,ALABAMA,CONECUH,,,434.34,239.47,,,,1.1340000000000001,,,,11.605916612,,,,,59.884,,,,,,,,490.21999999999997,248.178,,,,,,11.729383810000002,,,87.104,,,398.7728909578187,375.79836791718816,,,,2471.18747288728,,,,7928.947250060554,,,,,688.5740919265351,,,,,2.34696,68.74966,,,,0.9797760000000001,,,,0.03827483138,,,,,2.112272,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,28,ALABAMA,COOSA,,,15.24,,,,,,,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,,,12.849824628071493,,,,,,,,,,,,,,,,,,,2.1234399999999996,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,29,ALABAMA,COVINGTON,,,515.62,,,,27.588,5.2164,,,12.7,45.435928864,,,,,146.988,,,,,,,,574.04,,,72.6,,,35.559999999999995,48.76954321,,,228.648,,,338.14075549054803,,,,961.0339238664321,13472.548000333616,,,316.1320296496526,24059.31416427309,,,,,1763.6205990845638,,,,,1.68656,,,,0.6809879999999999,1.161216,,,0.635,0.029632127520000003,,,,,2.144936,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,30,ALABAMA,CRENSHAW,,,502.91999999999996,,,,,4.35456,,,12.7,9.753908642,,,,,43.552,,,,,,,,574.04,,,,,,15.24,9.877375840000001,,,76.21600000000001,,,414.6210079991069,,,,,11290.580987236104,,,518.4565286254302,5176.975867737131,,,,,413.68878250131746,,,,,2.0955,,,,,1.1657520000000001,,,1.0413999999999999,0.029755594718000003,,,,,1.627756,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,31,ALABAMA,CULLMAN,,,391.15999999999997,1373.6870000000001,,,,,,,,24.6934396,,,,,27.220000000000002,,,,,,,,449.58,1425.935,,,,,,25.063841194000002,,,32.664,,,432.42039470613923,2351.586756815132,,,,,,,,13623.620704571398,,,,,408.24550904735275,,,,,2.8016199999999998,74.95411,,,,,,,,0.0308667995,,,,,2.9942,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,32,ALABAMA,DALE,,,533.4,,,,,7.711200000000001,,,27.939999999999998,2.345876762,,,,,27.220000000000002,,,,,,,,586.74,,,,,,43.18,2.4693439600000002,,,54.440000000000005,,,379.7837056741131,,,,,21005.093519541882,,,890.2277954934217,1089.889656365712,,,,,244.94730542841162,,,,,1.8415,,,,,1.22472,,,0.8128,0.026051578778,,,,,1.46988,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,33,ALABAMA,DALLAS,,,226.06,3744.44,,,13.068,,,,30.48,46.547133646,,,,,206.872,,,,,,,,261.62,3809.75,,60.984,,,55.879999999999995,46.91753524,,,239.536,,,237.1982442455864,12526.612263906272,,,441.83757800051137,,,,1213.9469938546663,23432.627611862805,,,,,1864.3211579829106,,,,,2.65176,146.79511,,,0.582252,,,,1.016,0.028150521144,,,,,1.8291840000000001,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
