year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1989,-42,CONNECTICUT,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.285768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.6973217237765,,,,,,,,,,,,,,,,,,,0.77112,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,7.62,,,,,,,,112.268,2.4693439600000002,,,,0.0049896,114.324,,,,,,,10.16,,,,,,219.456,4.197884732,,,250.424,,,11.648911879693996,,,,,,,,6849.4841624273495,1397.2293643523806,,,,8.407003223053096,2054.808625473247,,,,,2.2098,,,,,,,,9.2964,0.10618179028000001,,,,1.42884,11.86792,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,,432.72486,,,,,,,,,,,,,,,,,,,,,483.07334999999995,,,,,,,,,,,,,3297.475389337243,,,,,,,,,,,,,,,,,,,1138.5109,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,67.48700000000001,,53.339999999999996,357.028,,,24.684,0.13608,,74.92999999999999,91.44,4.074417534,,,,0.013608,130.656,,,,,80.549,,82.55,409.276,,52.272,,265.43,259.08,4.32135193,,,146.988,3638.609068891428,,67.69809942391396,993.0883259524315,,,1306.4893464738973,331.28375560718587,,2808.2931702591427,3604.326045590463,1715.6791664750967,,,,13.178545592894041,2307.9175025182963,,,7.092666,,5.097779999999999,503.5401,,,3.8565120000000004,3.42468,,3.4086799999999995,5.968999999999999,0.082599555462,,,,0.437724,6.957432,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,81.28,152.39000000000001,,,27.588,,49.89489999999999,,40.64,3952.678876772,,,,,92.548,,,,,,,116.83999999999999,174.16,,42.108,54.4308,,60.96,4076.5164763659996,,,168.764,,,116.22029775356239,339.51737639399374,,,1373.8643576149282,,2193.3092241845625,,1745.252611549066,1856986.9461115964,,,,,1687.3925136336597,,,,,16.3322,180.25560000000002,,,8.30544,,655.301473,,6.6802,0.51732755962,,,,,15.553508,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,143.68200000000002,,464.82,,,,130.68,,,,,7.901900672,,,,0.09072000000000001,228.648,,,,,243.824,,358.14,,,392.04,,,,8.64270386,,,348.416,8763.165074898996,,333.3828972953963,,,,7250.137068436987,,,,,5082.853818377301,,,,157.23368190142546,5296.2352121469385,,,9.20871,,15.90294,,,,5.63376,,,,,0.196683246414,,,,5.041764000000001,12.265332,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,15.748,13.062000000000001,,,31.0728,0.07484400000000001,,32.766,32.766,0.7161097484,,,,0.027216,37.019200000000005,,,,,,,65.024,13.062000000000001,,68.8248,,337.058,157.226,1.7532342116,,,70.22760000000001,,,18.951883558117537,25.463803229549526,,,1745.891593045836,181.2424978737374,,1309.6972632598693,1287.4399699688038,456.6915766876156,,,,57.66749778407771,647.74099716905,,,,,9.65454,172.4184,,,11.000352,4.5795456,,4.572,8.65378,0.15223505513399999,,,,2.796444,15.95092,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,93.97999999999999,653.1,,,,,172.36419999999998,,358.14,,,,,,430.076,,,,,,,111.75999999999999,740.1800000000001,,,181.43599999999998,,495.29999999999995,,,,626.0600000000001,,,113.57689082701646,1839.0524554674657,,,,,9337.490722047143,,14316.130117924224,,,,,,6074.613049081175,,,,,6.81482,246.69764,,,,,268.207767,,12.06754,,,,,,18.80902,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,421.64,,,,1.452,,,,2.794,,,,,0.004536,5.444,,,,,9.1434,,,,,7.26,,,4.064,,,,10.888,,,112.45680314627666,,,,55.657617899112225,,,,144.1730418236185,,,,,4.998758673166705,68.04002071103466,,,,,0.7797799999999999,,,,1.3619759999999999,,,,3.9623999999999997,,,,,0.49896,5.444,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,10,ALABAMA,AUTAUGA,,,30.48,2329.39,,12000.0,,0.145152,,,50.8,3.827483138,,,,,108.88000000000001,,,,,,,38.1,2351.16,,,,,60.96,3.827483138,,,152.43200000000002,,,33.60263042219422,7412.796051268862,,34000.0,,275.3050600613733,,,3288.157094222878,1160.2434650982666,,,,,1442.448439073935,,,,,1.5875,140.67774,,5.66,,0.8505,,,1.651,0.018767014095999998,,,,,1.44266,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,11,ALABAMA,BALDWIN,,,231.14,139.328,,26000.0,95.832,,,,12.7,68.89469648400001,,,,,1388.22,,,,,,,279.4,139.328,,108.9,,,25.4,71.61097484000001,,,1633.2,,,421.15296795816755,398.93291726294257,,66000.0,5272.826958863263,,,,682.9249349539823,30289.760248416453,,,,,17690.405384869016,,,,,2.62382,126.67963,,5.08,0.79134,,,,1.3716,0.02716278356,,,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,12,ALABAMA,BARBOUR,,,93.97999999999999,929.5790000000001,,14000.0,,9.02664,,,15.24,0.8642703860000001,,,,,59.884,,,,,,,114.3,936.11,,,,,15.24,0.987737584,,,108.88000000000001,,,108.42448749561336,2942.4839287479454,,28000.0,,19271.354204296127,,,607.0443866257621,394.9764987568567,,,,,762.0482319635884,,,,,1.66116,139.9811,,4.0,,0.9570960000000001,,,1.016,0.028273988341999998,,,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,13,ALABAMA,BIBB,,,,75.1065,,8000.0,,,,,,,,,,,,,,,,,,,75.1065,,,,,,,,,,,,,147.12419643739725,,14000.0,,,,,,,,,,,,,,,,,86.68814,,3.5,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,14,ALABAMA,BLOUNT,,,25.4,252.532,,46000.0,,,,,,7.284564682000001,,,,,65.328,,,,,,,50.8,252.532,,,,,,7.778433474000001,,,136.1,,,38.08298114515345,679.0347527879875,,92000.0,,,,,,3974.4510187408714,,,,,1143.0723479453825,,,,,2.159,119.01659000000001,,4.0,,,,,,0.033706545053999996,,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,15,ALABAMA,BULLOCK,,,15.24,83.8145,,34000.0,,0.48988800000000005,,,,3.580548742,,,,,27.220000000000002,,,,,,,27.939999999999998,83.8145,,,,,,3.827483138,,,38.108000000000004,,,16.129262602653224,118.8310817378978,,74000.0,,688.2626501534331,,,,1209.6155274428738,,,,,353.80810769738025,,,,,1.524,62.74114,,4.36,,0.6305040000000001,,,,0.020865956461999995,,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,16,ALABAMA,BUTLER,,,43.18,174.16,,18000.0,,0.712152,,,12.7,3.4570815440000002,,,,,81.66,,,,,,,60.96,180.691,,,,,17.779999999999998,3.950950336,,,136.1,,,56.00438403699036,455.51914666194153,,40000.0,,1330.641123629971,,,632.3379027351689,1110.8714027536596,,,,,1224.720372798624,,,,,1.8669,115.29392000000001,,4.44,,0.8368920000000001,,,1.27,0.019878218878,,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,17,ALABAMA,CALHOUN,,,20.32,103.4075,,18000.0,,,,,,9.383507048,,,,,125.212,,,,,,,27.939999999999998,103.4075,,,,,,9.753908642,,,152.43200000000002,,,38.08298114515345,183.90524554674658,,32000.0,,,,,,4320.05545515312,,,,,2231.7126793219372,,,,,2.70002,78.54616,,3.56,,,,,,0.028397455540000005,,,,,1.9435080000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,18,ALABAMA,CHAMBERS,,,,69.664,,10000.0,,,,,,,,,,,,,,,,,,,69.664,,,,,,,,,,,,,240.49147494574552,,18000.0,,,,,,,,,,,,,,,,,152.78186,,3.6,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,19,ALABAMA,CHEROKEE,,,38.1,2590.63,,12000.0,,,,,15.24,23.211833224,,,,,223.204,,,,,,,58.419999999999995,2655.94,,,,,17.779999999999998,23.45876762,,,261.312,,,49.28385795255152,8318.175721652846,,30000.0,,,,,885.2730638292363,11602.434650982668,,,,,4708.369433203599,,,,,1.8618199999999998,141.67916,,5.0,,,,,1.4808199999999998,0.0308667995,,,,,2.297368,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,20,ALABAMA,CHILTON,,,,357.028,,20000.0,,,,,,,,,,,27.220000000000002,,,,,,,,357.028,,,,,,,,,38.108000000000004,,,,950.6486539031824,,32000.0,,,,,,,,,,,353.80810769738025,,,,,,117.81924000000001,,3.2,,,,,,,,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,21,ALABAMA,CHOCTAW,,,17.779999999999998,106.673,,14000.0,,,,,,,,,,,,,,,,,,22.86,106.673,,,,,,,,,,,,26.882104337755376,333.8587534540938,,32000.0,,,,,,,,,,,,,,,,2.17678,138.41366,,4.58,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,22,ALABAMA,CLARKE,,,15.24,,,14000.0,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,17.473367819540993,,,48000.0,,,,,,,,,,,,,,,,1.651,,,6.86,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,23,ALABAMA,CLAY,,,,,,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,24,ALABAMA,CLEBURNE,,,,,,10000.0,,,,,,1.111204782,,,,,,,,,,,,,,,,,,,1.2346719800000001,,,,,,,,,16000.0,,,,,,592.4647481352852,,,,,,,,,,,,,3.2,,,,,,0.032965741866,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,25,ALABAMA,COFFEE,,,162.56,398.391,,18000.0,8.712,12.474,,,17.779999999999998,8.64270386,,,,,190.54000000000002,,,,,,,190.5,398.391,,24.684,,,25.4,9.383507048,,,299.42,,,227.60181672632888,611.1312775091887,,52000.0,351.5217972575509,26750.4750026301,,,809.3925155010161,3702.904675845532,,,,,3129.8409527075946,,,,,2.01676,67.77001,,5.78,0.5808,0.961632,,,1.16078,0.026421980371999998,,,,,1.791076,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,26,ALABAMA,COLBERT,,,27.939999999999998,6509.2300000000005,,20000.0,,,,,,10.49471183,,,,,195.984,,,,,,,38.1,6552.77,,,,,,10.865113424,,,326.64,,,53.76420867551075,17711.489801886673,,50000.0,,,,,,5035.950359149924,,,,,3810.241159817942,,,,,2.77114,120.14863,,5.0,,,,,,0.029632127520000003,,,,,2.117716,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,27,ALABAMA,CONECUH,,,165.1,60.956,,12000.0,,0.8255520000000001,,,,5.185622316,,,,,125.212,,,,,,,203.2,100.142,,,,,,7.40803188,,,179.65200000000002,,,233.87430773847174,248.97940935559538,,24000.0,,1881.2512437527173,,,,1678.6501197166413,,,,,2231.7126793219372,,,,,2.0396199999999998,174.13823,,4.0,,1.022868,,,,0.020001686076,,,,,1.9435080000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
