year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1968,-27,OREGON,OTHER (COMBINED) COUNTIES,3.2655000000000003,,,,,,,,,,,,,,,,10.885,,,,,,,,,,,,,81.23275537132494,,,,,,,,,,,,,,,,0.511595,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,16,ALABAMA,BUTLER,,,287.02,925.225,,,,0.775656,,,,1.3581391779999998,,,10.888,,,,337.82,990.535,,,,,,,,,19.054000000000002,,,262.03264785618364,1976.1670394123098,,,,1033.540561647294,,,,562.7028840646317,,,150.57541981194268,,,,0.9398,72.9295,,,,0.54432,,,,0.02222409564,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,17,ALABAMA,CALHOUN,,,124.46,849.03,,,,,,,,3.70401594,,,13.610000000000001,,,,153.67,894.7470000000001,,,,,,,,,19.054000000000002,,,122.86698320529183,1519.6474385354154,,,,,,,,2046.1923056895698,,,202.69768051607667,,,,1.016,60.956,,,,,,,,0.029632127520000003,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,18,ALABAMA,CHAMBERS,,,73.66,533.365,,,,0.12247200000000001,,,,0.061733599,,,13.610000000000001,,,,87.63,576.905,,,,,,,,,24.498,,,60.17974687606132,1050.6204513331268,,,,93.43166383312528,,,,19.893536305315262,,,166.50166613820588,,,,0.8382,67.2693,,,,0.3116232,,,,0.01728540772,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,19,ALABAMA,CHEROKEE,,,353.06,3570.28,,,,,,,,5.185622316,,,43.552,,,,381.0,3668.245,,,,,,,,,57.162,,,374.8696732487986,10943.963034720071,,,,,,,,2984.0304457972893,,,602.3016792477707,,,,1.0922,104.49600000000001,,,,,,,,0.0308667995,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,20,ALABAMA,CHILTON,,,200.66,1164.695,,,,,,,,0.493868792,,,5.444,,,,215.89999999999998,1208.2350000000001,,,,,,,,,8.166,,,158.59870791295324,1913.6301077853382,,,,,,,,227.35470063217437,,,72.39202875574168,,,,0.8128,55.9489,,,,,,,,0.024693439600000002,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,21,ALABAMA,CHOCTAW,,,215.89999999999998,589.967,,,,,,,,0.061733599,,,2.722,,,,233.67999999999998,607.383,,,,,,,,,5.444,,,165.49430390916862,831.7411906387254,,,,,,,,31.261271336923976,,,34.74817380275601,,,,0.7874,48.1117,,,,,,,,0.02716278356,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,22,ALABAMA,CLARKE,,,200.66,457.17,,,,,,,,1.481606376,,,27.220000000000002,,,,226.06,478.94,,,,,,,,,38.108000000000004,,,158.59870791295324,544.071305154655,,,,,,,,750.2705120861756,,,347.48173802755997,,,,0.8128,40.492200000000004,,,,,,,,0.02716278356,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,23,ALABAMA,CLAY,,,69.85,4.354,,,,,,,,0.037040159399999995,,,2.722,,,,81.28,4.354,,,,,,,,,5.444,,,56.73194887795363,6.253693162697183,,,,,,,,17.051602547413083,,,33.30033322764117,,,,0.8382,48.9825,,,,,,,,0.024693439600000002,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,24,ALABAMA,CLEBURNE,,,71.11999999999999,54.425000000000004,,,,,,,,0.246934396,,,5.444,,,,77.47,65.31,,,,,,,,,8.166,,,70.20970468873821,62.53693162697183,,,,,,,,136.41282037930466,,,75.28770990597134,,,,1.016,39.186,,,,,,,,0.029632127520000003,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,25,ALABAMA,COFFEE,,,632.4599999999999,740.1800000000001,,,,10.61424,,,,3.2101471480000003,,,27.220000000000002,,,,787.4,790.251,,,,,,,,,43.552,,,452.60184629704446,1094.396303472007,,,,15203.925630548352,,,,1256.1347209927637,,,361.96014377870836,,,,0.7365999999999999,50.5064,,,,0.585144,,,,0.02098942366,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,26,ALABAMA,COLBERT,,,123.19,3374.35,,,,,,,,12.96405579,,,489.96000000000004,,,,161.29,3483.2000000000003,,,,,,,,,582.508,,,109.70266357615343,9192.92894916486,,,,,,,,6877.479694123275,,,7036.505195058091,,,,0.9144,92.9579,,,,,,,,0.028397455540000005,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,27,ALABAMA,CONECUH,,,396.24,1327.97,,,,0.9072,,,,3.2101471480000003,,,65.328,,,,487.68,1371.51,,,,,,,,,87.104,,,332.2423525449218,2595.282662519331,,,,1309.5543178766884,,,,1256.1347209927637,,,903.4525188716561,,,,0.8635999999999999,66.6162,,,,0.58968,,,,0.02098942366,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,28,ALABAMA,COOSA,,,29.209999999999997,58.779,,,,,,,,0.024693439600000002,,,2.722,,,,33.019999999999996,60.956,,,,,,,,,5.444,,,23.821149805107602,68.79062478966901,,,,,,,,11.367735031608719,,,33.30033322764117,,,,0.8382,39.8391,,,,,,,,0.024693439600000002,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,29,ALABAMA,COVINGTON,,,690.88,1436.82,,,,4.44528,,,,14.939530957999999,,,179.65200000000002,,,,861.06,1513.015,,,,,,,,,250.424,,,579.8569360453824,2532.7457308923595,,,,7404.018643379738,,,,5854.383541278491,,,2200.717674174547,,,,0.8635999999999999,60.0852,,,,0.6804,,,,0.02098942366,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,30,ALABAMA,CRENSHAW,,,373.38,435.40000000000003,,,,3.58344,,,,1.6050735740000002,,,16.332,,,,487.68,470.232,,,,,,,,,24.498,,,331.61548018162955,881.7707359403028,,,,5769.594119722103,,,,628.0673604963819,,,217.176086267225,,,,0.9144,69.0109,,,,0.6577200000000001,,,,0.02098942366,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,31,ALABAMA,CULLMAN,,,477.52,2873.64,,,,,,,,6.049892702,,,5.444,,,,500.38,3374.35,,,,,,,,,10.888,,,495.2291670009213,5597.055380613979,,,,,,,,3495.578522219681,,,75.28770990597134,,,,1.0668,66.3985,,,,,,,,0.0308667995,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,32,ALABAMA,DALE,,,388.62,587.79,,,,7.0308,,,,0.246934396,,,16.332,,,,508.0,661.808,,,,,,,,,27.220000000000002,,,287.7344147511682,587.8471572935352,,,,10851.672222558942,,,,96.62574776867413,,,199.80199936584702,,,,0.762,34.1789,,,,0.6305040000000001,,,,0.02098942366,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,33,ALABAMA,DALLAS,,,373.38,3635.59,,,,,,,,23.829169214,,,87.104,,,,406.4,3700.9,,,,,,,,,130.656,,,258.2714136764298,9130.392017537888,,,,,,,,10969.864305502415,,,1019.2797648808428,,,,0.7111999999999999,85.5561,,,,,,,,0.024693439600000002,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,34,ALABAMA,DE KALB,,,878.8399999999999,4266.92,,,,,,,,2.839745554,,,10.888,,,,914.4,4593.47,,,,,,,,,13.610000000000001,,,1127.7433815628572,6628.9147524590135,,,,,,,,1634.1119107937534,,,156.366782112402,,,,1.3208,52.9011,,,,,,,,0.0308667995,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,35,ALABAMA,ELMORE,,,223.51999999999998,2329.39,,,,,,,,4.691753524,,,24.498,,,,256.53999999999996,2394.7000000000003,,,,,,,,,38.108000000000004,,,165.49430390916862,6628.9147524590135,,,,,,,,2486.692038164407,,,327.21196997595234,,,,0.762,97.0942,,,,,,,,0.028397455540000005,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,36,ALABAMA,ESCAMBIA,,,314.96,1295.315,,,,0.308448,,,,34.447348242,,,413.744,,,,368.3,1360.625,,,,,,,,,525.346,,,295.2568831106758,4221.242884820599,,,,556.5605850975926,,,,17449.473273519387,,,5617.621431445554,,,,0.9652,111.24470000000001,,,,0.7371000000000001,,,,0.02716278356,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,37,ALABAMA,ETOWAH,,,243.84,1556.555,,,,,,,,4.32135193,,,13.610000000000001,,,,271.78,1600.095,,,,,,,,,17.9652,,,264.5401373093528,3020.533797582739,,,,,,,,2586.1597196909834,,,188.21927476492837,,,,1.1176,66.1808,,,,,,,,0.032101471480000004,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,38,ALABAMA,FAYETTE,,,184.15,1273.545,,,,,,,,5.309089514,,,10.888,,,,203.2,1327.97,,,,,,,,,16.332,,,177.40487881172243,2526.492037729662,,,,,,,,3182.965808850441,,,150.57541981194268,,,,0.9905999999999999,67.7047,,,,,,,,0.032101471480000004,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,39,ALABAMA,FRANKLIN,,,161.29,1545.67,,,,,,,,5.55602391,,,19.054000000000002,,,,187.95999999999998,1698.06,,,,,,,,,27.220000000000002,,,139.16566465089178,2501.4772650788736,,,,,,,,3211.385146429464,,,283.7767527225074,,,,0.889,55.2958,,,,,,,,0.0308667995,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,40,ALABAMA,GENEVA,,,952.5,2089.92,,,,7.711200000000001,,,,5.309089514,,,48.996,,,,1193.8,2209.655,,,,,,,,,76.21600000000001,,,776.067985755874,3283.1889104160214,,,,13014.955220743701,,,,2316.176012690277,,,573.3448677454741,,,,0.8382,53.5542,,,,0.6894720000000001,,,,0.02345876762,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
