year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1990,-45,NEVADA,OTHER (COMBINED) COUNTIES,34.832,,,,,,,,,,,,,,,,136.1,50.071000000000005,,,146.988,50.071000000000005,,,,,,,,,,,,146.988,2352.798696776437,,,,,,,,,,,,,,,,3984.460640954051,,,7.872032000000001,,,,,,,,,,,,,,,,26.798090000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-14,NEW MEXICO,OTHER (COMBINED) COUNTIES,,,685.8,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,1000.0,,38.108000000000004,,,232.08033681002908,,,,,,,,,,16451.306328409366,,,,,14.49,,,,1.9304,,,,,,,,,,20.0,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,202.438,,,100.0,1.8876,,,,,,,,,0.0149688,8.166,,,,,,,212.09,,,3.7752,,,,,,,19.054000000000002,,,200.72913341639355,,,200.0,97.8071921397073,,,,,,,,,19.63147802969127,133.35967992264244,,,,,8.10768,,,4.0,1.4883,,,,,,,,,1.6483824,3.5767080000000004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,56.602000000000004,,,,63.5,,,,,134.62,81.28,1.111204782,,,2.6308800000000003,,342.97200000000004,,,,201.428,69.664,,,,71.11999999999999,,,175.26,330.2,1.3581391779999998,,2.6308800000000003,364.748,2019.4855480664414,,,,1021.08,,,,,5665.220661985958,2910.511710619745,462.7510503380799,,,1420.848295232339,,4999.627184038656,,,5.422907,,,,3.99542,,,,,8.85444,4.97332,0.076302728364,,,6.5064384,,25.935216,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,12.7,5.4425,,379700.0,,,,,72.39,2.345876762,,,,0.0040824,76.21600000000001,,,,,,,20.32,5.4425,,,,,132.07999999999998,4.197884732,,,190.54000000000002,,,18.54833101210759,13.04246704197801,,805300.0,,,,,3796.319622547493,1346.6300406663702,,,,7.407247497314068,1344.4833037099052,,,,,2.0827999999999998,105.84574,,33.4,,,,,5.2578,0.1111204782,,,,0.8210160000000001,5.49844,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,29.3895,235.86679999999998,59.69,,,,,,,,,0.6543761494,700.0,,,,5.444,,,,,31.1311,254.01039999999998,63.5,,,,,,,0.6914163087999999,800.0,,5.444,1481.3917720444229,2737.3159227459955,36.418064548162455,,,,,,,,,362.36590185204136,12795.46047765173,,,,108.86504483481013,52.4,,8.960532,1217.43556,2.12598,,,,,,,,,0.139147532146,60.0,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,62.044500000000006,,17.779999999999998,407.099,,,38.478,0.154224,,81.28,71.11999999999999,2.839745554,,,,0.024948,117.046,,,,,72.9295,,30.48,426.692,,87.12,,254.0,364.49,3.2101471480000003,,,141.544,3287.3826235515216,,12.848112213264766,881.7841847946002,,,1922.568239522306,387.30077952929884,,2990.337679705784,2072.790513910932,1172.7923445076206,,,,45.89766854163932,2144.6413832457597,,,6.746523,,2.03454,381.75872,,,4.32696,2.816856,,3.2893,4.50342,0.07506805638399999,,,,0.832356,7.093532000000001,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,93.97999999999999,195.93,,,33.396,,49.89489999999999,,99.06,4138.126608168,,,,,92.548,,,,,,,116.83999999999999,239.47,,65.34,63.502599999999994,,124.46,4199.983674366,,,152.43200000000002,,,112.73766068822464,453.6510275470612,,,1429.1528523100512,,1983.9835465004178,,5031.388939749611,2215407.1871931506,,,,,1303.6589118968514,,,,,13.1318,302.69008,,,7.53588,,581.95597,,7.6453999999999995,0.57041845476,,,,,12.412320000000001,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,176.33700000000002,,584.1999999999999,,,,,,,,,7.901900672,,,,0.117936,195.984,,,,,276.47900000000004,,497.84,,,,,,,9.136572652000002,,,364.748,10469.954200655144,,372.5047745212046,,,,,,,,,4867.4554924449885,,,,203.9083450625641,4270.231383645429,,,9.051966,,16.5735,,,,,,,,,0.22014201403400002,,,,5.638248,11.971356,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,12.7,10.885,,,29.766,0.06804,,41.91,39.37,1.296405579,,,,0.03402,19.054000000000002,,,,,,,100.33,19.593,,61.71,,473.71,134.62,2.592811158,,,54.440000000000005,,,9.047966347369554,21.54842380848541,,,1480.2461616367639,133.39338012291765,,1305.0317619525242,1045.2533360747434,511.7194154532207,,,,77.25350150572955,359.2546479548735,,,,,5.0368200000000005,79.4605,,,10.094304000000001,3.309012,,3.5839399999999997,6.355079999999999,0.113219420566,,,,3.054996,14.48104,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,477.52,370.09000000000003,,,,,167.82829999999998,,426.71999999999997,2.963212752,,,,,811.1560000000001,,,,,,,640.0799999999999,370.09000000000003,,,167.82829999999998,,482.59999999999997,4.32135193,,,1192.236,,,631.8194900368159,1190.8339473110357,,,,,9364.76637316023,,24063.604647454376,1033.2325039294694,,,,,10347.622511548703,,,,,15.323819999999998,259.2807,,,,,252.286758,,9.73074,0.021730226848000002,,,,,9.673988,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,1.0885,,337.82,,,,1.452,,,,3.556,,,,,0.002268,4.8996,,,,,9.1434,,,,,2.178,,,5.588,,,,8.166,54.462932795750845,,59.71657789263906,,,,94.88757446389513,,,,146.79102540516976,,,,,4.089891256185681,84.37040974697786,,,1.0885,,0.5765800000000001,,,,1.8876,,,,6.2992,,,,,0.81648,3.7019200000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,10,ALABAMA,AUTAUGA,,,38.1,2655.94,,10000.0,,0.15876,,,50.8,1.6050735740000002,,,,,190.54000000000002,,,,,,,63.5,2677.71,,,,,63.5,1.6050735740000002,,,255.86800000000002,,,34.83467043737278,7655.3610898566585,,22000.0,,206.98972777694118,,,2530.879748364996,391.74692092112576,,,,,4626.764405479431,,,,,1.3030199999999998,127.07149000000001,,4.4,,0.5828760000000001,,,1.27,0.015186465354000001,,,,,2.6457840000000004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,11,ALABAMA,BALDWIN,,,287.02,600.852,,36000.0,79.86,,,,12.7,49.510346398,,,,,1088.8,,,,,,,325.12,600.852,,145.2,,,20.32,53.831698328,,,1442.66,,,351.0610942779387,1973.3819698297161,,88000.0,4452.416955613541,,,,835.1903169604485,18607.978743753476,,,,,19813.438159935446,,,,,1.74498,144.87935000000002,,4.88,0.80586,,,,1.6764,0.02345876762,,,,,1.981616,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,12,ALABAMA,BARBOUR,,,160.01999999999998,1034.075,,17000.0,,8.52768,,,12.7,,,,,,32.664,,,,,,,162.56,1038.429,,,,,15.24,,,,81.66,,,145.21985987528134,2710.5648895936906,,14000.0,,9953.906020206683,,,278.3967723201495,,,,,,653.1902690088609,,,,,1.2953999999999999,115.62047000000001,,1.64,,0.52164,,,0.5588,,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,13,ALABAMA,BIBB,,,,43.54,,9000.0,,,,,,,,,,,,,,,,,,,43.54,,,,,,,,,,,,,164.4484974858097,,12000.0,,,,,,,,,,,,,,,,,166.67112,,2.66,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,14,ALABAMA,BLOUNT,,,43.18,261.24,,44000.0,,,,,,6.1733599,,,,,43.552,,,,,,,63.5,263.41700000000003,,,,,,6.2968270980000005,,,81.66,,,50.21621322790102,578.405060122503,,84000.0,,,,,,2056.671334835911,,,,,1061.434187139399,,,,,1.6586199999999998,97.63845,,3.82,,,,,,0.020742489264000002,,,,,2.656672,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,15,ALABAMA,BULLOCK,,,25.4,106.673,,30000.0,,0.70308,,,,2.222409564,,,,,27.220000000000002,,,,,,,27.939999999999998,106.673,,,,,,2.345876762,,,59.884,,,23.52471250316084,221.15487592919234,,64000.0,,850.9577697496471,,,,734.5254767271109,,,,,489.89270175664564,,,,,1.3208,91.47754,,4.26,,0.542052,,,,0.020619022065999998,,,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,16,ALABAMA,BUTLER,,,58.419999999999995,204.638,,16000.0,,0.707616,,,,2.4693439600000002,,,,,76.21600000000001,,,,,,,71.11999999999999,205.72650000000002,,,,,,2.4693439600000002,,,108.88000000000001,,,66.50255265316622,561.3931465894882,,38000.0,,1255.7376818467765,,,,807.978024399822,,,,,1415.245582852532,,,,,1.62306,121.10650999999999,,4.76,,0.7938000000000001,,,,0.020372087669999997,,,,,2.019724,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,17,ALABAMA,CALHOUN,,,33.019999999999996,226.40800000000002,,16000.0,,,,,,8.272302265999999,,,,,108.88000000000001,,,,,,,40.64,226.40800000000002,,,,,,8.272302265999999,,,152.43200000000002,,,45.23983173684777,368.5914598819872,,16000.0,,,,,,2987.0702720235845,,,,,1769.056978565665,,,,,1.95326,71.84100000000001,,2.0,,,,,,0.022471030035999998,,,,,1.7693,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,18,ALABAMA,CHAMBERS,,,,70.7525,,13000.0,,,,,,,,,,,,,,,,,,,70.7525,,,,,,,,,,,,,153.10722179713318,,24000.0,,,,,,,,,,,,,,,,,95.54853,,3.7,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,19,ALABAMA,CHEROKEE,,,35.559999999999995,2982.4900000000002,,12000.0,,,,,12.7,21.730226847999997,,,,,255.86800000000002,,,,,,,66.03999999999999,3004.26,,,,,15.24,22.22409564,,,359.30400000000003,,,27.14389904210866,9129.726929384608,,20000.0,,,,,632.719937091249,6757.6343858894215,,,,,3701.411524383545,,,,,1.0896599999999999,134.974,,3.34,,,,,1.27,0.019384350086,,,,,1.573316,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,20,ALABAMA,CHILTON,,,,383.152,,18000.0,,,,,,,,,,,21.776,,,,,,,,385.329,,,,,,,,,43.552,,,,640.7820764102239,,20000.0,,,,,,,,,,,408.2439181305381,,,,,,73.71322,,2.22,,,,,,,,,,,2.0415,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,21,ALABAMA,CHOCTAW,,,22.86,106.673,,15000.0,,,,,,,,,,,,,,,,,,25.4,106.673,,,,,,,,,,,,11.76235625158042,297.7084868277589,,26000.0,,,,,,,,,,,,,,,,0.7340599999999999,123.08758,,3.46,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,22,ALABAMA,CLARKE,,,20.32,,,12000.0,,,,,,,,,,,,,,,,,,22.86,,,,,,,,,,,,,9.500364664738031,,,20000.0,,,,,,,,,,,,,,,,0.66802,,,3.34,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,23,ALABAMA,CLAY,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,3.14,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
