year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1979,-38,MASSACHUSETTS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.099792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.47103163855124,,,,,,,,,,,,,,,,,,,,0.83916,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,13.062000000000001,,68.58,,,,180.048,,,,,0.493868792,,,,,,,,,,,18.5045,,,,,,579.348,,,,0.493868792,,,,644.9780299912037,,,13.927300890922908,,,,8912.996081602221,,,,,310.90691066761525,,,,,,,,5.29011,,,1.7652999999999999,,,,6.782292,,,,,0.10371244632000001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,-6,MARYLAND,OTHER (COMBINED) COUNTIES,,,,,,,123.42,,,,,,,,,,,,,,,,,,,,,,159.72,,,,,,,,,,,,,,,6822.890439049226,,,,,,,,,,,,,,,,,,,,3.9145920000000003,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,3.81,,,,103.3824,,,43.18,79.24799999999999,0.7037630286000001,,,,,,,4.064,,,,,,,6.35,,,253.2288,,304.8,186.944,0.740803188,,,,,,,2.577803763872621,,,,4682.0711532758,,,1240.3720553408948,2875.9929666855705,400.0881034643786,,,,,,,,,,,4.63296,,,,8.150075999999999,,,3.69062,8.38454,0.093341201688,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,68.58,510.5065,,,,,,,254.0,,,,,,179.65200000000002,,71.11999999999999,,,,,,,96.52,584.5245,,,,,703.5799999999999,,,,936.368,,,,51.556075277452415,941.5410427760958,,,,,,,9334.850678059716,,,,,,2245.3529899020427,,,,,,8.83412,311.72463000000005,,,,,,,12.21232,,,,,,11.388848,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,2.3947000000000003,,627.38,,,50.0,,,,,1.016,,,,,,4.3552,,,,,,2.3947000000000003,,,,,,,,,2.032,,,,4.3552,94.5677246676292,,,124.12841179647745,,,90.0,,,,,47.495316034512236,,,,,,68.85749169032931,,,2.5470900000000003,,,0.71374,,,3.5,,,,,1.1938,,,,,,7.0772,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,10,ALABAMA,AUTAUGA,,,241.29999999999998,3439.66,,,,0.154224,,,35.559999999999995,15.062998155999999,,,,,103.436,,243.84,,,,,,,246.38,3526.7400000000002,,,,,43.18,15.556866947999998,,,217.76000000000002,,,,151.4459711275165,11754.857571990424,,,,379.23586122667075,,,1379.385242278919,7199.949510197405,,,,,1189.3566746511424,,,,,,2.2504399999999998,148.12308,,,,1.104516,,,0.9905999999999999,0.026668914768000002,,,,,1.845516,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,11,ALABAMA,BALDWIN,,,762.0,,,,152.46,,,,15.24,172.85407719999998,,,,,713.164,,767.0799999999999,,,,,,,805.18,,,377.52,,,22.86,174.08874918,,,860.152,,,,1056.1834865866988,,,,6493.105186893247,,,,485.0585467354441,66872.25832956076,,,,,7266.778767319337,,,,,,4.9784,,,,0.859584,,,,0.8128,0.021606759649999998,,,,,2.030612,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,12,ALABAMA,BARBOUR,,,317.5,470.232,,,,10.4328,,,15.24,8.272302265999999,,,,,,,320.03999999999996,,,,,,,337.82,470.232,,,,,22.86,8.64270386,,,,,,,201.56993320281745,1446.308456161567,,,,28179.33135503734,,,378.95198963706565,5209.05438048373,,,,,,,,,,,2.27838,133.62426,,,,1.2133800000000001,,,0.635,0.03518815143,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,13,ALABAMA,BIBB,,,,252.532,,,,,,,,3.70401594,,,,,97.992,,,,,,,,,,252.532,,,,,,3.827483138,,,136.1,,,,,527.2399352142763,,,,,,,,2200.8936570944343,,,,,1273.727514271704,,,,,,,90.75913,,,,,,,,0.033212676261999995,,,,,2.4334680000000004,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,14,ALABAMA,BLOUNT,,,139.7,102.319,,,,,,,12.7,29.508660321999997,,,,,27.220000000000002,,144.78,,,,,,,198.12,104.49600000000001,,,,,22.86,30.002529114,,,108.88000000000001,,,,107.40849016135921,198.7953854086616,,,,,,,386.53102942980695,19227.13789654989,,,,,489.8951977968092,,,,,,2.7203399999999998,84.14105,,,,,,,0.77724,0.03642282341,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,15,ALABAMA,BULLOCK,,,99.06,,,,,0.86184,,,,34.076946647999996,,,,,48.996,,104.14,,,,,,,119.38,,,,,,,34.57081544,,,168.764,,,,51.556075277452415,,,,,2297.3998549673674,,,,19881.678761113297,,,,,498.06011776008944,,,,,,1.8288,,,,,1.1975040000000001,,,,0.032595340272,,,,,1.426328,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,16,ALABAMA,BUTLER,,,144.78,,,,,1.1340000000000001,,,30.48,14.569129363999998,,,,,97.992,,147.32,,,,,,,162.56,,,,,,58.419999999999995,14.81606376,,,163.32,,,,99.88989585006404,,,,,3103.047052911467,,,1414.7540946450451,7745.400230666907,,,,,1175.7484747123422,,,,,,2.4638,,,,,1.2292560000000001,,,1.18618,0.029755594718000003,,,,,2.090496,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,17,ALABAMA,CALHOUN,,,33.019999999999996,407.099,,,,,,,12.7,21.359825254,,,,,,,38.1,,,,,,,45.72,431.046,,,,,30.48,21.730226847999997,,,,,,,31.50649044733203,858.5655775620456,,,,,,,568.4279844555986,12654.456714892412,,,,,,,,,,,3.21056,91.02037,,,,,,,1.143,0.033089209064,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,18,ALABAMA,CHAMBERS,,,55.879999999999995,119.735,,,,,,,,,,,,,,,58.419999999999995,,,,,,,63.5,119.735,,,,,,,,,,,,,40.8152262613165,314.0390870948422,,,,,,,,,,,,,,,,,,,2.57556,113.98772000000001,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,19,ALABAMA,CHEROKEE,,,86.36,4027.4500000000003,,,,,,,,48.76954321,,,,,32.664,,88.89999999999999,,,,,,,119.38,4114.53,,,,,,49.3868792,,,38.108000000000004,,,,90.5811600360796,9622.849090796082,,,,,,,,33708.85452501513,,,,,538.8847175764903,,,,,,3.7261799999999994,103.49458,,,,,,,,0.038645232974,,,,,3.337172,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,20,ALABAMA,CHILTON,,,58.419999999999995,833.791,,,,,,,,13.087522988000002,,,,,168.764,,58.419999999999995,,,,,,,86.36,842.499,,,,,,13.457924582,,,326.64,,,,30.43240554571844,1774.7530059671815,,,,,,,,5699.96002890628,,,,,1856.1584716523553,,,,,,1.8796,92.34834,,,,,,,,0.024323038005999997,,,,,1.818296,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,21,ALABAMA,CHOCTAW,,,50.8,167.629,,,,,,,,2.4693439600000002,,,,,,,50.8,,,,,,,53.339999999999996,167.629,,,,,,2.592811158,,,,,,,34.370716851634945,230.48740337236126,,,,,,,,1309.081729126801,,,,,,,,,,,2.4383999999999997,59.628029999999995,,,,,,,,0.029632127520000003,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,22,ALABAMA,CLARKE,,,91.44,,,,,,,,,5.062155118000001,,,,,,,93.97999999999999,,,,,,,111.75999999999999,,,,,,,5.185622316,,,,,,,54.06227338121746,,,,,,,,,3136.3416426996278,,,,,,,,,,,2.1005799999999994,,,,,,,,,0.034694282638,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,23,ALABAMA,CLAY,,,27.939999999999998,,,,,,,,,1.6050735740000002,,,,,,,30.48,,,,,,,35.559999999999995,,,,,,,1.7285407720000001,,,,,,,17.9014150268932,,,,,,,,,629.9955821422731,,,,,,,,,,,2.21488,,,,,,,,,0.021977161244,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,24,ALABAMA,CLEBURNE,,,71.11999999999999,,,,,,,,,4.444819128,,,,,,,73.66,,,,,,,73.66,,,,,,,4.691753524,,,,,,,49.76593377476309,,,,,,,,,2590.890922230127,,,,,,,,,,,2.4764999999999997,,,,,,,,,0.032595340272,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,25,ALABAMA,COFFEE,,,609.6,78.372,,,,13.1544,,,25.4,40.373773746,,,,,168.764,,612.14,,,,,,,693.42,80.549,,,,,63.5,40.74417534,,,283.088,,,,447.53537567233,132.53025693910772,,,,35928.933736625826,,,757.9039792741313,23181.655619953774,,,,,1687.4167924112319,,,,,,2.6416,73.32136,,,,1.226988,,,0.762,0.032101471480000004,,,,,1.736636,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,26,ALABAMA,COLBERT,,,50.8,5224.8,,,,,,,,43.090052102,,,,,239.536,,50.8,,,,,,,83.82,5377.1900000000005,,,,,,44.695125675999996,,,391.968,,,,43.67945266561941,14002.109754870946,,,,,,,,28827.070576813105,,,,,2939.371186780856,,,,,,3.0987999999999998,116.07764000000002,,,,,,,,0.037410560994,,,,,2.15038,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,27,ALABAMA,CONECUH,,,370.84,,,,8.712,1.17936,,,,29.138258728000004,,,,,146.988,,386.08,,,,,,,403.85999999999996,,,24.684,,,,29.63212752,,,212.316,,,,334.39843270236497,,,,307.79956867891246,3137.856141623093,,,,16936.24487057799,,,,,1984.0755510770778,,,,,,3.18516,,,,0.688248,1.195236,,,,0.032471873074,,,,,2.4879080000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,28,ALABAMA,COOSA,,,15.24,,,,,,,,,,,,,,,,15.24,,,,,,,15.24,,,,,,,,,,,,,,12.889018819363104,,,,,,,,,,,,,,,,,,,,3.048,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,29,ALABAMA,COVINGTON,,,251.45999999999998,34.832,,,34.848,5.30712,,,,78.278203532,,,,,201.428,,287.02,,,,,,,294.64,34.832,,129.228,,,,79.01900672000001,,,457.296,,,,174.0017540614019,164.22227490280738,,,1231.1982747156499,16344.241193084235,,,,43145.15198913749,,,,,2501.1871487514873,,,,,,2.33934,204.74685,,,0.6446879999999999,1.38348,,,,0.0308667995,,,,,1.9435080000000002,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,30,ALABAMA,CRENSHAW,,,447.03999999999996,94.6995,,,,4.44528,,,,15.927268541999998,,,,,255.86800000000002,,464.82,,,,,,,508.0,94.6995,,,,,,16.050735739999997,,,489.96000000000004,,,,296.08940454481353,299.6336243840696,,,,13577.83466916021,,,,9981.74818459186,,,,,4028.027181884876,,,,,,2.34188,137.45578,,,,1.3721400000000001,,,,0.035064684232,,,,,2.607676,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
