year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1984,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3987.7999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.9438023037908,,,,,,,,,,,,,,,,,,,,2.0446999999999997,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,19.593,,,275.39050000000003,,,,0.083916,,,27.939999999999998,,,,,0.015876,,,,,,,22.858500000000003,,,,275.39050000000003,,,,,49.53,,,,,1023.1909230722414,,,,1163.7955273780542,,,,212.0498679573036,,,904.2155790330565,,,,,36.5812606857627,,,,3.376527,,,,496.66078000000005,,,,5.563404,,,1.8389600000000002,,,,,1.036476,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,73.66,32.655,,,66.792,,63.502599999999994,,48.26,4816.331926782001,,,,,59.884,,73.66,,,,,,,109.22,54.425000000000004,,113.256,63.502599999999994,,66.03999999999999,5001.65619098,,,81.66,,,,81.77133714064739,86.63490278248544,,,3846.6805213791818,,2642.7573870093875,,2770.90152230298,2617668.9046851206,,,,,966.152618830607,,,,,,33.528,224.6664,,,10.41084,,758.40248,,9.118599999999999,0.49633813596,,,,,9.63588,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,15.239,,251.45999999999998,,,,53.4336,,,,27.177999999999997,0.9013105454000001,,,,,217.76000000000002,,,,,,28.301000000000002,,,55.879999999999995,,,182.952,,,101.6,0.926003985,,,332.084,761.9506873942223,,,181.25979732843504,,,,2587.341892655728,,,,1499.4275148111187,550.8213791374224,,,,,4517.784076785374,,,8.0549,,,9.979659999999999,,,,6.171,,,,7.6834999999999996,0.14569129364,,,,,12.515756000000001,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-6,MARYLAND,OTHER (COMBINED) COUNTIES,,,,,,,103.092,,,,,,,,,,,,,,,,,,,,,,123.42,,,,,,,,,,,,,,,5905.158627958472,,,,,,,,,,,,,,,,,,,,3.984288,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,4.318,35.920500000000004,,,13.068,0.031752,,36.576,27.686,0.41978847319999996,,,,0.06804,28.8532,,4.826,,,,,,,5.842,42.4515,,86.6844,,298.704,85.344,0.8766171058,,,48.996,,,,3.0021762350209107,111.47024158013127,,,604.9792646802579,78.1476884066787,,1013.1843191196698,1106.3343555227987,194.3619955438046,,,,136.53955550960927,523.8996595067376,,,,,,6.71322,365.0829,,,7.517004000000001,3.5380800000000003,,4.36118,7.129779999999999,0.11420715814999999,,,,4.619916,20.33334,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,124.46,399.0441,,,,,,,,,,,,,,,130.302,,,,,,,161.29,420.161,,,,,,,,,,,,,127.91373452715554,1553.6525898992388,,,,,,,,,,,,,,,,,,,16.80972,667.83829,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,673.1,,,,,,,,1.778,,,,,,6.2606,,,,,,4.5717,,,,,,,,,2.794,,,,7.0772,,,,163.93206160101212,,,,,,,,68.38605219577738,,,,,,119.74849360154003,,,,,,0.8000999999999999,,,,,,,,1.9811999999999999,,,,,,4.3552,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,10,ALABAMA,AUTAUGA,,,63.5,2285.85,,16000.0,,0.13608,,,134.62,18.149678106,,,,,217.76000000000002,,63.5,,,,,,,76.2,2285.85,,,,,152.4,18.396612502,,,272.2,,,,40.10689393088895,10511.70153760823,,40000.0,,350.522087765629,,,6078.760195180212,9240.583586279157,,,,,3401.9458409528415,,,,,,2.09296,199.23904000000002,,5.0,,1.161216,,,1.15062,0.030125996312,,,,,3.064972,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,11,ALABAMA,BALDWIN,,,1033.78,148.036,,17000.0,148.10399999999998,,,,152.4,124.70186998000001,,,,,1306.56,,1036.32,,,,,,,1066.8,148.036,,304.92,,,190.5,125.93654196000001,,,1497.1000000000001,,,,1244.4818738167096,462.0528148399223,,38000.0,6004.503206558465,,,,6509.339042338811,67884.73416735805,,,,,27487.72239489896,,,,,,3.98272,135.30055000000002,,4.48,0.869748,,,,1.0871199999999999,0.032101471480000004,,,,,4.289872000000001,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,12,ALABAMA,BARBOUR,,,195.57999999999998,1042.7830000000001,,12000.0,,8.34624,,,101.6,7.654966276,,,,,190.54000000000002,,198.12,,,,,,,226.06,1053.6680000000001,,,,,114.3,7.778433474000001,,,190.54000000000002,,,,168.99409675733793,4505.014944689243,,32000.0,,22438.897665309494,,,3672.5842845880447,2890.9088314616356,,,,,3538.0236745909556,,,,,,2.8447999999999998,187.09138,,5.34,,1.211112,,,0.9220199999999998,0.022347562838,,,,,4.039448,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,13,ALABAMA,BIBB,,,,102.319,,8000.0,,,,,,11.976318206,,,,,136.1,,,,,,,,,,104.49600000000001,,,,,,12.3467198,,,163.32,,,,,404.29621298493197,,20000.0,,,,,,5730.194290932885,,,,,2857.634506400387,,,,,,,170.8945,,5.0,,,,,,0.028273988341999998,,,,,4.19188,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,14,ALABAMA,BLOUNT,,,55.879999999999995,198.107,,28000.0,,,,,25.4,21.112890858,,,,,190.54000000000002,,60.96,,,,,,,101.6,200.284,,,,,48.26,21.853694046,,,381.08000000000004,,,,48.284027644953696,433.1745139124272,,66000.0,,,,,1393.0492113954651,8104.869402490658,,,,,4082.3350091434104,,,,,,2.7457399999999996,94.72127,,4.72,,,,,1.397,0.022717964431999995,,,,,3.500492,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,15,ALABAMA,BULLOCK,,,50.8,76.19500000000001,,11000.0,,0.54432,,,45.72,28.520922738,,,,,272.2,,50.8,,,,,,,60.96,76.19500000000001,,,,,63.5,28.644389936,,,326.64,,,,42.05383052947579,254.12904816195726,,25000.0,,1535.5335265873707,,,1646.3308861946407,13009.089741577363,,,,,4082.3350091434104,,,,,,2.7432,144.40041,,4.54,,1.27008,,,0.91694,0.026915849164,,,,,2.9942,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,16,ALABAMA,BUTLER,,,127.0,26.124000000000002,,14000.0,,0.7257600000000001,,,76.2,10.618179028,,,,,261.312,,129.54,,,,,,,152.4,26.124000000000002,,,,,88.89999999999999,11.11204782,,,299.42,,,,104.74518900397211,115.51320370998057,,26000.0,,2079.368317253731,,,2912.739260190518,5317.207315009794,,,,,5443.113345524546,,,,,,2.7051,191.576,,3.72,,1.290492,,,0.9728199999999999,0.029632127520000003,,,,,4.251764,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,17,ALABAMA,CALHOUN,,,27.939999999999998,158.921,,18000.0,,,,,58.419999999999995,12.593654196000001,,,,,136.1,,27.939999999999998,,,,,,,35.559999999999995,163.275,,,,,63.5,12.840588592000001,,,163.32,,,,27.451806040074473,462.0528148399223,,25000.0,,,,,4407.101141505653,5962.4994648896245,,,,,2857.634506400387,,,,,,3.2562799999999994,125.65644000000002,,2.78,,,,,1.92278,0.027903586748,,,,,4.19188,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,18,ALABAMA,CHAMBERS,,,,69.664,,20000.0,,,,,40.64,0.987737584,,,,,48.996,,,,,,,,,,69.664,,,,,63.5,0.987737584,,,65.328,,,,,231.02640741996115,,25000.0,,,,,1621.0027187147232,374.26944693030106,,,,,979.7604021944184,,,,,,,143.68200000000002,,2.5,,,,,1.016,0.022347562838,,,,,3.8108,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,19,ALABAMA,CHEROKEE,,,40.64,2153.053,,10000.0,5.808,,,,203.2,38.398298578,,,,,299.42,,43.18,,,,,,,58.419999999999995,2177.0,,13.068,,,254.0,38.645232974,,,381.08000000000004,,,,40.10689393088895,8085.924259698641,,19000.0,292.18993705880604,,,,12714.74007491861,18326.297056587155,,,,,5851.346846438888,,,,,,3.175,162.44774,,3.8,1.048344,,,,1.5951199999999999,0.028150521144,,,,,3.799912,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,20,ALABAMA,CHILTON,,,76.2,448.462,,16000.0,,,,,12.7,4.815220721999999,,,,,81.66,,78.74,,,,,,,93.97999999999999,452.81600000000003,,,,,25.4,5.062155118000001,,,108.88000000000001,,,,41.27505589004106,1559.4282500847378,,46000.0,,,,,468.57109837847463,2343.7010883635403,,,,,1224.7005027430232,,,,,,1.7652999999999999,150.49600999999998,,5.76,,,,,0.9398,0.028767857134,,,,,2.8581000000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,21,ALABAMA,CHOCTAW,,,38.1,178.514,,14000.0,,,,,,1.7285407720000001,,,,,,,38.1,,,,,,,53.339999999999996,178.514,,,,,,1.7285407720000001,,,,,,,32.31914753654158,635.3226204048932,,26000.0,,,,,,807.9057716495464,,,,,,,,,,,2.80924,154.21868,,3.72,,,,,,0.027656652352000002,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,22,ALABAMA,CLARKE,,,73.66,43.54,,14000.0,,,,,17.779999999999998,1.7285407720000001,,,,,,,73.66,,,,,,,78.74,43.54,,,,,30.48,1.7285407720000001,,,,,,,70.08971754912633,57.756601854990286,,30000.0,,,,,658.5323544778562,957.6135504216669,,,,,,,,,,,3.15468,57.4728,,4.28,,,,,0.94234,0.03271880747,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,23,ALABAMA,CLAY,,,22.86,,,12000.0,,,,,,,,,,,,,22.86,,,,,,,30.48,,,,,,,,,,,,,,14.407330829542632,,,18000.0,,,,,,,,,,,,,,,,,2.08788,,,3.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,24,ALABAMA,CLEBURNE,,,25.4,,,6000.0,,,,,17.779999999999998,1.85200797,,,,,43.552,,25.4,,,,,,,27.939999999999998,,,,,,25.4,1.975475168,,,54.440000000000005,,,,28.61996799922658,,,8000.0,,,,,1139.7675365962898,955.0323818221474,,,,,952.5448354667957,,,,,,3.7338,,,2.66,,,,,1.63322,0.030496397906,,,,,4.289872,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,25,ALABAMA,COFFEE,,,215.89999999999998,226.40800000000002,,13000.0,11.616,12.111120000000001,,,167.64,30.619865104,,,,,381.08000000000004,,223.51999999999998,,,,,,,317.5,230.762,,21.78,,,190.5,30.8667995,,,435.52000000000004,,,,107.08151292227633,693.0792222598835,,26000.0,672.0368552352539,35189.30998429392,,,4863.008156144169,9318.018644264737,,,,,7076.04734918191,,,,,,1.61798,132.42691,,4.0,1.280664,1.3086360000000001,,,0.73914,0.018026210908,,,,,3.789024,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,26,ALABAMA,COLBERT,,,48.26,6639.85,,23000.0,,,,,33.019999999999996,19.384350085999998,,,,,293.976,,48.26,,,,,,,55.879999999999995,6661.62,,,,,45.72,20.248620472,,,353.86,,,,50.620351563257906,23795.719964255997,,46000.0,,,,,1380.3851276555063,6168.992952851168,,,,,5715.269012800774,,,,,,3.47472,155.13302000000002,,4.0,,,,,1.06426,0.018767014095999998,,,,,3.8761279999999996,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,27,ALABAMA,CONECUH,,,325.12,39.186,,15000.0,,1.08864,,,22.86,19.384350085999998,,,,,283.088,,327.65999999999997,,,,,,,355.59999999999997,39.186,,,,,25.4,19.384350085999998,,,326.64,,,,340.71390475269743,231.02640741996115,,32000.0,,2787.72455719731,,,785.173191877444,8724.349866375296,,,,,5715.269012800774,,,,,,3.4594799999999997,255.51449000000002,,4.26,,1.152144,,,0.87376,0.026545447570000002,,,,,4.104776,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,28,ALABAMA,COOSA,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,29,ALABAMA,COVINGTON,,,215.89999999999998,505.064,,19000.0,,5.53392,,,101.6,28.644389936,,,,,381.08000000000004,,215.89999999999998,,,,,,,228.6,505.064,,,,,127.0,28.891324332,,,435.52000000000004,,,,216.10996244313952,2368.020676054602,,34000.0,,16909.148953491884,,,4305.788471585984,11589.447011841736,,,,,6531.736014629457,,,,,,3.3172399999999995,203.07056,,3.58,,1.376676,,,1.0795,0.023952636411999996,,,,,3.500492,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
