year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUNFLOWER,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUNFLOWER,YIELD_WHEAT,标记
2021,-85,NEW JERSEY,OTHER COUNTIES,,,,,,,,,,,,,,,19.1003755306,,,,,,,,,,,,,,,,19.507817284,,,,,,,,,,,,,,,,,18224.827006065774,,,,,,,,,,,,,,,,,0.053831698328,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-58,GEORGIA,OTHER COUNTIES,,,,,2974.3399999999997,24452.064000000002,,,,,79.370928,,,,111.15751835940002,,,,,,,3411.22,24883.11,,,,79.87896,,,,115.93569892199999,,,,,,,3192.270148760164,129358.14307059291,,,,,349343.40793320234,,,,114536.36088312266,,,,,,,3.98526,187.43970000000002,,,,,1.9250784,,,,0.05815305025800001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-57,ARKANSAS,OTHER COUNTIES,,,,,5074.157999999999,11686.136,,,,,,,17169.74227,,761.9654657372,,2858.3722000000002,,,,,5275.58,11973.5,,,,,,17277.2431,,771.05265151,,4338.868,,,,,6341.64624214428,84463.06935296467,,,,,,,1306358.9028139533,,821179.5642811748,,172009.72842985572,,,,,4.64058,256.23290000000003,,,,,,,344.72839999999997,,0.060745861416000003,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-56,ALABAMA,OTHER COUNTIES,,,,,2201.1639999999998,20481.216,,,,,4.926096,,,,82.352621066,,,,,,,2301.24,20616.19,,,,5.261760000000001,,,,85.56276821400002,,,,,,,2067.4135207240424,99282.61548791872,,,,,16893.41705880348,,,,78270.52298437178,,,,,,,3.48742,171.7653,,,,,1.5000552,,,,0.053584763932,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-55,WYOMING,OTHER COUNTIES,714.056,,,,,,,,,,,,,,,,,968.7650000000001,,,,,,,,,,,,,,,,62516.74225668711,,,,,,,,,,,,,,,,,1.793848,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-54,WASHINGTON,OTHER COUNTIES,379.4511,,,,896.112,,,,,,,,,,,,1100.7768,502.887,,,,1831.34,,,,,,,,,,,1254.842,14527.10536863676,,,,1622.604947288396,,,,,,,,,,,,24238.92771267327,0.7837200000000001,,,,6.72084,,,,,,,,,,,,2.792772,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-53,VIRGINIA,OTHER COUNTIES,94.0464,,,,1645.412,1822.1490000000001,,,,,2.54016,,,,86.3282648416,,894.177,409.276,,,,2700.02,1893.99,,,,2.54016,,,,88.155579372,,1823.74,7135.188674135394,,,,1671.7558340807227,11809.426110140956,,,,,12249.85603885279,,,,87169.38541450653,,59201.47093488955,1.5543780000000003,,,,3.7719,229.67350000000002,,,,,2.1092400000000002,,,,0.056918378278,,1.736636,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-52,NORTH DAKOTA,OTHER COUNTIES,4089.7122000000004,1869.69798,61.408368,,5084.318,,2837.18,280140.0,834.6056,731.5176,,4007.4676499999996,,,60.128525425999996,37.417464,19945.455,6206.627,2467.5296,63.2772,,5633.719999999999,,3164.8399999999997,1093.1518999999998,3364.284,,4458.789699999999,,,62.104000594,38.23848,21721.56,204522.03049479568,61372.65852272729,78941.20290647837,,1154.211595430831,,39182.04,313910.0,7025.973770491802,42082.338905350254,,75659.09883804331,,,20814.47166222285,152627.83745632425,752936.6879178707,1.0253670000000001,41.73027999999999,0.52164,,1.3411199999999999,,0.35052,2.2,34.926429999999996,0.750684,,69.85285999999999,,,0.019507817284,0.6940080000000001,2.643062,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-51,MONTANA,OTHER COUNTIES,1401.5526,,24.099768,148.60881037463,,,,,3606.0404999999996,209.6688,,4531.3641,,,,,7501.832,4985.33,,28.75824,162.7434154871,,,,5266.179899999999,831.996,,6010.067499999999,,,,,11984.966,54673.816877759025,,23707.19872637466,56890.97907188353,,,,,14922.77245901639,7640.314026946946,,37620.94591880649,,,,,124675.08550289428,0.7989590000000001,,0.399168,1.3784840502699998,,,,,17.23642,0.47480400000000006,,30.844119999999997,,,,,1.328336,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-50,MINNESOTA,OTHER COUNTIES,634.3778,,,,31898.59,,,,,473.6424,,,,,1176.1855683074,,1543.9184,1049.314,,,,27927.3,,,,1099.164,,,,,1186.890174374,,1638.644,37368.9605860634,,,,33540.596431240556,,,,,30553.17454016884,,,,,1313598.6034247463,,82122.17584078299,1.206058,,,,5.07238,,,,,0.840708,,,,,0.06296827098,,1.396386,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-49,IDAHO,OTHER COUNTIES,3309.04,,,,925.8299999999999,,,,,188.76,,,,,,,5866.7266,3635.59,,,,3764.2799999999997,,,,726.0,,,,,,,6434.808,290370.95535915793,,,,1287.3430638994375,,,,,15128.694582657796,,,,,,,358152.9506360425,1.798202,,,,5.16128,,,,,1.04544,,,,,,,3.2364580000000003,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-48,CALIFORNIA,OTHER COUNTIES,102.53670000000001,,,,1396.492,8442.406,,,,72.6,,,721.2081,,,,1311.4596000000001,611.7370000000001,,,,7688.58,8664.460000000001,,,1452.0,,,721.2081,,,,5770.64,9436.489397235788,,,,937.6557080785024,82922.70942555497,,,,5253.018952311735,,,62711.403114087516,,,,109655.24919695103,1.885282,,,,4.790439999999999,740.3977,,,,0.9438,,,394.16970999999995,,,,5.087418,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-47,ARIZONA,OTHER COUNTIES,170.89450000000002,,,,,3809.75,,,,,,,,,,,310.308,213.346,,,,,3875.06,,,,,,,,,,321.196,20468.855677827632,,,,,25351.757138617813,,,,,,,,,,,21848.06108024818,2.453479,,,,,471.97360000000003,,,,,,,,,,,1.8482380000000003,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,-41,COLORADO,OTHER COUNTIES,226.62570000000002,,,,4157.98,,,,,,,,,1690.624,,,7036.37,267.771,,,,5067.3,,,,,,,,2349.5,,,7705.982,15681.225027759472,,,,3952.944428194303,,,,,,,,,56873.22994126973,,,302042.38756715716,1.417227,,,,3.52806,,,,,,,,,0.85344,,,1.126908,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,11,ALABAMA,BALDWIN,,,,,207.772,2079.035,,,,,9.43488,,,,10.4576716706,,,,,,,210.82,2089.92,,,,9.61632,,,,10.49471183,,,,,,,219.33670131511954,9049.614573531928,,,,,34101.077736422376,,,,10136.918017316324,,,,,,,3.91922,154.3493,,,,,1.580796,,,,0.054695968714,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,12,ALABAMA,BARBOUR,,,,,61.467999999999996,,,,,,1.923264,,,,,,,,,,,63.5,,,,,1.95048,,,,,,,,,,,79.6007996848849,,,,,,7310.3979586702135,,,,,,,,,,,4.80822,,,,,,1.662444,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,14,ALABAMA,BLOUNT,,,,,36.83,,,,,,,,,,3.9262568963999995,,,,,,,38.1,,,,,,,,,3.950950336,,,,,,,38.40999286104708,,,,,,,,,,3649.290486233877,,,,,,,3.87096,,,,,,,,,,0.05247355915,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,17,ALABAMA,CALHOUN,,,,,52.577999999999996,768.481,,,,,,,,,3.9262568963999995,,,,,,,53.339999999999996,783.72,,,,,,,,4.197884732,,,,,,,57.70188972790783,3722.5364912400837,,,,,,,,,3838.5129558904478,,,,,,,4.07416,171.7653,,,,,,,,,0.055189837506000004,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,19,ALABAMA,CHEROKEE,,,,,105.664,5181.26,,,,,,,,,9.2353464104,,,,,,,109.22,5203.03,,,,,,,,9.383507048,,,,,,,125.65803094360652,26186.11876596473,,,,,,,,,9109.710324894937,,,,,,,4.41452,179.1671,,,,,,,,,0.055683706298,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,20,ALABAMA,CHILTON,,,,,25.4,,,,,,,,,,,,,,,,,27.939999999999998,,,,,,,,,,,,,,,,26.400352559244585,,,,,,,,,,,,,,,,,3.85826,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,25,ALABAMA,COFFEE,,,,,,3178.42,,,,,5.806080000000001,,,,1.5927268542,,,,,,,,3200.19,,,,5.85144,,,,1.6050735740000002,,,,,,,,15146.872619528618,,,,,17725.598139169477,,,,1081.271255180408,,,,,,,,168.9352,,,,,1.3353984,,,,0.03827483138,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,26,ALABAMA,COLBERT,,,,,553.72,,,,,,,,,,,,,,,,,568.9599999999999,,,,,,,,,,,,,,,,661.8337231441958,,,,,,,,,,,,,,,,,4.437379999999999,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,29,ALABAMA,COVINGTON,,,,,114.80799999999999,3287.27,,,,,3.388392,,,,,,,,,,,116.83999999999999,3483.2000000000003,,,,3.402,,,,,,,,,,,85.85763110116407,17008.14086514866,,,,,13336.536816492957,,,,,,,,,,,2.77622,183.3034,,,,,1.7214120000000002,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,31,ALABAMA,CULLMAN,,,,,87.884,,,,,,,,,,9.3958537678,,,,,,,91.44,,,,,,,,,9.506974246,,,,,,,107.75654105814114,,,,,,,,,,10299.108705593386,,,,,,,4.551679999999999,,,,,,,,,,0.061857066198,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,32,ALABAMA,DALE,,,,,49.53,2503.55,,,,,4.7628,,,,,,,,,,,50.8,2525.32,,,,4.8535200000000005,,,,,,,,,,,41.36460769651224,12387.061082919588,,,,,15806.265856584245,,,,,,,,,,,3.1013399999999995,175.46620000000001,,,,,1.4515200000000001,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,33,ALABAMA,DALLAS,,,,,172.212,3004.26,,,,,0.58968,,,,9.852682400399999,,,,,,,175.26,3026.03,,,,0.63504,,,,10.000843038,,,,,,,181.2743101994213,13349.786037550644,,,,,2304.610012839471,,,,12650.873685610772,,,,,,,3.90652,157.3971,,,,,1.7091648000000002,,,,0.072351778028,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,34,ALABAMA,DE KALB,,,,,353.06,,,,,,,,,,12.717121394000001,,,,,,,368.3,,,,,,,,,12.840588592000001,,,,,,,391.0519635174477,,,,,,,,,,12488.682997333712,,,,,,,4.11226,,,,,,,,,,0.055436771902,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,35,ALABAMA,ELMORE,,,,,76.2,2329.39,,,,,,,,,1.2346719800000001,,,,,,,78.74,2329.39,,,,,,,,1.2346719800000001,,,,,,,76.9937865947686,10333.247846373337,,,,,,,,,1362.4017815273141,,,,,,,3.7515799999999997,157.17940000000002,,,,,,,,,0.062227467792,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,36,ALABAMA,ESCAMBIA,,,,,,4419.31,,,,,6.53184,,,,4.5312461666,,,,,,,,4484.62,,,,6.62256,,,,4.568286326,,,,,,,,20345.58737453632,,,,,23572.975656947514,,,,5027.911336588896,,,,,,,,163.275,,,,,1.5785280000000002,,,,0.06259786938600001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,37,ALABAMA,ETOWAH,,,,,,831.614,,,,,,,,,3.4076946648,,,,,,,,849.03,,,,,,,,3.4570815440000002,,,,,,,,3696.863825783256,,,,,,,,,2592.347834295028,,,,,,,,157.6148,,,,,,,,,0.042843117706,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
