year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1993,-46,WYOMING,OTHER (COMBINED) COUNTIES,,244.93859999999998,,,,,,,,,,,,,,,,,,,326.5848,,,,,,,,,,,,,,,2348.5753914147353,,,,,,,,,,,,,,,,,,,,430.00332,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,162.56,1044.96,,,,,18.1436,,110.49,7.6240994765,,400.0,,,190.54000000000002,,,,,170.18,1044.96,,,,22.679499999999997,,130.81,7.778433474000001,,,250.424,,,,280.42295939163444,3303.5097019806985,,,,,772.5247475509148,,6257.967327763681,4377.607475525175,,8566.426017137845,,,2231.8557166158807,,13.11,,,,15.56004,379.8865,,,,,192.77575,,7.5691999999999995,0.18804054255400002,,22.5,,,7.545384,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,193.75300000000001,208.6514,,111.75999999999999,,58.419999999999995,21500.0,26.136,,,165.1,,8.889638256,4000.0,,6.0328800000000005,,1012.5840000000001,,217.70000000000002,281.2258,,63.5,,63.5,50.82,,,198.12,,10.49471183,4000.0,6.89472,1096.9660000000001,7815.845168690235,1019.8528374629743,,21.718524951034162,,1013.46,40200.0,961.1223796761547,,,7653.404806786051,,3472.7388911987427,40681.53896835186,,3618.8017069996563,,14996.98170555305,51.93,,5.305349,134.852307,,1.50114,,0.79502,16.4,1.128204,,,3.68046,,0.099884963182,38.0,,4.5691128,,15.88287,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,121.41199999999999,,,400.0,12.0516,,,,,,,,,0.009072,23.9536,,,,,127.0,,,18.15,,,,,,,,46.274,,,,154.9842233975946,,,800.0,593.3758594037236,,,,,,,,,16.372904254445746,381.04853698319914,,,,,,7.70128,,,6.0,1.3053480000000002,,,,,,,,,2.27934,5.177244,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,115.381,,,,,63.5,,,,,109.22,127.0,2.4693439600000002,,,6.16896,,3037.752,3165.686,130.62,,,,,63.5,,,,165.1,297.18,2.4693439600000002,,6.5772,3364.3920000000003,4694.299425453583,,,,,927.1,,,,,5074.7643732328,4408.44661955822,1071.1687565810207,,,3853.0690504515005,,53844.8800509902,,,5.584005,,,,,1.8465799999999999,,,,,5.3594,5.4025799999999995,0.072475245226,,,10.128888,,21.403086,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,,73.66,141.505,,579300.0,,,,,104.14,5.802958306,,,,0.059421600000000005,299.42,,,,,137.16,156.744,,,,,,152.4,10.124310236000001,,,1050.692,,,,108.33345381303435,370.56761004826967,,1202700.0,,,,,6916.700730686174,3301.5475374072553,,,,99.64731450414065,5334.679517764787,,,,,,5.4356,269.5126,,35.6,,,,,5.0291999999999994,0.14322194968000002,,,,6.563592,9.744760000000001,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,14.803600000000001,307.98760999999996,,39.878,,,4700.0,2.904,,,,,0.34570815439999997,550.0,,,,10.888,,17.6337,362.87199999999996,,43.18,,,2.904,,,,,0.34570815439999997,600.0,,13.610000000000001,703.6003315181009,2252.417838168227,,17.779126630560185,,,10000.0,143.58230671991336,,,,,210.32080608668443,7479.565460548996,,,,174.1936169066053,72.6,,6.001989,1120.82089,,1.4706599999999999,,,4.300000000000001,2.16348,,,,,0.112725551774,59.3,,,,5.226240000000001,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,29.3895,,,27.939999999999998,1639.281,,,42.834,0.310716,,50.8,68.58,2.592811158,,,,0.21546,114.324,,35.920500000000004,,,85.09,1741.6000000000001,,130.68,,,248.92,193.04,3.333614346,,,136.1,1094.6104228725874,,,20.73367537091567,2005.0867582456763,,,2095.1295776477155,528.8658233807284,,1390.4029217719133,1327.6011658899467,880.4126766419348,,,,366.1163312452452,2095.7669534075953,,,3.2655000000000003,,,2.94386,279.7445,,,4.357452,2.365524,,1.6890999999999998,2.8702,0.09136572652,,,,1.596672,7.904687999999999,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,,73.66,653.1,,,50.82,,36.2872,,83.82,4385.061004168,,,,,81.66,,,,,88.89999999999999,653.1,,79.86,,45.358999999999995,,114.3,4447.28847196,,,108.88000000000001,,,,109.88847946585305,1436.3085660785646,,,2871.6461343982673,,1431.4429145796364,,4104.415818209378,2258087.324232771,,,,,1360.887632082854,,,,,,7.5565,233.3744,,,7.400844,,357.20212499999997,,7.503159999999999,0.48275674418,,,,,5.444,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,82.726,,,403.85999999999996,121.912,,,,0.077112,,,,4.691753524,,,,0.1701,326.64,,143.68200000000002,,,284.47999999999996,124.089,,,,,,,7.40803188,,,484.516,4997.08718421834,,,255.1797096275446,419.40210129494085,,,,67.64034994311461,,,,1936.9078886122566,,,,293.93911165689684,7953.027321892198,,,8.688407000000002,,,11.10488,136.2802,,,,0.39690000000000003,,,,0.138159794562,,,,7.035336,15.89648,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-6,MARYLAND,OTHER (COMBINED) COUNTIES,106.673,,,,,,1700.0,107.448,,,,,0.370401594,,,,0.77112,,,115.381,,,,,,135.036,,,,,0.370401594,,,,7386.714316340187,,,,,,4210.0,5797.501915211196,,,,,195.6472614759855,,,,1045.137054908787,,,,4.428018000000001,,,,,,2.48,2.41032,,,,,0.032965741866,,,,0.61236,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,,152.4,812.0210000000001,,,112.53,0.6259680000000001,,45.72,133.35,5.802958306,,,,0.027216,250.424,,,,,289.56,929.5790000000001,,196.02,0.639576,,355.59999999999997,361.95,8.519236661999999,,,454.574,,,,159.64930035605065,1620.1560625366208,,,5889.804826673997,1148.9780248726383,,1629.700754005655,4188.02428858031,2078.752153182346,,,,44.57068380376898,3878.529751436134,,,,,,9.24052,638.0787,,,6.673392000000001,3.56076,,3.79222,7.104379999999999,0.19421390245400003,,,,2.67624,14.023744000000002,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,,447.03999999999996,2982.4900000000002,,,,,176.90009999999998,,487.68,41.484978528,,,,,1012.5840000000001,,,,,627.38,3287.27,,,,181.43599999999998,,568.9599999999999,50.868485576000005,,,1529.7640000000001,,,,690.84606335891,9807.114889184439,,,,,9542.952763864241,,29617.66723139977,18060.687825001907,,,,,15519.562556272866,,,,,,11.440159999999999,714.056,,,,,244.25821499999998,,12.25804,0.12260292761399998,,,,,11.688267999999999,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,3.2655000000000003,,,72.39,47.894,,1200.0,0.726,,,,8.889999999999999,1.111204782,,,,0.002268,,,5.0071,,,25.4,47.894,,2.178,,,,91.44,2.222409564,,,,211.2979323754049,,,35.506419072693085,126.39515381491367,,2200.0,43.95376736323879,,,,354.70260157364993,447.54311062631683,,,,1.5918101358488919,,,,4.223380000000001,,,5.0546,417.98400000000004,,5.75,0.8712,,,,6.1722,0.049386879200000004,,,,0.31752,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,10,ALABAMA,AUTAUGA,,,,40.64,2880.1710000000003,,21800.0,,0.131544,,,,,,,,,81.66,,,,,48.26,2910.649,,,,,,,,,,163.32,,,,24.36206856082591,6532.331358525312,,44000.0,,260.5742340090456,,,,,,,,,1415.323137366168,,,,,,0.74676,89.9101,,4.04,,0.898128,,,,,,,,,1.8890680000000002,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,11,ALABAMA,BALDWIN,,,,193.04,2200.947,,26800.0,71.148,,,,10.16,65.931483732,,,,,598.84,,,,,248.92,2220.54,,145.2,,,,17.779999999999998,67.536557306,,,680.5,,,,311.00513056373507,9657.738798312268,,58000.0,2710.4823207330583,,,,430.7103019108606,39349.55546435758,,,,,10887.101056662832,,,,,,2.00406,173.7246,,4.32,0.548856,,,,1.0795,0.037163626598,,,,,1.981616,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,12,ALABAMA,BARBOUR,,,,124.46,1099.385,,12800.0,,8.609328,,,,,,,,,21.776,,,,,147.32,1105.916,,,,,,,,,,43.552,,,,130.62215483676871,2648.552995848873,,28000.0,,15821.486417566652,,,,,,,,,299.39527905822786,,,,,,1.3055599999999998,95.3526,,4.38,,0.832356,,,,,,,,,1.4971,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,13,ALABAMA,BIBB,,,,,,,9400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,4.26,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,14,ALABAMA,BLOUNT,,,,43.18,239.47,,31000.0,,,,,,1.3581391779999998,,,,,21.776,,,,,73.66,250.35500000000002,,,,,,,1.481606376,,,32.664,,,,50.2791627744705,511.32584952396894,,62000.0,,,,,,758.1331382194438,,,,,408.26628962485614,,,,,,1.45034,84.4676,,4.0,,,,,,0.03481774983599999,,,,,2.0415,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,15,ALABAMA,BULLOCK,,,,25.4,,,17600.0,,0.8731800000000001,,,,,,,,,,,,,,27.939999999999998,,,,,,,,,,,,,,,21.252017255188562,,,36000.0,,2147.2406391337727,,,,,,,,,,,,,,,1.0413999999999999,,,4.1,,1.113588,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,16,ALABAMA,BUTLER,,,,63.5,,,18800.0,7.26,0.687204,,,,1.2346719800000001,,,,,48.996,,,,,78.74,,,20.328,,,,,1.2346719800000001,,,87.104,,,,81.37967583084401,,,40000.0,307.6763715426715,1444.9613011337842,,,,586.9417844279565,,,,,626.0083107581128,,,,,,1.5951199999999999,,,4.26,0.60984,0.9525600000000001,,,,0.029632127520000003,,,,,1.3936640000000002,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,17,ALABAMA,CALHOUN,,,,63.5,217.70000000000002,,17400.0,,,,,,4.815220721999999,,,,,54.440000000000005,,,,,71.11999999999999,285.187,,,,,,,5.062155118000001,,,76.21600000000001,,,,82.93470148366268,419.40210129494085,,34000.0,,,,,,1883.1048917063606,,,,,1034.274600382969,,,,,,1.6256,76.19500000000001,,3.9,,,,,,0.024323038005999997,,,,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,18,ALABAMA,CHAMBERS,,,,,,,14200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.664,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,4.22,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
